id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1343541802507374592	1343541802507374592	2020-12-28 07:58:22 Eastern Standard Time	2020-12-28	07:58:22	-0500	333513766	miyahakuyo	Miya Hakuyo (宮 白羊）		良い子達だなー。 スーパーの前でちゃんと待ってる。  https://t.co/97vgsIFGL6	ja	[]	[]	['https://pbs.twimg.com/media/EqU4I4WXUAAZ2Ib.jpg']	0	0	137	[]	[]	https://twitter.com/MiyaHakuyo/status/1343541802507374592	False		1	https://pbs.twimg.com/media/EqU4I4WXUAAZ2Ib.jpg		48.880048,2.385939,1km					[]				
1343136267085766656	1343136267085766656	2020-12-27 05:06:54 Eastern Standard Time	2020-12-27	05:06:54	-0500	336160464	hexxia_	🦇 𝖍𝖊𝖈𝖆𝖙𝖊 🦇	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	🌝 à Parc des Buttes-Chaumont  https://t.co/2GFS2B0sr2	fr	[]	['https://www.instagram.com/p/CJTBhJSAa0x/?igshid=t9tvnd1ncg5']	[]	0	0	0	[]	[]	https://twitter.com/hexxia_/status/1343136267085766656	False		0			48.880048,2.385939,1km					[]				
1342961885205946368	1342957680042848258	2020-12-26 17:33:59 Eastern Standard Time	2020-12-26	17:33:59	-0500	1165602500696772609	ju_yeonrivai	❥ yuki kaji		@__lsgc ouais ouais c cool regarde où j'suis aussi  https://t.co/VrSKeBOYJy	fr	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/ju_yeonrivai/status/1342961885205946368	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1342961802871791617/pu/img/D8zI8AdUzDhMjYxN.jpg		48.880048,2.385939,1km					[]				
1342532527089721348	1342532527089721348	2020-12-25 13:07:52 Eastern Standard Time	2020-12-25	13:07:52	-0500	926304108	fujixguru	Frédéric Baboulaz		Au hasard d'une rencontre #largeformat #graflex #fompan200  https://t.co/opZJ3rSQR9	fr	[]	[]	['https://pbs.twimg.com/media/EqGiN8MXYAUJkmN.jpg']	0	3	23	['largeformat', 'graflex', 'fompan200']	[]	https://twitter.com/fujixguru/status/1342532527089721348	False		1	https://pbs.twimg.com/media/EqGiN8MXYAUJkmN.jpg		48.880048,2.385939,1km					[]				
1342422971210752000	1342422971210752000	2020-12-25 05:52:32 Eastern Standard Time	2020-12-25	05:52:32	-0500	221147459	karine_gautreau	Karine Gautreau 🌤		|Noel| Je vous souhaite un très joyeux Noël 🎄 avec ces images du Square Bolivar #MadeIn19 #Paris19 #Noel  https://t.co/MjCc2Pv1UT	fr	[]	[]	['https://pbs.twimg.com/media/EqE-kw9XMAMuMU2.jpg', 'https://pbs.twimg.com/media/EqE-kxmXAAATfEz.jpg']	0	3	11	['madein19', 'paris19', 'noel']	[]	https://twitter.com/Karine_Gautreau/status/1342422971210752000	False		1	https://pbs.twimg.com/media/EqE-kw9XMAMuMU2.jpg		48.880048,2.385939,1km					[]				
1342097808745234433	1342097808745234433	2020-12-24 08:20:27 Eastern Standard Time	2020-12-24	08:20:27	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/KB4KsB0DQ9	fr	[]	['https://www.instagram.com/p/CJLpSCbrxYf/?igshid=1qta0y8yab2md']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1342097808745234433	False		0			48.880048,2.385939,1km					[]				
1341867249653702657	1341867249653702657	2020-12-23 17:04:17 Eastern Standard Time	2020-12-23	17:04:17	-0500	333513766	miyahakuyo	Miya Hakuyo (宮 白羊）		最近雨が多かったり、忙しかったりで好きな散歩が出来てなかった。 今日も昼まで雨が降ってたけど、夕方にさっと晴れたので、いそいそと散歩へ。タイミング良くベルビル公園から見えた雨上がりの空が綺麗だった。 日本はもうイブですね。 良いクリスマスを。 Joyeux Noël 🎄  https://t.co/lYFf1Dr8jK	ja	[]	[]	['https://pbs.twimg.com/media/Ep9FJfUXUAguDTh.jpg']	1	5	146	[]	[]	https://twitter.com/MiyaHakuyo/status/1341867249653702657	False		1	https://pbs.twimg.com/media/Ep9FJfUXUAguDTh.jpg		48.880048,2.385939,1km					[]				
1341841121056579587	1341841121056579587	2020-12-23 15:20:28 Eastern Standard Time	2020-12-23	15:20:28	-0500	236448390	superprofesseur	Super Professeur	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	Just posted a photo @ Parc des Buttes-Chaumont  https://t.co/8ASnxq8mOb	en	[]	['https://www.instagram.com/p/CJJ0jgXgEzv/?igshid=7tpm4lcr4dyj']	[]	0	0	0	[]	[]	https://twitter.com/SuperProfesseur/status/1341841121056579587	False		0			48.880048,2.385939,1km					[]				
1341836015804268550	1341836015804268550	2020-12-23 15:00:10 Eastern Standard Time	2020-12-23	15:00:10	-0500	1310244890782171143	mehdi__terranee	مهدي 🌌		en train de penser	fr	[]	[]	[]	1	1	2	[]	[]	https://twitter.com/mehdi__terranee/status/1341836015804268550	False		0			48.880048,2.385939,1km					[]				
1341829072775725058	1341829072775725058	2020-12-23 14:32:35 Eastern Standard Time	2020-12-23	14:32:35	-0500	113884971	sebnet73	Le Sucre au Safran ®	{'type': 'Point', 'coordinates': [48.87379, 2.38621]}	#boutiqueephemere #largilerie #atelierpartager  #nouvelletendance  #latoqueduperche #lesucreausafran à Pyrénées (métro de Paris)  https://t.co/vkvtF7PWE6	fr	[]	['https://www.instagram.com/p/CJJvEu5p6GJ/?igshid=1jigy0e7kv475']	[]	0	0	0	['boutiqueephemere', 'largilerie', 'atelierpartager', 'nouvelletendance', 'latoqueduperche', 'lesucreausafran']	[]	https://twitter.com/sebnet73/status/1341829072775725058	False		0			48.880048,2.385939,1km					[]				
1341758047211847681	1341758047211847681	2020-12-23 09:50:21 Eastern Standard Time	2020-12-23	09:50:21	-0500	919749552	marwenmehdi	Mehdi MAROUANE	{'type': 'Point', 'coordinates': [48.8878, 2.38998]}	Vient de publier une photo à STUDIO 180  https://t.co/RNxe4rEmoW	fr	[]	['https://www.instagram.com/p/CJJOxrcD9RK/?igshid=r9s20ygnaj2o']	[]	1	0	0	[]	[]	https://twitter.com/MarwenMehdi/status/1341758047211847681	False		0			48.880048,2.385939,1km					[]				
1341703824587644929	1341703824587644929	2020-12-23 06:14:54 Eastern Standard Time	2020-12-23	06:14:54	-0500	15056821	melhao	Melhao 💃🏻	{'type': 'Point', 'coordinates': [48.87379, 2.38621]}	Vient de publier une photo à Pyrénées (métro de Paris)  https://t.co/RScpARshbn	fr	[]	['https://www.instagram.com/p/CJI2HwVlSJa/?igshid=pwp7u4ccwjwn']	[]	0	0	0	[]	[]	https://twitter.com/melhao/status/1341703824587644929	False		0			48.880048,2.385939,1km					[]				
1341539832539975680	1341539832539975680	2020-12-22 19:23:15 Eastern Standard Time	2020-12-22	19:23:15	-0500	160695028	lou_broglie	M. Loup	{'type': 'Point', 'coordinates': [48.88299, 2.38433]}	I don't believe in the existence of angels / But looking at you I wonder if that's true / But if I did I would summon them together / And ask them to watch over you. à La Butte Bergeyre  https://t.co/Z4ipLYXxLX	en	[]	['https://www.instagram.com/p/CJHrixjDI4D/?igshid=1xr49z49y8cpk']	[]	0	0	0	[]	[]	https://twitter.com/Lou_Broglie/status/1341539832539975680	False		0			48.880048,2.385939,1km					[]				
1341344034921590784	1341344034921590784	2020-12-22 06:25:13 Eastern Standard Time	2020-12-22	06:25:13	-0500	371169541	activille	ActiVille	{'type': 'Point', 'coordinates': [48.8862, 2.38337]}	Rejoignez-nous à la Maison des Seniors, 125 Av Jean-Jaures @ville_de_bobigny cet après-midi à 14h. @min_territoires à Avenue Jean-Jaurès  https://t.co/zdY8GK0swm	fr	[]	['https://www.instagram.com/p/CJGSfI4DMMK/?igshid=11mlkta3sowg7']	[]	0	0	0	[]	[]	https://twitter.com/ActiVille/status/1341344034921590784	False		0			48.880048,2.385939,1km					[]				
1341327084296298496	1341327084296298496	2020-12-22 05:17:52 Eastern Standard Time	2020-12-22	05:17:52	-0500	43578304	paultakeuchi	Elisabeth Paul-Takeuchi		Allée À  https://t.co/bX6Rz9Qkq9	fr	[]	[]	['https://pbs.twimg.com/media/Ep1Z3hQW8AAL9WR.jpg']	0	0	0	[]	[]	https://twitter.com/paultakeuchi/status/1341327084296298496	False		1	https://pbs.twimg.com/media/Ep1Z3hQW8AAL9WR.jpg		48.880048,2.385939,1km					[]				
1341228243144208385	1341228243144208385	2020-12-21 22:45:06 Eastern Standard Time	2020-12-21	22:45:06	-0500	353628014	8and2	Yu	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	at Parc des Buttes-Chaumong @koche show Paris 🇫🇷 September 2020 #PFWSS21 #8and2paris @ Parc des Buttes-Chaumont  https://t.co/l84s0g3xYe	fr	[{'screen_name': 'koche', 'name': 'koche', 'id': '14582116'}]	['https://www.instagram.com/p/CJFd2fxnGWv/?igshid=w4rkzklumaor']	[]	0	0	0	['pfwss21', '8and2paris']	[]	https://twitter.com/8and2/status/1341228243144208385	False		0			48.880048,2.385939,1km					[]				
1341034999773077506	1341034999773077506	2020-12-21 09:57:13 Eastern Standard Time	2020-12-21	09:57:13	-0500	521037016	tontonfinger	tontonfinger	{'type': 'Point', 'coordinates': [48.8808999, 2.37778]}	#architecture #artoftheday #architecturephotography #architexture #archilovers #piscine #pailleron #piscinepailleron #angle à Piscine Pailleron  https://t.co/h1o5mExbNu	fr	[]	['https://www.instagram.com/p/CJEF-VpJ0ee/?igshid=17baxnl2at8xk']	[]	0	0	0	['architecture', 'artoftheday', 'architecturephotography', 'architexture', 'archilovers', 'piscine', 'pailleron', 'piscinepailleron', 'angle']	[]	https://twitter.com/Tontonfinger/status/1341034999773077506	False		0			48.880048,2.385939,1km					[]				
1340626593878781954	1340626593878781954	2020-12-20 06:54:22 Eastern Standard Time	2020-12-20	06:54:22	-0500	96591439	didtwit	Dℹ️dier 📷 🎬 🎶🎨♐️ 	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	Vue sur le #sacrecoeur des #butteschaumont ... à Parc des Buttes-Chaumont  https://t.co/lb1geVPdYy	fr	[]	['https://www.instagram.com/p/CJBMQFXJeS-/?igshid=shda7vcd8wo']	[]	0	0	0	['sacrecoeur', 'butteschaumont']	[]	https://twitter.com/Didtwit/status/1340626593878781954	False		0			48.880048,2.385939,1km					[]				
1340604109217521664	1340604109217521664	2020-12-20 05:25:01 Eastern Standard Time	2020-12-20	05:25:01	-0500	2788301852	appartoo	Appartoo	{'type': 'Point', 'coordinates': [48.8822, 2.382]}	Vient de publier une photo à 19th arrondissement, Paris  https://t.co/Btj7XxcDSg	fr	[]	['https://www.instagram.com/p/CJBCBywhjVp/?igshid=13pdm779q3yt8']	[]	0	0	0	[]	[]	https://twitter.com/Appartoo/status/1340604109217521664	False		0			48.880048,2.385939,1km					[]				
1340012079365820416	1340012079365820416	2020-12-18 14:12:30 Eastern Standard Time	2020-12-18	14:12:30	-0500	236448390	superprofesseur	Super Professeur	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	Just posted a photo @ Parc des Buttes-Chaumont  https://t.co/xubU9Rr17V	en	[]	['https://www.instagram.com/p/CI80zV9AJNR/?igshid=1nx9100fvduty']	[]	0	0	0	[]	[]	https://twitter.com/SuperProfesseur/status/1340012079365820416	False		0			48.880048,2.385939,1km					[]				
1339941954243731458	1339941954243731458	2020-12-18 09:33:51 Eastern Standard Time	2020-12-18	09:33:51	-0500	184928826	rnb_001	Ivan	{'type': 'Point', 'coordinates': [48.87128779, 2.38506173]}	A view from the Belleville park 😊🌳🌿🌱 #parcdebelleville #paris #france à Parc de Belleville  https://t.co/FvJxvCt8UZ	fr	[]	['https://www.instagram.com/p/CI8U6YcpIWj/?igshid=d9d5k25u2dqz']	[]	0	0	0	['parcdebelleville', 'paris', 'france']	[]	https://twitter.com/rnb_001/status/1339941954243731458	False		0			48.880048,2.385939,1km					[]				
1339654384234409985	1339654384234409985	2020-12-17 14:31:09 Eastern Standard Time	2020-12-17	14:31:09	-0500	406475122	steeve75019	Steve Wzm	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	Hannoukah Sameah !!! 🕎🕎🕎 à Parc des Buttes-Chaumont  https://t.co/uBQ1GY7rVZ	fr	[]	['https://www.instagram.com/p/CI6SJFlrFS8/?igshid=dh4clmubap58']	[]	0	0	0	[]	[]	https://twitter.com/Steeve75019/status/1339654384234409985	False		0			48.880048,2.385939,1km					[]				
1339550594579750912	1339550594579750912	2020-12-17 07:38:44 Eastern Standard Time	2020-12-17	07:38:44	-0500	1338170007788904449	pimpmyflamingo	Pimp my Flamingo		Déjeuner (presque) sur l’herbe, avec l’homme, que l’on nomme : @Fred_Colby  https://t.co/dArqVDU5G1	fr	[{'screen_name': 'fred_colby', 'name': 'fred colby', 'id': '43165915'}]	[]	['https://pbs.twimg.com/media/EpcKKbXXUAA7G5V.jpg']	7	1	80	[]	[]	https://twitter.com/PimpMyFlamingo/status/1339550594579750912	False		1	https://pbs.twimg.com/media/EpcKKbXXUAA7G5V.jpg		48.880048,2.385939,1km					[]				
1339479979785146368	1339479979785146368	2020-12-17 02:58:08 Eastern Standard Time	2020-12-17	02:58:08	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/YJa5BS1Rft	fr	[]	['https://www.instagram.com/p/CI5C1PrhSuP/?igshid=15x8nnyaob9wi']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1339479979785146368	False		0			48.880048,2.385939,1km					[]				
1339472384504569858	1339472384504569858	2020-12-17 02:27:57 Eastern Standard Time	2020-12-17	02:27:57	-0500	18214820	sebulous	Seb Law	{'type': 'Point', 'coordinates': [48.88165815, 2.38205138]}	Had Buttes Chaumont all to myself this morning (while blasting Sugababes, N-Trance and Kylie, natch) #morningrun #butteschaumont #runningspam @ Buttes Chaumont  https://t.co/o3dWHHSOC4	en	[]	['https://www.instagram.com/p/CI4_YREA30l/?igshid=3ucjthnzfc5m']	[]	0	0	1	['morningrun', 'butteschaumont', 'runningspam']	[]	https://twitter.com/sebulous/status/1339472384504569858	False		0			48.880048,2.385939,1km					[]				
1339194237989122051	1339194237989122051	2020-12-16 08:02:42 Eastern Standard Time	2020-12-16	08:02:42	-0500	37567071	cyma1989	Angie C.	{'type': 'Point', 'coordinates': [48.87987273, 2.38201618]}	I'm at Parc des Buttes-Chaumont in Paris, Île-de-France  https://t.co/cLig8a04s2	fr	[]	['https://www.swarmapp.com/c/d632BkC1SmY']	[]	0	0	0	[]	[]	https://twitter.com/cyma1989/status/1339194237989122051	False		0			48.880048,2.385939,1km					[]				
1339134150536785920	1339111836675952641	2020-12-16 04:03:56 Eastern Standard Time	2020-12-16	04:03:56	-0500	893478840802193408	estager7	ESTAGER		@Boutdchouxx  https://t.co/xZnUMLfJDv	und	[]	[]	['https://pbs.twimg.com/media/EpWPaYvXUAAAvqs.jpg']	1	0	3	[]	[]	https://twitter.com/ESTAGER7/status/1339134150536785920	False		1	https://pbs.twimg.com/media/EpWPaYvXUAAAvqs.jpg		48.880048,2.385939,1km					[]				
1339132521649410049	1339132521649410049	2020-12-16 03:57:27 Eastern Standard Time	2020-12-16	03:57:27	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/JiNIDt36zw	fr	[]	['https://www.instagram.com/p/CI2k0yehNNi/?igshid=3fmgqrgtbmqr']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1339132521649410049	False		0			48.880048,2.385939,1km					[]				
1338794099269390336	1338794099269390336	2020-12-15 05:32:41 Eastern Standard Time	2020-12-15	05:32:41	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/81u53Tibxm	fr	[]	['https://www.instagram.com/p/CI0K7hfBZGE/?igshid=iohvio48ai3n']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1338794099269390336	False		0			48.880048,2.385939,1km					[]				
1338429427303161857	1338429427303161857	2020-12-14 05:23:36 Eastern Standard Time	2020-12-14	05:23:36	-0500	537108702	christophriedel	Parallèles Potentiels	{'type': 'Point', 'coordinates': [48.87128779, 2.38506173]}	Vient de publier une photo à Parc de Belleville  https://t.co/mNeuDTotox	fr	[]	['https://www.instagram.com/p/CIxlGIqhKjC/?igshid=8r34v22z9ho0']	[]	0	0	0	[]	[]	https://twitter.com/ChristophRiedel/status/1338429427303161857	False		0			48.880048,2.385939,1km					[]				
1338405738700562432	1338405738700562432	2020-12-14 03:49:29 Eastern Standard Time	2020-12-14	03:49:29	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/YOyS8KfKYz	fr	[]	['https://www.instagram.com/p/CIxaUuTh08F/?igshid=1vrj1icvugks3']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1338405738700562432	False		0			48.880048,2.385939,1km					[]				
1338384613413068800	1338384613413068800	2020-12-14 02:25:32 Eastern Standard Time	2020-12-14	02:25:32	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/JMFFYncE8b	fr	[]	['https://www.instagram.com/p/CIxQt4-h9r_/?igshid=163ut9ndeeqe6']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1338384613413068800	False		0			48.880048,2.385939,1km					[]				
1338122009264451596	1338122009264451596	2020-12-13 09:02:02 Eastern Standard Time	2020-12-13	09:02:02	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/2mRWry6Q2q	fr	[]	['https://www.instagram.com/p/CIvZTEShXGQ/?igshid=16u1lah8hgacq']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1338122009264451596	False		0			48.880048,2.385939,1km					[]				
1338057795174866947	1338057795174866947	2020-12-13 04:46:52 Eastern Standard Time	2020-12-13	04:46:52	-0500	1873008726	chat_perdu	Chat Perdu	{'type': 'Point', 'coordinates': [48.88338089, 2.39466453]}	#chat #perdu à PARIS 75019 (FR)  https://t.co/ymlTZli0r7  https://t.co/RsuJ60XaIc	fr	[]	['https://www.chat-perdu.org/fr-fr/579643']	['https://pbs.twimg.com/media/EpG8eXtW4AANT8f.jpg']	0	0	0	['chat', 'perdu']	[]	https://twitter.com/chat_perdu/status/1338057795174866947	False		1	https://pbs.twimg.com/media/EpG8eXtW4AANT8f.jpg		48.880048,2.385939,1km					[]				
1337815983038357504	1337815983038357504	2020-12-12 12:46:00 Eastern Standard Time	2020-12-12	12:46:00	-0500	1246794047135645698	adaam_sed1	Adaam	{'type': 'Point', 'coordinates': [48.88704982, 2.38486029]}	Vient de publier une photo à 75019  https://t.co/Us8pBvj7YB	fr	[]	['https://www.instagram.com/p/CItOIi5BemK/?igshid=1g8e62ekxc33a']	[]	0	0	0	[]	[]	https://twitter.com/adaam_sed1/status/1337815983038357504	False		0			48.880048,2.385939,1km					[]				
1337753499497603077	1337753499497603077	2020-12-12 08:37:43 Eastern Standard Time	2020-12-12	08:37:43	-0500	3364729385	erwan_page1	Erwan Page		Sans public, le spectacle vivant est mort. 🎭 😓 - @ThDariusMilhaud #comedien #theatre #culture #cultureendanger #nonessentiel #spectacle  https://t.co/9HSyPuB5Br	fr	[{'screen_name': 'thdariusmilhaud', 'name': 'théâtre darius m.', 'id': '207097217'}]	[]	[]	0	1	5	['comedien', 'theatre', 'culture', 'cultureendanger', 'nonessentiel', 'spectacle']	[]	https://twitter.com/erwan_page1/status/1337753499497603077	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1337753455860002819/pu/img/NaErgDHl2LU9iWSL.jpg		48.880048,2.385939,1km					[]				
1337723956489547776	1337723956489547776	2020-12-12 06:40:19 Eastern Standard Time	2020-12-12	06:40:19	-0500	65124044	kerlu	kerlu tihnoec	{'type': 'Point', 'coordinates': [48.88165815, 2.38205138]}	Pendant le jogging. @ Buttes Chaumont  https://t.co/nID2Rk7Dup	fr	[]	['https://www.instagram.com/p/CIskSMXh0GA/?igshid=16ntb530dhnlm']	[]	0	0	0	[]	[]	https://twitter.com/kerlu/status/1337723956489547776	False		0			48.880048,2.385939,1km					[]				
1337690126533668864	1337690126533668864	2020-12-12 04:25:53 Eastern Standard Time	2020-12-12	04:25:53	-0500	18214820	sebulous	Seb Law	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	Went for a run to clear my head. If you think Brexit looks stupid from the UK, imagine how it looks here... #eu #iloveeu #gaysagainstboris #brexshit #sebxit @ Parc des Buttes-Chaumont  https://t.co/ka0bdJoqU6	en	[]	['https://www.instagram.com/p/CIsU5uQAoiB/?igshid=ipm1dpzl8hng']	[]	0	0	0	['eu', 'iloveeu', 'gaysagainstboris', 'brexshit', 'sebxit']	[]	https://twitter.com/sebulous/status/1337690126533668864	False		0			48.880048,2.385939,1km					[]				
1337095389124710402	1337095389124710402	2020-12-10 13:02:37 Eastern Standard Time	2020-12-10	13:02:37	-0500	2788301852	appartoo	Appartoo	{'type': 'Point', 'coordinates': [48.8822, 2.382]}	Vient de publier une photo à 19th arrondissement, Paris  https://t.co/Liroa8RgNG	fr	[]	['https://www.instagram.com/p/CIoGcf-BXoz/?igshid=y921he8mzs8k']	[]	0	0	0	[]	[]	https://twitter.com/Appartoo/status/1337095389124710402	False		0			48.880048,2.385939,1km					[]				
1336698930705420288	1336698930705420288	2020-12-09 10:47:14 Eastern Standard Time	2020-12-09	10:47:14	-0500	1134770768276066304	fr_bechieau	Francois Bechieau		Exposition « Les petits papiers » à découvrir jusqu’au 14 décembre en mairie du #19e. Un remarquable travail de @SOShomophobie, l’association nationale de lutte contre les #LGBTI phobies, présenté dans le cadre de la Semaine de Lutte contre les #discriminations. @Paris19e	fr	[{'screen_name': 'soshomophobie', 'name': 'sos homophobie', 'id': '116139619'}, {'screen_name': 'paris19e', 'name': 'mairie du 19e', 'id': '2505625464'}]	[]	[]	0	9	15	['19e', 'lgbti', 'discriminations']	[]	https://twitter.com/Fr_Bechieau/status/1336698930705420288	False	https://twitter.com/Paris19e/status/1336636378071830528	0			48.880048,2.385939,1km					[]				
1336692932301049857	1336692932301049857	2020-12-09 10:23:24 Eastern Standard Time	2020-12-09	10:23:24	-0500	919749552	marwenmehdi	Mehdi MAROUANE	{'type': 'Point', 'coordinates': [48.8878, 2.38998]}	Vient de publier une photo à STUDIO 180  https://t.co/nbh0B1RJOZ	fr	[]	['https://www.instagram.com/p/CIlPbf1h9X9/?igshid=tbwvgd11sax7']	[]	0	0	0	[]	[]	https://twitter.com/MarwenMehdi/status/1336692932301049857	False		0			48.880048,2.385939,1km					[]				
1336624172764700677	1336624172764700677	2020-12-09 05:50:10 Eastern Standard Time	2020-12-09	05:50:10	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/aEcT0zrbKS	fr	[]	['https://www.instagram.com/p/CIkwKH4hE7p/?igshid=cn6ximok0ha1']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1336624172764700677	False		0			48.880048,2.385939,1km					[]				
1336603176565436417	1336603176565436417	2020-12-09 04:26:44 Eastern Standard Time	2020-12-09	04:26:44	-0500	327552403	faruque_showkat	FARUQUE M O SHOWKAT		@ilpostoparis  https://t.co/qMrk6S4WkG	und	[]	[]	['https://pbs.twimg.com/media/EoyRgHYXcAIEXJX.jpg']	0	0	0	[]	[]	https://twitter.com/faruque_showkat/status/1336603176565436417	False		1	https://pbs.twimg.com/media/EoyRgHYXcAIEXJX.jpg		48.880048,2.385939,1km					[]				
1336558716745895937	1336558716745895937	2020-12-09 01:30:04 Eastern Standard Time	2020-12-09	01:30:04	-0500	1174710991118131203	castroleha	LehaCastro	{'type': 'Point', 'coordinates': [48.8863, 2.38174]}	#tbt #instagay #souvenirs #paris #gayparis #scientist #phdlife #catlover #homesweethome #gayespaña #vivaespaña #proverbe #fridaysforfuture #facetheclimateemergency #climateaction #homeworkouts en Rue de Crimée  https://t.co/MGTytWD6Mb	fr	[]	['https://www.instagram.com/p/CIkSZLhjMLz/?igshid=wg56hx9uehxa']	[]	0	2	1	['tbt', 'instagay', 'souvenirs', 'paris', 'gayparis', 'scientist', 'phdlife', 'catlover', 'homesweethome', 'gayespaña', 'vivaespaña', 'proverbe', 'fridaysforfuture', 'facetheclimateemergency', 'climateaction', 'homeworkouts']	[]	https://twitter.com/CastroLeha/status/1336558716745895937	False		0			48.880048,2.385939,1km					[]				
1336384668514439169	1336384668514439169	2020-12-08 13:58:28 Eastern Standard Time	2020-12-08	13:58:28	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/Gq5Kuf0b9V	fr	[]	['https://www.instagram.com/p/CIjDPvGBTJK/?igshid=ajw1dqrz1jn5']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1336384668514439169	False		0			48.880048,2.385939,1km					[]				
1335981064330862592	1335981064330862592	2020-12-07 11:14:41 Eastern Standard Time	2020-12-07	11:14:41	-0500	301116476	aladuchesne	Duchesne Alain	{'type': 'Point', 'coordinates': [48.8822, 2.382]}	Vient de publier une vidéo à 19th arrondissement, Paris  https://t.co/XnjT0cYEpY	fr	[]	['https://www.instagram.com/p/CIgFzIThVx-/?igshid=8hor68wmkd66']	[]	0	0	0	[]	[]	https://twitter.com/AlaDuchesne/status/1335981064330862592	False		0			48.880048,2.385939,1km					[]				
1335939729351708672	1335939729351708672	2020-12-07 08:30:26 Eastern Standard Time	2020-12-07	08:30:26	-0500	3432331169	subu_caps	R Subramanian, PhD		 https://t.co/F6VbpGtf36	und	[]	[]	['https://pbs.twimg.com/media/Eoo2GNZXMAINZGZ.jpg']	1	0	3	[]	[]	https://twitter.com/subu_caps/status/1335939729351708672	False		1	https://pbs.twimg.com/media/Eoo2GNZXMAINZGZ.jpg		48.880048,2.385939,1km					[]				
1335863905243996161	1335863905243996161	2020-12-07 03:29:08 Eastern Standard Time	2020-12-07	03:29:08	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	#naturemorte #stilllifephotography #stilllife #rayoflight #flowersinavase #flowerslovers #anémones #visualart #visualcodes #haythamdaezly #paris #paris19 #ruecompans à Rue Compans  https://t.co/yaLwuPpYRV	fr	[]	['https://www.instagram.com/p/CIfWbnnByBb/?igshid=1texd58vo5jl']	[]	0	0	0	['naturemorte', 'stilllifephotography', 'stilllife', 'rayoflight', 'flowersinavase', 'flowerslovers', 'anémones', 'visualart', 'visualcodes', 'haythamdaezly', 'paris', 'paris19', 'ruecompans']	[]	https://twitter.com/themadartist72/status/1335863905243996161	False		0			48.880048,2.385939,1km					[]				
