username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,
ellenberlin,4/2/2017 9:52,0,2,,@,,8.49E+17,https://twitter.com/ellenberlin/status/848533488588468224,,,,
DaleYuzuki,4/2/2017 9:51,1,2,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848533349387972608,,,,
asmaakenawy,4/2/2017 9:50,0,4,,@ @,# # #,8.49E+17,https://twitter.com/asmaakenawy/status/848533137789513730,,,,
SnarkyScientist,4/2/2017 9:50,6,9,,,# #,8.49E+17,https://twitter.com/SnarkyScientist/status/848533015563259904,,,,
CellPressNews,4/2/2017 9:50,5,9,,@,#,8.49E+17,https://twitter.com/CellPressNews/status/848532993228582913,,,,
PKI_Events,4/2/2017 9:50,0,0,,@booth,#,8.49E+17,https://twitter.com/PKI_Events/status/848532979165089792,,,,
splon,4/2/2017 9:49,2,4,,,#,8.49E+17,https://twitter.com/splon/status/848532895371276288,,,,
DaleYuzuki,4/2/2017 9:49,0,1,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848532806691061761,,,,
dpatel10,4/2/2017 9:49,0,0,,@,#,8.49E+17,https://twitter.com/dpatel10/status/848532736298151940,,,,
Rick__Buck,4/2/2017 9:49,1,4,,@ @,#,8.49E+17,https://twitter.com/Rick__Buck/status/848532729188814848,,,,
gocheval,4/2/2017 9:48,3,10,,@ @,#,8.49E+17,https://twitter.com/gocheval/status/848532609504247808,,,,
LolaRahib,4/2/2017 9:48,0,2,,,#,8.49E+17,https://twitter.com/LolaRahib/status/848532587631005702,,,,
DaleYuzuki,4/2/2017 9:48,0,1,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848532513412853761,,,,
hopevaleda,4/2/2017 9:47,0,2,,,# # #,8.49E+17,https://twitter.com/hopevaleda/status/848532427517702144,,,,
AEDeconinck,4/2/2017 9:47,6,12,,@,# #,8.49E+17,https://twitter.com/AEDeconinck/status/848532377882243073,,,,
DaleYuzuki,4/2/2017 9:47,1,0,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848532281513955328,,,,
dheady8,4/2/2017 9:46,0,1,,,#,8.49E+17,https://twitter.com/dheady8/status/848532189688070145,,,,
ykhodor,4/2/2017 9:46,0,3,,,# #,8.49E+17,https://twitter.com/ykhodor/status/848532181995708416,,,,
kochinstitute,4/2/2017 9:46,3,6, predict, prevent," & treat cancer.""",,,#,8.49E+17,https://twitter.com/kochinstitute/status/848532031462006784,
NeBanovich,4/2/2017 9:46,1,7,,,#,8.49E+17,https://twitter.com/NeBanovich/status/848532021471268864,,,,
SBAmin,4/2/2017 9:46,1,2,,@,#,8.49E+17,https://twitter.com/SBAmin/status/848532017184739328,,,,
DaleYuzuki,4/2/2017 9:46,0,1,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848531983059881986,,,,
splon,4/2/2017 9:45,1,3,,,#,8.49E+17,https://twitter.com/splon/status/848531962281082880,,,,
_SamTucci_,4/2/2017 9:45,0,3,,,# #,8.49E+17,https://twitter.com/_SamTucci_/status/848531958292516864,,,,
Rick__Buck,4/2/2017 9:45,0,2,,@ @,#,8.49E+17,https://twitter.com/Rick__Buck/status/848531950797246464,,,,
FJEsteva,4/2/2017 9:45,0,2,,,#,8.49E+17,https://twitter.com/FJEsteva/status/848531855288791041,,,,
marina_parry,4/2/2017 9:45,2,3,,,#,8.49E+17,https://twitter.com/marina_parry/status/848531734626959360,,,,
QIAGENscience,4/2/2017 9:45,1,0,,,# #1643,8.49E+17,https://twitter.com/QIAGENscience/status/848531715480068096,,,,
Nikhilwagle,4/2/2017 9:44,2,5,,@,# # # #,8.49E+17,https://twitter.com/Nikhilwagle/status/848531697616531456,,,,
AACI_Cancer,4/2/2017 9:44,2,1,,@ @ @,#,8.49E+17,https://twitter.com/AACI_Cancer/status/848531670450003968,,,,
markgenome,4/2/2017 9:43,0,0," this room/conference is freakishly huge"" moment. # AACR17 pic.twitter.com/ogvYeKbZ5T""",,,#,8.49E+17,https://twitter.com/markgenome/status/848531409635561472,,,
MadeleineOudin,4/2/2017 9:43,6,12,,,# #,8.49E+17,https://twitter.com/MadeleineOudin/status/848531380338401280,,,,
AlexandraSurcel,4/2/2017 9:43,0,1,,,#,8.49E+17,https://twitter.com/AlexandraSurcel/status/848531322993856512,,,,
LeanneAhronian,4/2/2017 9:42,0,1,,@,#,8.49E+17,https://twitter.com/LeanneAhronian/status/848531183042531328,,,,
kochinstitute,4/2/2017 9:42,1,3,,,#,8.49E+17,https://twitter.com/kochinstitute/status/848531115899932674,,,,
rnomics,4/2/2017 9:42,0,0,,,# # #,8.49E+17,https://twitter.com/rnomics/status/848531059939713024,,,,
mgkumar82,4/2/2017 9:42,3,4,,@,#,8.49E+17,https://twitter.com/mgkumar82/status/848531048296263680,,,,
jourquin,4/2/2017 9:42,0,2,,@ @ @ @,,8.49E+17,https://twitter.com/jourquin/status/848530984706428928,,,,
MyelomaTeacher,4/2/2017 9:41,5,11,,@,# # #,8.49E+17,https://twitter.com/MyelomaTeacher/status/848530896890286080,,,,
NeBanovich,4/2/2017 9:41,0,0,,,#,8.49E+17,https://twitter.com/NeBanovich/status/848530878578012162,,,,
LolaRahib,4/2/2017 9:41,0,4,,,#,8.49E+17,https://twitter.com/LolaRahib/status/848530856159399936,,,,
Rick__Buck,4/2/2017 9:41,0,1,,@ @ @ @,,8.49E+17,https://twitter.com/Rick__Buck/status/848530829647196162,,,,
BlueBeeGenomics,4/2/2017 9:41,0,0,,@1pm @,# # #,8.49E+17,https://twitter.com/BlueBeeGenomics/status/848530792477331456,,,,
AuclairDan,4/2/2017 9:41,1,3,,,#,8.49E+17,https://twitter.com/AuclairDan/status/848530788874432512,,,,
DaleYuzuki,4/2/2017 9:41,0,1,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848530767949045760,,,,
SuzieSiegel,4/2/2017 9:41,3,6,,@,# #,8.49E+17,https://twitter.com/SuzieSiegel/status/848530745165578240,,,,
SnarkyScientist,4/2/2017 9:40,0,3,,,#,8.49E+17,https://twitter.com/SnarkyScientist/status/848530653377376256,,,,
LolaRahib,4/2/2017 9:40,0,2,,,#,8.49E+17,https://twitter.com/LolaRahib/status/848530633525792768,,,,
AEDeconinck,4/2/2017 9:40,1,2,,@,#,8.49E+17,https://twitter.com/AEDeconinck/status/848530628769394688,,,,
Nikhilwagle,4/2/2017 9:40,1,3,,@,#,8.49E+17,https://twitter.com/Nikhilwagle/status/848530586591514627,,,,
teamoncology,4/2/2017 9:40,1,4,,,#,8.49E+17,https://twitter.com/teamoncology/status/848530568056901632,,,,
DaleYuzuki,4/2/2017 9:40,0,0,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848530567725543424,,,,
drsam,4/2/2017 9:40,1,2,,,#,8.49E+17,https://twitter.com/drsam/status/848530529150533633,,,,
teaminspire,4/2/2017 9:40,0,1,,@,#,8.49E+17,https://twitter.com/teaminspire/status/848530508208386049,,,,
DaleYuzuki,4/2/2017 9:39,0,1,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848530414478262273,,,,
zmadak,4/2/2017 9:39,1,4,,@,# # # #,8.49E+17,https://twitter.com/zmadak/status/848530326276030464,,,,
AlexandraSurcel,4/2/2017 9:39,0,1,,@ @,#,8.49E+17,https://twitter.com/AlexandraSurcel/status/848530275650990083,,,,
DaleYuzuki,4/2/2017 9:39,0,0,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848530206793060352,,,,
MyelomaTeacher,4/2/2017 9:38,0,1,,@ @ @,# # #,8.49E+17,https://twitter.com/MyelomaTeacher/status/848530200283537409,,,,
margrietpalm,4/2/2017 9:38,0,0,,,#,8.49E+17,https://twitter.com/margrietpalm/status/848530112819728384,,,,
Aiims1742,4/2/2017 9:38,1,6,,@,#,8.49E+17,https://twitter.com/Aiims1742/status/848530058495102980,,,,
BCRFcure,4/2/2017 9:38,2,5,,,#,8.49E+17,https://twitter.com/BCRFcure/status/848529978920751104,,,,
DaleYuzuki,4/2/2017 9:38,0,0,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848529971882733568,,,,
cancerassassin1,4/2/2017 9:37,2,15,,,#,8.49E+17,https://twitter.com/cancerassassin1/status/848529712209166336,,,,
JEMgenes,4/2/2017 9:36,0,1,,@,# #,8.49E+17,https://twitter.com/JEMgenes/status/848529508462469121,,,,
Nikhilwagle,4/2/2017 9:36,8,21,,@,#,8.49E+17,https://twitter.com/Nikhilwagle/status/848529488640188416,,,,
RockUPress,4/2/2017 9:36,2,1,,@ @,# #,8.49E+17,https://twitter.com/RockUPress/status/848529455979089922,,,,
DaleYuzuki,4/2/2017 9:35,0,0,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848529428644868096,,,,
asmaakenawy,4/2/2017 9:35,0,3,,,# # #,8.49E+17,https://twitter.com/asmaakenawy/status/848529409736880129,,,,
AlexandraSurcel,4/2/2017 9:35,27,32,,@,# #,8.49E+17,https://twitter.com/AlexandraSurcel/status/848529354556665857,,,,
CellPressNews,4/2/2017 9:35,8,11,,@,#,8.49E+17,https://twitter.com/CellPressNews/status/848529210381619202,,,,
FertigLab,4/2/2017 9:34,2,7," it kills your curiosity... trust yourself and your instincts... question question question"" # AACR17""",,,#,8.49E+17,https://twitter.com/FertigLab/status/848529173803151362,,,
ronny_drapkin,4/2/2017 9:34,1,4,,@ @,#,8.49E+17,https://twitter.com/ronny_drapkin/status/848529172314062848,,,,
niaz_mahmood,4/2/2017 9:34,0,2,,,# #,8.49E+17,https://twitter.com/niaz_mahmood/status/848529161744470016,,,,
sejkeown,4/2/2017 9:34,0,4,,,# #,8.49E+17,https://twitter.com/sejkeown/status/848529089015230464,,,,
JulieFleshman,4/2/2017 9:34,2,12,,,# #,8.49E+17,https://twitter.com/JulieFleshman/status/848529070283522048,,,,
AuclairDan,4/2/2017 9:34,1,1," do something good with it"" pic.twitter.com/0oKBmc6cWe""",,,#,8.49E+17,https://twitter.com/AuclairDan/status/848529051631439872,,,
gocheval,4/2/2017 9:34,20,44," do something good with it"" Mina Bissell's signature advice # AACR17 pic.twitter.com/pS966Gp76F""",,,#,8.49E+17,https://twitter.com/gocheval/status/848529045092544512,,,
cancerassassin1,4/2/2017 9:34,3,14,,,# #,8.49E+17,https://twitter.com/cancerassassin1/status/848529031435780096,,,,
jamecancerdoc,4/2/2017 9:34,0,2,,@ @,# #,8.49E+17,https://twitter.com/jamecancerdoc/status/848529006425255936,,,,
zmadak,4/2/2017 9:34,4,8,,,#,8.49E+17,https://twitter.com/zmadak/status/848528969871888385,,,,
marina_parry,4/2/2017 9:33,12,13," ""question question question"""," ""keep your integrity"" wise words Mina J Bissell # AACR17""",,,#,8.49E+17,https://twitter.com/marina_parry/status/848528904239427584,,
Aiims1742,4/2/2017 9:32,2,7,,@ @ @,# #,8.49E+17,https://twitter.com/Aiims1742/status/848528681962278913,,,,
Rick__Buck,4/2/2017 9:32,1,2,,@ @ @,#,8.49E+17,https://twitter.com/Rick__Buck/status/848528642875551745,,,,
donalmurphy,4/2/2017 9:32,0,5,,@,#,8.49E+17,https://twitter.com/donalmurphy/status/848528628367458306,,,,
DaleYuzuki,4/2/2017 9:32,0,3,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848528604342431744,,,,
Ana_Batista3,4/2/2017 9:32,1,4,,@,# #,8.49E+17,https://twitter.com/Ana_Batista3/status/848528567017361408,,,,
LolaRahib,4/2/2017 9:32,0,2,,,#,8.49E+17,https://twitter.com/LolaRahib/status/848528544074530816,,,,
asmaakenawy,4/2/2017 9:32,0,2,,,# # # #,8.49E+17,https://twitter.com/asmaakenawy/status/848528515272237056,,,,
Coryandar,4/2/2017 9:32,1,6," it kills curiosity and passion"" - Mina Bissell. Congrats on your well deserved lifetime achievement award! # AACR17""",,,#,8.49E+17,https://twitter.com/Coryandar/status/848528502152466432,,,
soragnilab,4/2/2017 9:32,1,1,,,#,8.49E+17,https://twitter.com/soragnilab/status/848528499690401792,,,,
mjsikora,4/2/2017 9:32,2,6," ask what a cell DOES do.""""",,,#,8.49E+17,https://twitter.com/mjsikora/status/848528485488504839,,,
SnarkyScientist,4/2/2017 9:32,2,4,,,#,8.49E+17,https://twitter.com/SnarkyScientist/status/848528479658414085,,,,
NCIBiospecimens,4/2/2017 9:32,1,2,,,#,8.49E+17,https://twitter.com/NCIBiospecimens/status/848528449325191168,,,,
DBSieders,4/2/2017 9:31,0,2,,,#,8.49E+17,https://twitter.com/DBSieders/status/848528420594233346,,,,
boehmjesse,4/2/2017 9:31,5,7,,@,# #2160,8.49E+17,https://twitter.com/boehmjesse/status/848528417196838912,,,,
DwyerLab,4/2/2017 9:31,0,1,,,#,8.49E+17,https://twitter.com/DwyerLab/status/848528372661723138,,,,
soragnilab,4/2/2017 9:31,2,5,,,#,8.49E+17,https://twitter.com/soragnilab/status/848528308304216064,,,,
ArtDrugDiscover,4/2/2017 9:31,0,0,,@,# #,8.49E+17,https://twitter.com/ArtDrugDiscover/status/848528288473632768,,,,
DaleYuzuki,4/2/2017 9:31,0,1, question," question.""""",,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848528281276207104,,
SnarkyScientist,4/2/2017 9:31,0,0,,,#,8.49E+17,https://twitter.com/SnarkyScientist/status/848528268961742848,,,,
NeBanovich,4/2/2017 9:31,0,0," ask what it does do"" # AACR17""",,,#,8.49E+17,https://twitter.com/NeBanovich/status/848528268554842112,,,
soragnilab,4/2/2017 9:30,2,3,,,#,8.49E+17,https://twitter.com/soragnilab/status/848528159507177473,,,,
LynnMatrisian,4/2/2017 9:30,1,6,,,#,8.49E+17,https://twitter.com/LynnMatrisian/status/848528146538397697,,,,
NicoleCAP88,4/2/2017 9:30,0,3,,,#,8.49E+17,https://twitter.com/NicoleCAP88/status/848528088262750209,,,,
DaleYuzuki,4/2/2017 9:30,0,1,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848528070764003328,,,,
NicholasBashour,4/2/2017 9:30,1,3,,@ @,# #,8.49E+17,https://twitter.com/NicholasBashour/status/848528052107784192,,,,
GenentechJobs,4/2/2017 9:30,0,1,,,# #,8.49E+17,https://twitter.com/GenentechJobs/status/848527968259514371,,,,
MeghanARice,4/2/2017 9:29,0,1,,,#,8.49E+17,https://twitter.com/MeghanARice/status/848527926714929152,,,,
zmadak,4/2/2017 9:29,1,3,,,# #,8.49E+17,https://twitter.com/zmadak/status/848527692148461568,,,,
JVJAI,4/2/2017 9:29,0,0,,,#,8.49E+17,https://twitter.com/JVJAI/status/848527688365211649,,,,
gocheval,4/2/2017 9:28,1,3,,@,#,8.49E+17,https://twitter.com/gocheval/status/848527638939529216,,,,
JEMgenes,4/2/2017 9:28,1,1,,@ @,#,8.49E+17,https://twitter.com/JEMgenes/status/848527555925860352,,,,
bonniephilly,4/2/2017 9:27,7,10,,@ @ @ @ @ @,#,8.49E+17,https://twitter.com/bonniephilly/status/848527400841490432,,,,
Aiims1742,4/2/2017 9:27,5,10,,@,# #,8.49E+17,https://twitter.com/Aiims1742/status/848527392003981314,,,,
soragnilab,4/2/2017 9:27,0,2,,,#,8.49E+17,https://twitter.com/soragnilab/status/848527352195940352,,,,
soragnilab,4/2/2017 9:27,0,0,,,#,8.49E+17,https://twitter.com/soragnilab/status/848527207337263109,,,,
asmaakenawy,4/2/2017 9:26,0,2,,,# # #,8.49E+17,https://twitter.com/asmaakenawy/status/848527042975072257,,,,
MorganDominique,4/2/2017 9:25,2,14,,,#,8.49E+17,https://twitter.com/MorganDominique/status/848526877039964160,,,,
ArtDrugDiscover,4/2/2017 9:25,1,0,,@,# #,8.49E+17,https://twitter.com/ArtDrugDiscover/status/848526858291490819,,,,
JEMgenes,4/2/2017 9:25,2,1,,,# # #,8.49E+17,https://twitter.com/JEMgenes/status/848526831607218176,,,,
Rick__Buck,4/2/2017 9:25,0,0,,@ @,#,8.49E+17,https://twitter.com/Rick__Buck/status/848526771687313408,,,,
KKauffman131,4/2/2017 9:23,0,1,,,# #,8.49E+17,https://twitter.com/KKauffman131/status/848526302130954245,,,,
FertigLab,4/2/2017 9:22,1,3,,,#,8.49E+17,https://twitter.com/FertigLab/status/848526157981110272,,,,
soulehoward1,4/2/2017 9:22,6,4,,@,#,8.49E+17,https://twitter.com/soulehoward1/status/848526095465025538,,,,
mjsikora,4/2/2017 9:22,0,7,,@,#,8.49E+17,https://twitter.com/mjsikora/status/848526093749555200,,,,
Metabolon,4/2/2017 9:22,5,3,,,# # # # #,8.49E+17,https://twitter.com/Metabolon/status/848526042725855232,,,,
oncosult,4/2/2017 9:22,0,1,,@,#,8.49E+17,https://twitter.com/oncosult/status/848526020479258624,,,,
PGDx_,4/2/2017 9:22,1,3,,@,# #604,8.49E+17,https://twitter.com/PGDx_/status/848525927629938688,,,,
ASCaProject,4/2/2017 9:21,7,11,,,# # #,8.49E+17,https://twitter.com/ASCaProject/status/848525916892516353,,,,
hendersmk,4/2/2017 9:21,0,0,,,#,8.49E+17,https://twitter.com/hendersmk/status/848525882759274496,,,,
oncosult,4/2/2017 9:20,0,3,,@,#,8.49E+17,https://twitter.com/oncosult/status/848525532723646465,,,,
Proteintech,4/2/2017 9:20,1,2,,,#,8.49E+17,https://twitter.com/Proteintech/status/848525494899396608,,,,
ChrisPascale6,4/2/2017 9:20,0,0,,,#,8.49E+17,https://twitter.com/ChrisPascale6/status/848525473797812224,,,,
CellPressNews,4/2/2017 9:20,11,16,,@,#,8.49E+17,https://twitter.com/CellPressNews/status/848525437802360832,,,,
DaleYuzuki,4/2/2017 9:19,0,0,,,#,8.49E+17,https://twitter.com/DaleYuzuki/status/848525370475335681,,,,
ESchattner,4/2/2017 9:19,13,15,,@,#,8.49E+17,https://twitter.com/ESchattner/status/848525358810976260,,,,
GiacomoCanesin,4/2/2017 9:17,0,2,,@,# # # # # #,8.49E+17,https://twitter.com/GiacomoCanesin/status/848524903599009792,,,,
Rick__Buck,4/2/2017 9:17,0,1,,@ @,#,8.49E+17,https://twitter.com/Rick__Buck/status/848524866659680257,,,,
Nikhilwagle,4/2/2017 9:17,5,5,,,# # # #,8.49E+17,https://twitter.com/Nikhilwagle/status/848524841863061505,,,,
mgkumar82,4/2/2017 9:16,2,4,,,# #,8.49E+17,https://twitter.com/mgkumar82/status/848524660824317952,,,,
Nikhilwagle,4/2/2017 9:15,1,4,,@ @ @,#,8.49E+17,https://twitter.com/Nikhilwagle/status/848524294015655936,,,,
NovartisCancer,4/2/2017 9:15,10,20,,,#,8.49E+17,https://twitter.com/NovartisCancer/status/848524182644240384,,,,
hopkinskimmel,4/2/2017 9:14,2,4,,@ @,#,8.49E+17,https://twitter.com/hopkinskimmel/status/848524009608269824,,,,
hendersmk,4/2/2017 9:14,2,2,,,# #,8.49E+17,https://twitter.com/hendersmk/status/848523991824388097,,,,
fredhutch,4/2/2017 9:13,2,9,,@,# #aacr,8.49E+17,https://twitter.com/fredhutch/status/848523888032190464,,,,
cancerassassin1,4/2/2017 9:13,3,6,,@ @ @,#,8.49E+17,https://twitter.com/cancerassassin1/status/848523673753538560,,,,
d2merino,4/2/2017 9:12,0,2,,@,#,8.49E+17,https://twitter.com/d2merino/status/848523611233280000,,,,
marina_parry,4/2/2017 9:12,1,2,,,# #,8.49E+17,https://twitter.com/marina_parry/status/848523497546674176,,,,
LolaRahib,4/2/2017 9:12,0,2,,,#,8.49E+17,https://twitter.com/LolaRahib/status/848523491947270144,,,,
ecerami,4/2/2017 9:11,0,1,,,#,8.49E+17,https://twitter.com/ecerami/status/848523385495793666,,,,
mike7pilot,4/2/2017 9:11,0,1,,,#,8.49E+17,https://twitter.com/mike7pilot/status/848523159057944578,,,,
Nikhilwagle,4/2/2017 9:10,11,17,,@ @,# #,8.49E+17,https://twitter.com/Nikhilwagle/status/848523126111600641,,,,
asmaakenawy,4/2/2017 9:10,0,2,,,#,8.49E+17,https://twitter.com/asmaakenawy/status/848523125490888704,,,,
SiliconBio,4/2/2017 9:10,0,1,,,# # #2615,8.49E+17,https://twitter.com/SiliconBio/status/848522917138837504,,,,
teamoncology,4/2/2017 9:09,1,3,,,#,8.49E+17,https://twitter.com/teamoncology/status/848522825606602752,,,,
SuzieSiegel,4/2/2017 9:08,0,0,,,# #,8.49E+17,https://twitter.com/SuzieSiegel/status/848522496710148097,,,,
JEMgenes,4/2/2017 9:07,0,4,,,# #,8.49E+17,https://twitter.com/JEMgenes/status/848522384814551040,,,,
divacyntst,4/2/2017 9:07,0,2,,,#,8.49E+17,https://twitter.com/divacyntst/status/848522314174148609,,,,
LolaRahib,4/2/2017 9:06,1,3,,,#,8.49E+17,https://twitter.com/LolaRahib/status/848522039749115904,,,,
LynnMatrisian,4/2/2017 9:06,0,4,,,#,8.49E+17,https://twitter.com/LynnMatrisian/status/848521999093829636,,,,
SnarkyScientist,4/2/2017 9:06,0,2,,,#,8.49E+17,https://twitter.com/SnarkyScientist/status/848521938368692226,,,,
Rick__Buck,4/2/2017 9:05,0,0,,@,#,8.49E+17,https://twitter.com/Rick__Buck/status/848521871977009152,,,,
KKauffman131,4/2/2017 9:05,3,3,,,# # #,8.49E+17,https://twitter.com/KKauffman131/status/848521758525325314,,,,
JulieFleshman,4/2/2017 9:05,6,22,,@ @,#,8.49E+17,https://twitter.com/JulieFleshman/status/848521691882024960,,,,
CellPressNews,4/2/2017 9:05,1,3,,,# # #,8.49E+17,https://twitter.com/CellPressNews/status/848521661972455424,,,,
SuzieSiegel,4/2/2017 9:02,1,0,,,# # #,8.49E+17,https://twitter.com/SuzieSiegel/status/848521141463511040,,,,
MicheleMcGuirl,4/2/2017 9:02,0,0,,,#,8.49E+17,https://twitter.com/MicheleMcGuirl/status/848520975134097409,,,,
FlagshipBio,4/2/2017 9:01,1,0,,,# # #,8.49E+17,https://twitter.com/FlagshipBio/status/848520753473605632,,,,
chtn_network,4/2/2017 9:01,0,0,,@,#3332 #1 #,8.49E+17,https://twitter.com/chtn_network/status/848520657684115458,,,,
coyefish379,4/2/2017 9:00,0,0,,@,#,8.49E+17,https://twitter.com/coyefish379/status/848520622464536577,,,,
huntsmancancer,4/2/2017 9:00,1,0,,,# #,8.49E+17,https://twitter.com/huntsmancancer/status/848520606933020673,,,,
HCResearcher,4/2/2017 9:00,0,0,,,#,8.49E+17,https://twitter.com/HCResearcher/status/848520525727105026,,,,
HarvardChanSPH,4/2/2017 9:00,0,8,,@ @ @ @,#,8.49E+17,https://twitter.com/HarvardChanSPH/status/848520437487341569,,,,
FoundationATCG,4/2/2017 9:00,1,7,,,# #,8.49E+17,https://twitter.com/FoundationATCG/status/848520404402655234,,,,
NCIResearchCtr,4/2/2017 9:00,11,16,,,# #,8.49E+17,https://twitter.com/NCIResearchCtr/status/848520400241864704,,,,
MarkARubin1,4/2/2017 8:59,1,3,,@ @MeyerCancer,#,8.49E+17,https://twitter.com/MarkARubin1/status/848520314438942720,,,,
drsam,4/2/2017 8:58,1,1,,@,# #,8.49E+17,https://twitter.com/drsam/status/848520028404232192,,,,
NCIEpiTraining,4/2/2017 8:58,1,2,,,#,8.49E+17,https://twitter.com/NCIEpiTraining/status/848519893347643396,,,,
SnarkyScientist,4/2/2017 8:57,0,0,,@,#,8.49E+17,https://twitter.com/SnarkyScientist/status/848519844869709824,,,,
bonniephilly,4/2/2017 8:57,1,0,,@ @ @,#,8.49E+17,https://twitter.com/bonniephilly/status/848519840444944384,,,,
jozeephus,4/2/2017 8:57,8,16,,@,#,8.49E+17,https://twitter.com/jozeephus/status/848519802377392129,,,,
JRperez77,4/2/2017 8:57,0,0,,@Walter,#,8.49E+17,https://twitter.com/JRperez77/status/848519731099336704,,,,
sejkeown,4/2/2017 8:57,0,2,,@ @,#,8.49E+17,https://twitter.com/sejkeown/status/848519723822325760,,,,
GenentechJobs,4/2/2017 8:57,0,0,,,#,8.49E+17,https://twitter.com/GenentechJobs/status/848519688699076608,,,,
soragnilab,4/2/2017 8:56,1,2,,,#,8.49E+17,https://twitter.com/soragnilab/status/848519522793422848,,,,
asmaakenawy,4/2/2017 8:55,0,2,,@,#,8.49E+17,https://twitter.com/asmaakenawy/status/848519263262474240,,,,
MimiVaxLLC,4/2/2017 8:54,5,1,,@ @,# # #,8.49E+17,https://twitter.com/MimiVaxLLC/status/848519065740218368,,,,
AuclairDan,4/2/2017 8:54,0,5,,,#,8.49E+17,https://twitter.com/AuclairDan/status/848519039752294400,,,,
SuzieSiegel,4/2/2017 8:54,0,1,,,# #,8.49E+17,https://twitter.com/SuzieSiegel/status/848519014892654592,,,,
UCCancerCenter,4/2/2017 8:54,2,5,,@,#,8.49E+17,https://twitter.com/UCCancerCenter/status/848518937511907328,,,,
Coryandar,4/2/2017 8:54,3,6,,@,#,8.49E+17,https://twitter.com/Coryandar/status/848518911582711813,,,,
DesktopGenetics,4/2/2017 8:54,0,0,,,# #,8.49E+17,https://twitter.com/DesktopGenetics/status/848518890988634112,,,,
sejkeown,4/2/2017 8:53,0,2,,@ @,#,8.49E+17,https://twitter.com/sejkeown/status/848518870923194369,,,,
divacyntst,4/2/2017 8:53,8,16,,,#,8.49E+17,https://twitter.com/divacyntst/status/848518813599576065,,,,
asskickcancer,4/2/2017 8:53,0,1,,@,#,8.49E+17,https://twitter.com/asskickcancer/status/848518716086255617,,,,
gocheval,4/2/2017 8:53,4,12,,,#,8.49E+17,https://twitter.com/gocheval/status/848518662596292608,,,,
AuclairDan,4/2/2017 8:53,3,4,,,#,8.49E+17,https://twitter.com/AuclairDan/status/848518653633081344,,,,
TheMissHappy,4/2/2017 8:52,2,4,,,#,8.49E+17,https://twitter.com/TheMissHappy/status/848518582560575490,,,,
marina_parry,4/2/2017 8:51,0,2,,@,#,8.49E+17,https://twitter.com/marina_parry/status/848518305845587968,,,,
DwyerLab,4/2/2017 8:51,1,7,,,# # #,8.49E+17,https://twitter.com/DwyerLab/status/848518182872731648,,,,
AuclairDan,4/2/2017 8:51,1,3,,@,#,8.49E+17,https://twitter.com/AuclairDan/status/848518170214268928,,,,
carvotta_wendy,4/2/2017 8:51,0,0,,,# #,8.49E+17,https://twitter.com/carvotta_wendy/status/848518168788303872,,,,
zmadak,4/2/2017 8:50,1,2,,,# #,8.49E+17,https://twitter.com/zmadak/status/848518066015174658,,,,
HCResearcher,4/2/2017 8:50,0,0,,,#,8.49E+17,https://twitter.com/HCResearcher/status/848517960444653568,,,,
CellPressNews,4/2/2017 8:50,4,11,,,# #,8.49E+17,https://twitter.com/CellPressNews/status/848517889154056194,,,,
NicholasBashour,4/2/2017 8:49,9,17,,@ @,#,8.49E+17,https://twitter.com/NicholasBashour/status/848517797252653057,,,,
MyelomaTeacher,4/2/2017 8:49,0,0,,@,# # #,8.49E+17,https://twitter.com/MyelomaTeacher/status/848517752696569856,,,,
fredhutch,4/2/2017 8:49,1,1,,@,#,8.49E+17,https://twitter.com/fredhutch/status/848517680378380288,,,,
PHLLifeSciences,4/2/2017 8:49,1,1,,@ @,# #,8.49E+17,https://twitter.com/PHLLifeSciences/status/848517646425493504,,,,
soragnilab,4/2/2017 8:47,4,3,,,#,8.49E+17,https://twitter.com/soragnilab/status/848517307467005952,,,,
PHLLifeSciences,4/2/2017 8:47,0,0,,@ @annual,#,8.49E+17,https://twitter.com/PHLLifeSciences/status/848517287007178752,,,,
asskickcancer,4/2/2017 8:47,0,0,,@,#,8.49E+17,https://twitter.com/asskickcancer/status/848517230086303749,,,,
mgkumar82,4/2/2017 8:47,0,0,,,#,8.49E+17,https://twitter.com/mgkumar82/status/848517224977637376,,,,
michelle_monje,4/2/2017 8:47,36,124,,,#,8.49E+17,https://twitter.com/michelle_monje/status/848517206292008960,,,,
NeBanovich,4/2/2017 8:47,0,1,,@,# #,8.49E+17,https://twitter.com/NeBanovich/status/848517167079460864,,,,
