username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,
PDRennert,4/2/2017 8:18,0,7,"SO # AACR17 Dr Chen's talk was v nice but more of a TED talk i think he wants to be the Elon Musk of IO, not a bad goal # californiadreaming",,,# #,8.4851E+17,https://twitter.com/PDRennert/status/848509935164043264,,,,
NeBanovich,4/2/2017 8:18,0,1,Standing in line to register at # AACR17 thinking abt how I don't know anyone. Turn around & see guy who did his PhD in the same lab as me.,,,#,8.4851E+17,https://twitter.com/NeBanovich/status/848509825701089280,,,,
PoleCrosby,4/2/2017 8:15,0,0,Yep. # AACR2017 pic.twitter.com/ZWLWL1MOdJ,,,#,8.48509E+17,https://twitter.com/PoleCrosby/status/848509268286468096,,,,
AACR,4/2/2017 8:15,3,3,Explore! the Exhibit Hall at # AACR17 for a chance to win great prizes. Download the # AACR17 mobile app to play. http://sm.aacr.org/45vy309RvX9 pic.twitter.com/wybiVxnoIC,,,# #,8.48509E+17,https://twitter.com/AACR/status/848509153643569152,,,,
AstraZenecaES,4/2/2017 8:15,6,6,El # CáncerdeMama avanzado o metastásico se refiere al estadio III y IV de la # enfermedad # AACR17 pic.twitter.com/hVj7wShnKn,,,# # #,8.48509E+17,https://twitter.com/AstraZenecaES/status/848509072001437697,,,,
sejkeown,4/2/2017 8:13,2,2,Can't believe how huge # aacr17 is. Plenary hall must seat 10K. Front seats have signs urging # cancerresearch funding. Political photo op? pic.twitter.com/MzViza8K8x,,,# #,8.48509E+17,https://twitter.com/sejkeown/status/848508798478286850,,,,
mcbride_matthew,4/2/2017 8:11,3,15,@ Rodney_McLeod4 representing the @ Eagles and promoting needed cancer research at the opening ceremony of # AACR17 pic.twitter.com/ke51W5Kw6G,,@ @,#,8.48508E+17,https://twitter.com/mcbride_matthew/status/848508226517827584,,,,
DrFadloKhuri,4/2/2017 8:10,10,63,"Before @ AACR plenary session with @ AUB_Lebanon Professor and friend, colleague, cancer biologist Nadine Darwiche!pic.twitter.com/RHFDyHmNpY",,@ @,,8.48508E+17,https://twitter.com/DrFadloKhuri/status/848507977762058242,,,,
MatthewSchabath,4/2/2017 8:10,0,0,"En route to # AACR17. See you soon, D.C. – bei Tampa International Airport (TPA)",,,#,8.48508E+17,https://twitter.com/MatthewSchabath/status/848507957717471233,,,,
Rick__Buck,4/2/2017 8:08,15,24,"The # AACR17 Opening Ceremony begins in 10 minutes. More than 21,000 attendees at this meeting, an @ AACR record! pic.twitter.com/3GOyq89qh9",,@,#,8.48507E+17,https://twitter.com/Rick__Buck/status/848507303649300480,,,,
Diaceutics,4/2/2017 8:05,0,0,"Key areas kicking off # AACR2017 include early # cancer prevention/detection, liquid biopsies, cfDNA and use of vitro & ex vivo models @ AACR",,@,# #,8.48507E+17,https://twitter.com/Diaceutics/status/848506762781130752,,,,
healthhashtags,4/2/2017 8:05,1,1,Today's Healthcare Conferences: # AIRCS2017 # AACR17 # EPA2017 # iDEAConf # ENDO2017 # BPSA75AC # SWSC17 # EMRSoMe http://hcsm.io/healthconfs # hcsm,,,# # # # # # # # #,8.48507E+17,https://twitter.com/healthhashtags/status/848506733085548544,,,,
marina_parry,4/2/2017 8:05,0,0,# AACR17 making a strong political statement. Scientists and patients must keep repeating this. # ScienceMarchpic.twitter.com/5QmRR7JkN9,,,# #,8.48507E+17,https://twitter.com/marina_parry/status/848506731521069058,,,,
PacBio,4/2/2017 8:05,6,4,"New Cancer SMRT Grant program - open your eyes to isoform diversity, win PacBio sequencing: 250 words, 5/15 http://www.pacb.com/smrt-science/smrt-grant/cancer2017/ … # AACR17",,,#,8.48507E+17,https://twitter.com/PacBio/status/848506569876807680,,,,
CellPressNews,4/2/2017 8:05,10,13,Eight Big Questions in # Cancer Research via @ CrossTalkCP @ trendscancer # AACR17 http://bit.ly/2ntmOYx,,@ @,# #,8.48507E+17,https://twitter.com/CellPressNews/status/848506562545164288,,,,
ManelEsteller,4/2/2017 8:04,3,10,Enjoyed @ CellPressNews @ jacksonlab panel discussion personalized medicine and immunology @ AACR meeting Washington pic.twitter.com/xXP4eG2mcY,,@ @ @,,8.48507E+17,https://twitter.com/ManelEsteller/status/848506511718567936,,,,
jamecancerdoc,4/2/2017 8:03,4,3,# AACR17 support # cancerresearch it saves lives # cancer kills @ AACR @ AACRFoundationpic.twitter.com/uwo2z62pCx,,@ @,# # #,8.48506E+17,https://twitter.com/jamecancerdoc/status/848506214682173441,,,,
markwongphd,4/2/2017 8:02,1,5,Reverse translation. Need better and more complete biomarkers and a real time approach # cancercanbecured # cancerimmunotherapy # AACR17 pic.twitter.com/N2BGbg7l3S,,,# # #,8.48506E+17,https://twitter.com/markwongphd/status/848505984691654656,,,,
Adrianvlee,4/2/2017 8:02,0,1,filling up # AACR2017 pic.twitter.com/yZCnCkWOPS,,,#,8.48506E+17,https://twitter.com/Adrianvlee/status/848505903724863488,,,,
DwyerLab,4/2/2017 8:00,0,4,Scale of this never ceases to amaze me - will fill quickly too. Opening ceremony is always fantastic # AACR17 pic.twitter.com/yYK7Fxkhxf,,,#,8.48505E+17,https://twitter.com/DwyerLab/status/848505424034836483,,,,
OmniSeq,4/2/2017 8:00,5,8,"Sunday, April 2 Poster 620 / 24 1:00pm-5:00pm @ AACR # aacr17 @ RoswellPark You can download the poster here: http://ow.ly/qKO830at70S pic.twitter.com/DFGmqPwI17",,@ @,#,8.48505E+17,https://twitter.com/OmniSeq/status/848505411791618048,,,,
sloan_kettering,4/2/2017 8:00,11,12,Looking for the latest # cancerresearch? @ AACR's annual meeting is happening now! Hear from our experts & many more. # AACR17. pic.twitter.com/PhgfissZsX,,@,# #,8.48505E+17,https://twitter.com/sloan_kettering/status/848505315645685761,,,,
Incyte,4/2/2017 8:00,0,0,Attending # AACR17? Don't miss our poster presentations discussing our targeted therapy & immuno-oncology portfolio. https://cards.twitter.com/cards/18ce54bi03c/3vcrc …,,,#,8.48505E+17,https://twitter.com/Incyte/status/848505306086727682,,,,
QIAGENscience,4/2/2017 8:00,1,0,Come by booth 1643 @ # AACR17 to learn more about our QIAseq Library Prep portfolio & ask us about miRNA sequencing,,@,#,8.48505E+17,https://twitter.com/QIAGENscience/status/848505292757377024,,,,
marina_parry,4/2/2017 7:59,0,0,Gorgeous morning for # AACR17. Plenary session and prize giving to kick off Sunday morning! pic.twitter.com/sK6AvfSuZ2,,,#,8.48505E+17,https://twitter.com/marina_parry/status/848505114767831040,,,,
juergen_a_klenk,4/2/2017 7:55,0,2,Off to # 2017Analytics. Too bad it overlaps with # AACR17. Need more # DataScience to # endcancer # cancerxprize,,,# # # # #,8.48504E+17,https://twitter.com/juergen_a_klenk/status/848504147053875200,,,,
markwongphd,4/2/2017 7:52,2,5,Lots of combo possibilities. Can this be done? Efficacy balanced by toxicity # cancercanbecured # AACR17 pic.twitter.com/WaJZSXO38v,,,# #,8.48503E+17,https://twitter.com/markwongphd/status/848503285216661504,,,,
PennMedNews,4/2/2017 7:50,2,3,. @ PennMedicine's Dr. Ron Drapkin talking about innovative inhibitor drugs for ovarian cancer now in Salon C # AACR17 pic.twitter.com/lnm9HPRjnY,,@,#,8.48503E+17,https://twitter.com/PennMedNews/status/848502899613331456,,,,
jonadrabi,4/2/2017 7:46,5,6,Final slide of Dr. Garnet Anderson of @ fredhutch in presentation at # AACR17 reviewing effects of hormone therapy in menopausal women pic.twitter.com/WT39p0stPt,,@,#,8.48502E+17,https://twitter.com/jonadrabi/status/848501788328284160,,,,
fredhutch,4/2/2017 7:45,0,4,# AACR17: Dr. Garnet Anderson leads coordinating hub of Women's Health Initiative at # FredHutch. Learn more:https://www.fredhutch.org/en/labs/phs/projects/womens-health-initiative.html …,,,# #,8.48502E+17,https://twitter.com/fredhutch/status/848501551631151106,,,,
kim_vankessel,4/2/2017 7:44,0,2,Great talk by Barry Taylor @ sloan_kettering # AACR17 :new insights in biological mechanisms trough the genomics of outstanding responders pic.twitter.com/VC7H794LxR,,@,#,8.48501E+17,https://twitter.com/kim_vankessel/status/848501317102448640,,,,
gerlach_d,4/2/2017 7:40,0,0,Website: https://cistrome.shinyapps.io/timer/ # AACR17,,,#,8.485E+17,https://twitter.com/gerlach_d/status/848500497740947456,,,,
genentech,4/2/2017 7:40,20,30,"In inflamed tumors, immune cells can’t complete their mission to attack cancer at the last step # AACR17 http://ow.ly/rxnR30aszCL pic.twitter.com/ReeSOa1sPk",,,#,8.485E+17,https://twitter.com/genentech/status/848500277363621890,,,,
Rick__Buck,4/2/2017 7:38,0,1,Mr. Bill is in the @ AACR press room this morning with his friend Neil Canavan @ OBRtweets at # AACR17 pic.twitter.com/37QFRy6VFq,,@ @,#,8.485E+17,https://twitter.com/Rick__Buck/status/848499929861455872,,,,
gerlach_d,4/2/2017 7:36,0,2,Xiaole Shirley Liu: TIMER – infer tumor infiltrating immune cells from tumor RNA-seq # AACR17,,,#,8.48499E+17,https://twitter.com/gerlach_d/status/848499404839563264,,,,
GauravSingalMD,4/2/2017 7:36,0,2,"Engineering"" exceptional responders not trivial. Need large genomic datasets to probe alteration level and co-mutation impact # AACR17 pic.twitter.com/MX3JJUZW0N""",,,#,8.48499E+17,https://twitter.com/GauravSingalMD/status/848499312061407234,,,,
KM_Haines,4/2/2017 7:35,0,0,"Taylor: consider diff mutant alleles at same codon, diff variants in same gene, co-mutational pattern, clonality, etc for treatment # AACR17",,,#,8.48499E+17,https://twitter.com/KM_Haines/status/848499156746457089,,,,
genentech,4/2/2017 7:35,12,18,"In immune-excluded tumors, immune cells can’t enter the tumor and attack cancer # Immunotherapy # AACR17 http://ow.ly/KGU030aszzC pic.twitter.com/lRmBolYuRB",,,# #,8.48499E+17,https://twitter.com/genentech/status/848499011036209152,,,,
10xGenomics,4/2/2017 7:32,0,1,Learn more about 10x at # AACR17 in today's blog post http://bit.ly/2nwkHnC,,,#,8.48498E+17,https://twitter.com/10xGenomics/status/848498457639698432,,,,
KM_Haines,4/2/2017 7:32,1,1,Taylor on genomics of outstanding responders this morning # AACR17. AKT1 basket study illustrates subclonal sensitizing mutations important.,,,#,8.48498E+17,https://twitter.com/KM_Haines/status/848498250588016640,,,,
SomercoResearch,4/2/2017 7:30,0,0,RT @ AACR: LIVE on # Periscope: Today's Policy Landscapehttps://www.pscp.tv/w/a65wqTEyODU1MjZ8MVlwS2tkTlBObHdHapTWD_KC5sFM57TyUhriLBMJniJ2yjAxRXRlBB8vnO_p …,,@,#,8.48498E+17,https://twitter.com/SomercoResearch/status/848497819908440065,,,,
genentech,4/2/2017 7:30,9,14,"In immune-desert tumors, the immune system can’t activate. Like a rocket that can’t launch # AACR17 http://ow.ly/8AIz30aszqY pic.twitter.com/x7JmXpRL6p",,,#,8.48498E+17,https://twitter.com/genentech/status/848497758340227073,,,,
Coryandar,4/2/2017 7:29,0,0,CRISPR is a powerful tool. Let's make sure we're using it correctly. X. Shirley Liu is talking about efficient sgRNA design # AACR17 pic.twitter.com/HL4pnVm8ig,,,#,8.48498E+17,https://twitter.com/Coryandar/status/848497689104920576,,,,
gerlach_d,4/2/2017 7:29,0,0,"Xiaole Shirley Liu: Use MAGeCK-VISPR for analysis, QC, and visualization for CRISPR/Cas9 screens # AACR17",,,#,8.48498E+17,https://twitter.com/gerlach_d/status/848497510867927041,,,,
politikaterina,4/2/2017 7:28,0,2,Beautiful morning in DC! Looking forward to a science-filled day at # AACR17 pic.twitter.com/PsKeu3vjoO,,,#,8.48497E+17,https://twitter.com/politikaterina/status/848497249139208192,,,,
cancerassassin1,4/2/2017 7:27,10,4,"Watch interviews with # AACR17 Undergraduate Poster session winners later today on Snapchat. Follow @ AACR using their Snap handle theaacr"".""",,@,#,8.48497E+17,https://twitter.com/cancerassassin1/status/848497094352654336,,,,
BCRFcure,4/2/2017 7:27,1,2,Up bright and early with Dr. Kevin Oeffinger who discusses research findings on survivorship & secondary breast cancer # AACR17 @ AACR pic.twitter.com/6z1tCz78XC,,@,#,8.48497E+17,https://twitter.com/BCRFcure/status/848497068066971648,,,,
GauravSingalMD,4/2/2017 7:26,1,3,Sequencing with NGS massively accelerated clinical trials @ sloan_kettering # AACR17 pic.twitter.com/KoFaNa37Ol,,@,#,8.48497E+17,https://twitter.com/GauravSingalMD/status/848496797739876352,,,,
cancerassassin1,4/2/2017 7:26,5,8,"The @ AACR and I are providing video + photo updates on # cancerresearch using Snapchat throughout # AACR17, including Undergrad poster winners pic.twitter.com/h4dV1J1u5S",,@,# #,8.48497E+17,https://twitter.com/cancerassassin1/status/848496734070345730,,,,
sphatch,4/2/2017 7:24,0,2,Waiting for the Metro at 7am on a Sunday? Because # AACR17. pic.twitter.com/I3XpADxKXV,,,#,8.48496E+17,https://twitter.com/sphatch/status/848496375797088256,,,,
PDRennert,4/2/2017 7:21,0,1,It's early here at # aacr17. Dr Chen loves the complexity of IO biology. I think we need to keep it simple and not jump down the rabbit hole,,,#,8.48496E+17,https://twitter.com/PDRennert/status/848495621115973632,,,,
miltenyibiotec,4/2/2017 7:21,2,11,Honored to sponsor the # AACR17 # Runners4Research 5k Run/Walk! Thank you to the @ AACR and everyone who came out and ran for # CancerResearch.pic.twitter.com/GhlAK3G5wu,,@,# # #,8.48496E+17,https://twitter.com/miltenyibiotec/status/848495528220532736,,,,
drsam,4/2/2017 7:19,1,2,How many talks can I see in one day and still Get to the posters # AACR17 # AACRhaiku # overlappingsessions,,,# # #,8.48495E+17,https://twitter.com/drsam/status/848495094072324096,,,,
obahcall,4/2/2017 7:18,0,8,Enjoying cancer genome variant interpretation discussions at # AACR17 @ obigriffith @ nlbigas @ NatureGenetpic.twitter.com/cf5KH9F0rC,,@ @ @,#,8.48495E+17,https://twitter.com/obahcall/status/848494843097735168,,,,
FertigLab,4/2/2017 7:17,1,3,Best to postdoc Luciane Kagohara for # AACR17 poster on the dynamics of genomics in acquired therapeutic resistance http://bit.ly/2ntl9lR,,,#,8.48495E+17,https://twitter.com/FertigLab/status/848494565275443202,,,,
drsam,4/2/2017 7:16,1,2,Choosing a schedule for # AACR17 feels like like The Hunger Games sometimes. Too many great Tributes. Not enough time. # overlappingsessions,,,# #,8.48494E+17,https://twitter.com/drsam/status/848494357346955264,,,,
ICR_London,4/2/2017 7:15,1,0,"ICYMI: As # AACR17 gets underway, we look at the science our researchers will be presenting at the conference: http://buff.ly/2onHupC pic.twitter.com/xO56rvjilT",,,#,8.48494E+17,https://twitter.com/ICR_London/status/848493979654123520,,,,
claus_jorgensen,4/2/2017 7:14,5,6,"Mark Sherman on pathology: It is less important what's in front of you, more what's left in the patient. # AACR17 # liquidbiopsy",,,# #,8.48494E+17,https://twitter.com/claus_jorgensen/status/848493802910363648,,,,
Coryandar,4/2/2017 7:12,2,1,"Over 23,000 Chip-Seq, DNase-Seq and ATAC-Seq data samples available on Cistrome- X. Shirley Liu # AACR17 pic.twitter.com/PwW1MnrHYh",,,#,8.48493E+17,https://twitter.com/Coryandar/status/848493447157862400,,,,
weldeiry,4/2/2017 7:08,2,10,"Exciting 2 see @ weldeiry lab @ FoxChaseCancer #1 with 23 presentations @ AACR >37,000 members # AACR17 >6,000 abstracts https://www.facebook.com/permalink.php?story_fbid=271816823245938&id=100012528679052 …",,@ @ @,#1 #,8.48492E+17,https://twitter.com/weldeiry/status/848492211750752257,,,,
IanDavidWaddell,4/2/2017 7:03,0,1,Just put milk in my OJ not my coffee. Am I too jet lagged for the sunrise sessions # AACR17 ? Hopefully computational biology will sort me,,,#,8.48491E+17,https://twitter.com/IanDavidWaddell/status/848491037739933701,,,,
stuartdpepper,4/2/2017 7:00,0,0,"Brain switched on ready to learn at # AACR17 (but heart is with everyone at # MarathonManchester, good luck to all)",,,# #,8.4849E+17,https://twitter.com/stuartdpepper/status/848490415741431809,,,,
10xGenomics,4/2/2017 7:00,2,1,"Good morning, # AACR17! Learn more about our new V(D)J Solution at our workshop today at 1:30pm - Register here: http://bit.ly/2nwbk7F",,,#,8.4849E+17,https://twitter.com/10xGenomics/status/848490334266900483,,,,
genentech,4/2/2017 7:00,3,11,"Dan Chen's session on the new Cancer-Immune Set Point framework starts soon! 7:00am, Ballroom A-B # AACR17 http://ow.ly/e2eo30aszfy",,,#,8.4849E+17,https://twitter.com/genentech/status/848490314067320833,,,,
HTGMolecular,4/2/2017 6:57,0,2,Email info@htgmolecular.com now to request a Daily In-Suite 15-minute demo # AACR17 # HTGEdgeSeqpic.twitter.com/kQONl7DYsO,,@htgmolecular,# #,8.4849E+17,https://twitter.com/HTGMolecular/status/848489506810482688,,,,
PCF_Science,4/2/2017 6:57,0,5,NOW! @ PCFnews YI Barry Taylor discusses the Genomics of Outstanding Responders - Rm 207. # AACR17 @ sloan_kettering # Cancer # Precisionmedicinepic.twitter.com/8AEZpvCiV3,,@ @,# # #,8.48489E+17,https://twitter.com/PCF_Science/status/848489441693970433,,,,
stuartdpepper,4/2/2017 6:54,0,2,Still dark as I leave the hotel for first talk of the day at # AACR17 on cancer and aging. pic.twitter.com/Mf73QTt5GW,,,#,8.48489E+17,https://twitter.com/stuartdpepper/status/848488771398103044,,,,
AmyABaran,4/2/2017 6:54,0,3,Why we do what we do! Opening Ceremony and Plenary begin # AACR17 pic.twitter.com/SyONDIMD8X,,,#,8.48489E+17,https://twitter.com/AmyABaran/status/848488703479689216,,,,
parkerici,4/2/2017 6:30,5,13,Parker Institute's scientists @ sloan_kettering present # research on # IO biomarker in a first-in-human trial # AACR17 http://bit.ly/2nlVxus pic.twitter.com/2I1fLRhFWk,,@,# # #,8.48483E+17,https://twitter.com/parkerici/status/848482663493140480,,,,
FJEsteva,4/2/2017 6:25,0,0,The latest The Oncology News Daily! http://paper.li/BreastOncology/news?edition_id=383dae50-176d-11e7-803f-002590a5ba2d … # aacr17,,,#,8.48482E+17,https://twitter.com/FJEsteva/status/848481603349348353,,,,
mb_Oncology,4/2/2017 6:18,0,0,AstraZeneca: Just 2 days to go until our # CME session on DNA damage response at # AACR17 at 12.30pm on… http://dlvr.it/NnH5yn # MedicBoardpic.twitter.com/31CB7OQrPf,,,# # #,8.4848E+17,https://twitter.com/mb_Oncology/status/848479819583045632,,,,
MaverickNY,4/2/2017 6:18,2,3,Yesterday was a fun day of science and catching up with old buddies in DC - Highlights of Day 1 for # AACR17 http://icar.us/aacr17day1,,,#,8.4848E+17,https://twitter.com/MaverickNY/status/848479771717750784,,,,
weldeiry,4/2/2017 6:17,1,3,The latest The Cancer News Daily! http://paper.li/weldeiry/weldeiry-cancer?edition_id=9a82a410-178d-11e7-8f18-0cc47a0d164b … Thanks to @ AACR # endcancer # myeloma,,@,# #,8.4848E+17,https://twitter.com/weldeiry/status/848479547511246849,,,,
fredhutch,4/2/2017 6:14,0,2,7amET # FredHutch's Dr. Garnet Anderson in ME02 - Evaluating the Evidence: Menopausal Hormones and Cancer # AACR17 http://www.abstractsonline.com/pp8/#!/4292/session/135 …pic.twitter.com/bJCHZi5Dzv,,,# # #,8.48479E+17,https://twitter.com/fredhutch/status/848478622168035328,,,,
HillStirSci,4/2/2017 6:13,0,1,Proud of you! See you soon!,,,,8.48478E+17,https://twitter.com/HillStirSci/status/848478476315353089,,,,
h_c_services,4/2/2017 6:12,0,0,"# Inspire At the # AACR17 cancer education event today, Stephanie Chisholm... Read Blog: http://owler.us/acuicT",,,# #,8.48478E+17,https://twitter.com/h_c_services/status/848478161142636544,,,,
h_c_services,4/2/2017 6:11,0,0,# Inspire Cancer survivor and patient advocate Jack Whelan at # AACR17... Read Blog: http://owler.us/acuicU,,,# #,8.48478E+17,https://twitter.com/h_c_services/status/848478005399703552,,,,
WeillCornell,4/2/2017 6:11,1,3,"That's this morning, in less than an hour. Make sure you've got your coffee on board # AACR17 https://twitter.com/meyercancer/status/848317829023760384 …",,,#,8.48478E+17,https://twitter.com/WeillCornell/status/848477964081782784,,,,
CancerWallonia,4/2/2017 6:03,0,0,2017 # AACR # Annual # Meeting # AACR17 # AACR2017 http://www.onclive.com/conference-coverage/aacr-2017 …,,,# # # # #,8.48476E+17,https://twitter.com/CancerWallonia/status/848475888287182848,,,,
fredhutch,4/2/2017 6:00,0,2,"# FredHutch scientists to cover advances in immunotherapy, proteomics at # AACR17. Follow our coverage at @ AACR. http://bit.ly/FredHutchAACR17",,@,# #,8.48475E+17,https://twitter.com/fredhutch/status/848475096759119872,,,,
AngelicaLoskog,4/2/2017 5:57,0,0,# AACR17: very fruitful to attend a couple of sessions not directly related to immunotherapy. It widens your perspective... stay curious! pic.twitter.com/V0Y24lF4v1,,,#,8.48475E+17,https://twitter.com/AngelicaLoskog/status/848474579517534208,,,,
RHSLtd_Michelle,4/2/2017 5:57,0,1,Looking forward to # AACR2017 exhibits opening today. Visit # RHS at booth 451 to hear about our # DOPlify novel single cell # WGA kit.,,,# # # #,8.48475E+17,https://twitter.com/RHSLtd_Michelle/status/848474573070675969,,,,
CongressBookers,4/2/2017 5:50,0,0,Bayer to Showcase Data on Growing # Oncology Pipeline at # AACR2017 @ Bayer http://bit.ly/2nNFHJ9 pic.twitter.com/VIBzadeZsS,,@,# #,8.48473E+17,https://twitter.com/CongressBookers/status/848472640197206016,,,,
CancerWallonia,4/2/2017 5:49,0,0,# AACR17 # Conference # Hashtag # AACR # Annual # Meeting 2017 # Saturday 1st April 2017 - # Wednesday 5th April 2017,,,# # # # # # # #,8.48473E+17,https://twitter.com/CancerWallonia/status/848472570261143552,,,,
AACR,4/2/2017 5:30,0,0,"Exhibitor Spotlight Theater A - MilliporeSigma presentation - Exhibit Hall A - 4/2, 3:30pm. http://sm.aacr.org/7VjD30al9wK # AACR17",,,#,8.48468E+17,https://twitter.com/AACR/status/848467633573961728,,,,
ranjitbindra,4/2/2017 5:07,1,7,Very excited 2 present our latest findings on oncometabolite-induced BRCAness at the # AACR17 Press Conference Tues 4/4/17 @ YaleCancer # btsm,,@,# #,8.48462E+17,https://twitter.com/ranjitbindra/status/848461947959902208,,,,
oncorosell,4/2/2017 4:35,1,0,El equipo de # laboratorio # IOR presenta esta semana su trabajo sobre # biopsialiquida y # cancerdepulmon en @ AACR http://bit.ly/2nSj86A pic.twitter.com/NGCZY6RtyL,,@,# # # #,8.48454E+17,https://twitter.com/oncorosell/status/848453927771279360,,,,
omt2007,4/2/2017 4:30,0,0,So many doubts.... # AACR17 So tired of this.... http://www.medscape.com/viewarticle/877890?src=soc_tw_170403_mscpedt_news_onc_aacr …,,,#,8.48453E+17,https://twitter.com/omt2007/status/848452607471386624,,,,
AACR,4/2/2017 4:15,1,5,"We will honor Dr. David Livingston for his outstanding contributions to cancer research, 4/2 at 5:30pm: http://sm.aacr.org/uYoM30aoTSA # AACR17",,,#,8.48449E+17,https://twitter.com/AACR/status/848448711474761728,,,,
hagi_kaz,4/2/2017 4:06,0,2,アルプスあづみのセンチュリーライド桜の試走から帰宅。 好天で気持ちよかったんだけど、杉の最後の頑張りで、目と鼻がボロボロです。 甜茶で抑えてますが、余り効いてない感じ。 # AACR2017 # 試走 # 杉花粉症 # 甜茶pic.twitter.com/buJCp5rQ3m,,,# # # #,8.48446E+17,https://twitter.com/hagi_kaz/status/848446412962410496,,,,
biopathology,4/2/2017 3:42,0,0,The latest Biopathology! http://paper.li/biopathology/1353750175?edition_id=ecae1c30-1777-11e7-803f-002590a5ba2d … # aacr17,,,#,8.4844E+17,https://twitter.com/biopathology/status/848440492010483712,,,,
superawesomenrd,4/2/2017 3:27,1,1,The latest The techsual Daily! http://paper.li/superawesomenrd?edition_id=dc282380-1775-11e7-be7c-0cc47a0d1609 … Thanks to @ MustacheChuck # aacr2017 # lpsc2017,,@,# #,8.48437E+17,https://twitter.com/superawesomenrd/status/848436776872140800,,,,
JackWhelan,4/2/2017 3:26,1,3,"Retweeted Emil Lou, MD, PhD ( @ cancerassassin1): The @ AACR has welcomed cancer patient/survivor/advocate leaders... http://fb.me/1Msz70unV",,@ @,,8.48437E+17,https://twitter.com/JackWhelan/status/848436556289331201,,,,
Social4Med,4/2/2017 3:20,0,0,The latest The Social4Med Daily! http://paper.li/Social4Med/1340529631?edition_id=568f3640-1753-11e7-ab87-0cc47a0d1605 … # aacr17,,,#,8.48435E+17,https://twitter.com/Social4Med/status/848434967445209088,,,,
jpcoton,4/2/2017 2:44,1,3,@ HISTALIM has now fully automated solution for # ihc # multiplex. Meet us at # aacr2017. pic.twitter.com/uj3EBnMyYH,,@,# # #,8.48426E+17,https://twitter.com/jpcoton/status/848425953760030721,,,,
FJEsteva,4/2/2017 2:25,0,0,The latest The Oncology News Daily! http://paper.li/BreastOncology/news?edition_id=383dae50-176d-11e7-803f-002590a5ba2d … # oncology # aacr17,,,# #,8.48421E+17,https://twitter.com/FJEsteva/status/848421210891448320,,,,
JAlexYu,4/2/2017 1:01,0,0,"Last year Cancer Moonshot"""," now ""Cancer Free America"". We have to be responsible for what we are talking!!!! # AACR17""",,,#,8.484E+17,https://twitter.com/JAlexYu/status/848399982499696640,,,
UCLAJCCC,4/2/2017 0:53,1,5,"Don't miss today's session: Resistance Mechanisms to MAPK Pathway Targeting Across Cancer. NEW TIME! 8:00 a.m., Room 201, Level 2 # AACR17 pic.twitter.com/midNETd1PG",,,#,8.48398E+17,https://twitter.com/UCLAJCCC/status/848397928934846465,,,,
mb_Oncology,4/2/2017 0:52,0,0,Judy Keen: Talking abt career in radiation oncology research @ # AACR17 undergraduates (budding new… http://dlvr.it/NnC9Yb # MedicBoardpic.twitter.com/HwhDvR3hhY,,@,# #,8.48398E+17,https://twitter.com/mb_Oncology/status/848397612021563392,,,,
niaz_mahmood,4/2/2017 0:45,0,2,Attending # AACR17 pic.twitter.com/uQHmJ3ZsjP,,,#,8.48396E+17,https://twitter.com/niaz_mahmood/status/848395871301627904,,,,
Myeloma_Doc,4/2/2017 0:36,0,3,"RT Transplant_Doc The latest The Stem Cell Transplant Daily! http://paper.li/Transplant_Doc/1306211738?edition_id=d494fa20-175d-11e7-8f18-0cc47a0d164b … # aacr17 # myeloma""""",,,# #,8.48394E+17,https://twitter.com/Myeloma_Doc/status/848393592280317952,,,,
Transplant_Doc,4/2/2017 0:35,0,2,The latest The Stem Cell Transplant Daily! http://paper.li/Transplant_Doc/1306211738?edition_id=d494fa20-175d-11e7-8f18-0cc47a0d164b … # aacr17 # myeloma,,,# #,8.48393E+17,https://twitter.com/Transplant_Doc/status/848393494687338498,,,,
yesreallytwois,4/2/2017 0:28,0,1,Great panel on Immunotherapy in solid Tumors. # AACR17 Nice to have @ RimmPathology present on PD-L1 & beyond! # pathologypic.twitter.com/E6RKv8DdWj,,@,# #,8.48392E+17,https://twitter.com/yesreallytwois/status/848391604989825028,,,,
asskickcancer,4/2/2017 0:27,0,0,# AACR2017 pic.twitter.com/VBxCctqar9,,,#,8.48391E+17,https://twitter.com/asskickcancer/status/848391345232379904,,,,
asskickcancer,4/2/2017 0:21,0,0,(Cont'd) Gangcyclovir eliminates senescent cells in mice. Senolytic drugs on the horizon # AACR17,,,#,8.4839E+17,https://twitter.com/asskickcancer/status/848389973208440832,,,,
asskickcancer,4/2/2017 0:18,0,0,# AACR17 Day 1 highlights-Judith Campisi states cancer suppression has a cost + that cost is aging. Aging is driven by senescent cells...,,,#,8.48389E+17,https://twitter.com/asskickcancer/status/848389262831751168,,,,
popmeistro30,4/2/2017 0:14,0,0,Healthcare teams need to understand the concept of tissue preservation for potential need for future trials. # aacr17,,,#,8.48388E+17,https://twitter.com/popmeistro30/status/848388144806461440,,,,
itsthebunk,4/2/2017 0:11,0,1,XOXO,,,,8.48387E+17,https://twitter.com/itsthebunk/status/848387441476198401,,,,
double_whammied,4/2/2017 0:11,1,3,Cant wait to hear the latest research. Thx for representing for all of us. # patientpower # research # cancer # AACR2017,,,# # # #,8.48387E+17,https://twitter.com/double_whammied/status/848387338841464832,,,,
