name,predict_gender,female_prob,male_prob,country,affiliation,race,black_prob,white_prob,hispanic_prob,api_prob,"Asian,GreaterEastAsian,EastAsian_prob","Asian,GreaterEastAsian,Japanese_prob","Asian,IndianSubContinent_prob","GreaterAfrican,Africans_prob","GreaterAfrican,Muslim_prob","GreaterEuropean,British_prob","GreaterEuropean,EastEuropean_prob","GreaterEuropean,WestEuropean,French_prob","GreaterEuropean,WestEuropean,Germanic_prob","GreaterEuropean,Jewish_prob","GreaterEuropean,WestEuropean,Hispanic_prob","GreaterEuropean,WestEuropean,Italian_prob","GreaterEuropean,WestEuropean,Nordic_prob",race_census
Sneha Mitra,female,0.983670413,0.016329587,United States,Duke University,"Asian,IndianSubContinent",0.02316353,0.69690907,0.030276297,0.24965112,0.000200399,0.000570743,0.8113683,0.006860753,0.018837417,0.021355437,0.010751794,0.028375868,0.006267406,0.009286029,0.033813193,0.05207401,0.000238592,white
Metin Balaban,male,0.44675319,0.55324681,United States,UC San Diego,"GreaterEuropean,WestEuropean,French",0.03997336,0.7063891,0.16506062,0.08857697,0.006812983,0.002754996,0.10249673,0.07570416,0.09986324,0.16830711,0.07058218,0.24148366,0.014820866,0.12344166,0.06079455,0.030564439,0.002373432,white
Anna Yannakopoulos,female,0.983670413,0.016329587,United States,Michigan State University,"GreaterEuropean,EastEuropean",0.008171078,0.97119504,0.007439277,0.013194603,0.009894589,0.007500983,0.05003565,0.1444251,0.122330286,0.014003512,0.30638507,0.08210765,0.009659952,0.039642524,0.09371599,0.09778822,0.022510607,white
Hyunghoon Cho,male,0.44675319,0.55324681,United States,MIT,"Asian,GreaterEastAsian,EastAsian",0.002031398,0.0229926,0.004086614,0.97088933,0.7889752,0.008209839,0.00395334,0.021982154,0.001457675,0.032960735,0.006478949,0.024014698,0.011597261,0.006743457,0.011067423,0.07640795,0.006151592,api
Trung Tran,male,0.262858058,0.737141942,United States,Duke University,"GreaterEuropean,British",0.000610666,0.008923399,0.00397637,0.98648953,0.022285303,0.015490126,0.024450768,0.007002011,0.026773829,0.5483717,0.035953894,0.13404094,0.024971725,0.05074971,0.06941814,0.008882909,0.031608906,api
Jan Hoinka,male,0.44675319,0.55324681,United States,NCBI/NLM/NIH,"GreaterEuropean,EastEuropean",0.005206573,0.97936857,0.010689019,0.004735905,0.012873863,0.064179964,0.14718099,0.057802293,0.036334768,0.046304904,0.37198648,0.10728541,0.08314849,0.04073464,0.024750046,0.005087719,0.002330592,white
Brian Hie,male,0.44675319,0.55324681,United States,Massachusetts Institute of Technology,"Asian,GreaterEastAsian,EastAsian",0.08629252,0.7414249,0.06691354,0.10536908,0.6279721,0.025586557,0.000523017,0.000284284,6.25E-05,0.2393734,0.000921199,0.002377385,0.000333446,0.010147737,0.000500986,0.00083575,0.0910815,white
Jonathan Perrie,male,0.44675319,0.55324681,United States,NIH,"GreaterEuropean,British",0.2738521,0.71978474,0.004745492,0.001617681,0.00148857,0.00032477,0.002765352,0.003691471,0.00111668,0.910346,0.000446908,0.04226086,0.00131549,0.015608589,0.01252269,0.00541782,0.002694943,white
Valerio Lupperger,male,0.17751844,0.82248156,Germany,Helmholtz Center Munich,"GreaterEuropean,WestEuropean,Germanic",0.003800306,0.98130345,0.013155363,0.001740902,0.00273119,0.006470361,0.000612409,0.00133579,0.003804446,0.054657254,0.024971377,0.044299092,0.32005998,0.29633486,0.04552429,0.05880194,0.14039701,white
Hannah De los Santos,female,0.540352822,0.459647178,United States,Rensselaer Polytechnic Institute,"GreaterEuropean,WestEuropean,Hispanic",0.013424945,0.18534663,0.6277813,0.17344718,0.00152796,0.050382458,0.000404171,0.003448689,0.007390521,0.00924433,0.001229928,0.006117391,0.002153545,0.013672824,0.8942144,0.008335892,0.001877934,hispanic
Yifan ZHANG,male,0.44675319,0.55324681,Hong Kong,University of Hong Kong,"Asian,GreaterEastAsian,EastAsian",0.000148986,0.001574047,0.000469988,0.99780697,0.9922673,5.04E-05,0.000443295,0.000141951,0.000806133,0.001591126,0.001097325,0.001314515,0.000239789,0.000209368,0.000988026,0.000117424,0.000733308,api
Jesse Zhang,female,0.752860915,0.247139085,United States,Stanford University,"Asian,GreaterEastAsian,EastAsian",0.000148986,0.001574047,0.000469988,0.99780697,0.9922673,5.04E-05,0.000443295,0.000141951,0.000806133,0.001591126,0.001097325,0.001314515,0.000239789,0.000209368,0.000988026,0.000117424,0.000733308,api
Kristoffer Sahlin,male,0.191727772,0.808272228,United States,"Computer Science and Engineering, Penn State","GreaterEuropean,WestEuropean,Nordic",0.028071752,0.9534393,0.009899031,0.008589886,0.000470384,0.000965796,0.012635794,0.002735099,0.051717844,0.019401494,0.008083504,0.088115744,0.016388388,0.015335464,0.002590911,0.006365069,0.7751945,white
Jie Yuan,female,0.752860915,0.247139085,China,The Chinese University of Hong Kong,"Asian,GreaterEastAsian,EastAsian",0.00122971,0.013232652,0.005672806,0.9798647,0.9966581,0.00192319,1.08E-05,0.000115095,5.69E-05,0.000136629,0.00040903,5.72E-05,3.26E-06,0.000303787,0.000203977,8.46E-05,3.74E-05,api
Madison Hansen,male,0.44675319,0.55324681,United States,American Museum of Natural History,"GreaterEuropean,WestEuropean,Nordic",0.00255235,0.9755587,0.013974925,0.007914054,0.000877129,0.009661675,0.000471042,0.001481968,0.002474771,0.0357079,0.002661279,0.013016378,0.027318314,0.007746681,0.006049576,0.005757323,0.886776,white
Jinbo Xu,male,0.17751844,0.82248156,United States,Toyota Technological Institute at Chicago,"Asian,GreaterEastAsian,EastAsian",7.20E-05,0.000305666,0.000183952,0.9994382,0.9992459,0.000147857,2.52E-06,3.60E-05,1.52E-05,0.000453014,3.74E-06,1.16E-05,1.50E-06,1.85E-05,5.12E-06,1.44E-05,4.49E-05,api
Hao Sun,male,0.17751844,0.82248156,Hong Kong,The Chinese University of Hong Kong,"Asian,GreaterEastAsian,EastAsian",0.00434531,0.028862234,0.005898517,0.9608939,0.96799225,0.00968457,0.002487909,0.00010645,0.000782655,0.005455768,0.003584937,0.001888638,0.000220585,0.005406001,0.001049124,0.000777057,0.000564126,api
Taher Mun,male,0.191727772,0.808272228,United States,Johns Hopkins Department of Computer Science,"Asian,GreaterEastAsian,EastAsian",0.001398211,0.037732005,0.003533557,0.9573361,0.7857672,0.013548783,0.002866791,0.001689957,0.003098121,0.09464624,0.006417451,0.012959985,0.007155972,0.005302436,0.006752052,0.017454337,0.042340547,api
Younhun Kim,male,0.44675319,0.55324681,United States,MIT,"Asian,GreaterEastAsian,EastAsian",0.000943459,0.016192874,0.008637554,0.9742261,0.95746046,0.002652713,0.000263089,0.000659972,0.001767276,0.011430791,0.004370377,0.003356313,0.000552053,0.008165257,0.001627378,0.00319924,0.004494949,api
Guillaume Marcais,female,0.752860915,0.247139085,United States,"Computational Biology Department, Carnegie Mellon University","GreaterEuropean,WestEuropean,French",0.037777547,0.9165231,0.038077537,0.00762184,0.004515085,0.010370443,0.003451082,0.001849303,0.007233929,0.18604983,0.002009637,0.45808375,0.006964024,0.057431944,0.18366186,0.07211059,0.006268581,white
Wing Tung Fung,male,0.262858058,0.737141942,Hong Kong,The University of Hong Kong,"Asian,GreaterEastAsian,EastAsian",0.002749707,0.029664414,0.005242546,0.9623433,0.93358713,0.015661974,0.001401897,0.001074225,0.002803385,0.016340772,0.003972813,0.004203328,0.004941966,0.003828333,0.00465309,0.002453873,0.005077227,api
Eyuep Konak,male,0.131790337,0.868209663,Ghana,EPO,"GreaterEuropean,Jewish",0.000977183,0.9804134,0.010029044,0.00858044,0.057262924,0.027653463,0.17762657,0.031034207,0.15537038,0.012769981,0.0794413,0.034955755,0.00381422,0.3790667,0.00498641,0.005560284,0.030457687,white
Knut Reinert,male,0.288397688,0.711602312,Germany,Freie Universität Berlin,"GreaterEuropean,WestEuropean,Germanic",0.004841402,0.97695917,0.016312951,0.001886545,0.009521391,0.001321448,0.007885537,0.000875294,0.024105148,0.09960473,0.033245027,0.19962938,0.29140478,0.2646404,0.035601333,0.004860757,0.027304646,white
Bruce Donald,female,0.752860915,0.247139085,United States,Bruce Donald,"GreaterEuropean,British",0.27253905,0.7130143,0.011885821,0.002560907,0.009625142,0.007147653,0.002492299,0.001812518,0.001211134,0.82807946,0.012248705,0.045599207,0.017749488,0.052307688,0.011105407,0.007098275,0.003523058,white
Alejandro Schaffer,male,0.17751844,0.82248156,United States,NCI/National Institutes of Health,"GreaterEuropean,Jewish",0.003728333,0.9816024,0.011706441,0.002962905,0.00155344,0.000923959,0.001961376,0.000960806,0.003774508,0.065282084,0.062207412,0.080414936,0.2700859,0.41516668,0.043227512,0.02241513,0.032026224,white
Coby Viner,female,0.58050454,0.41949546,Canada,"DCS, University of Toronto","GreaterEuropean,British",0.20682454,0.76985013,0.018231755,0.00509356,0.004764017,0.008504684,0.014353859,0.005358484,0.006379265,0.52031547,0.020263776,0.065807715,0.08667412,0.15463254,0.026996475,0.06764221,0.01830749,white
Russell Schwartz,male,0.494698435,0.505301565,United States,Carnegie Mellon University,"GreaterEuropean,Jewish",0.001240257,0.98480195,0.010437274,0.003520536,0.000266295,0.001018698,6.02E-05,7.82E-05,0.000226824,0.016935188,0.038339358,0.04445693,0.13012587,0.7395167,0.018307114,0.005794237,0.004874605,white
Leonardo Pellegrina,male,0.17751844,0.82248156,Italy,University of Padova,"GreaterEuropean,WestEuropean,Hispanic",0.004591804,0.9426327,0.04092631,0.011849168,0.003732317,0.000130367,0.000151584,0.001680266,0.003567856,0.015544429,0.08149433,0.058312934,0.006185993,0.00622268,0.43914816,0.38254502,0.00128403,white
Lin Tang,male,0.44675319,0.55324681,China,Nature Communications,"Asian,GreaterEastAsian,EastAsian",0.004404103,0.022320997,0.016497647,0.9567773,0.9487733,0.005660726,0.001951134,0.003113091,0.001922065,0.021407066,0.001609236,0.005639378,0.001422961,0.002503448,0.002023262,0.000782243,0.003192217,api
Peng Jiang,male,0.262858058,0.737141942,United States,"Dana Farber Cancer Institute, Harvard University","Asian,GreaterEastAsian,EastAsian",0.001973094,0.012299624,0.004825083,0.9809021,0.99784696,0.000160905,7.45E-06,3.55E-05,3.04E-05,0.000271033,0.000168543,0.000461572,1.39E-05,0.000281228,0.000579784,5.47E-05,8.80E-05,api
Jonathan Jou,male,0.44675319,0.55324681,United States,Duke University,"Asian,GreaterEastAsian,EastAsian",0.007265329,0.050057277,0.015599652,0.9270777,0.30394462,0.011212898,0.019832695,0.0699202,0.09802207,0.07680983,0.018221708,0.21229962,0.02579513,0.02245112,0.043659672,0.050179537,0.047650848,api
Martin Steinegger,male,0.44675319,0.55324681,United States,Johns Hopkins University School of Medicine,"GreaterEuropean,WestEuropean,Nordic",0.00918073,0.97169095,0.01593165,0.003196693,0.003767307,0.001864575,0.005623268,0.008176607,0.011985453,0.2020475,0.032570444,0.026596248,0.15914245,0.19557254,0.016018732,0.10005279,0.23658206,white
Graham Holt,male,0.149585673,0.850414327,United States,Duke University,"GreaterEuropean,British",0.09361343,0.88510126,0.016803976,0.004481349,0.009504562,0.001443034,0.012254415,0.007749091,0.00769581,0.6107782,0.036168434,0.101963215,0.09136716,0.008342634,0.011248199,0.006489719,0.09499556,white
Anna Lowegard,female,0.983670413,0.016329587,United States,Duke University,"GreaterEuropean,British",0.04713746,0.93340325,0.014232231,0.005227067,0.007945835,0.002790742,0.000864161,0.001434026,0.000400962,0.94299304,0.000779279,0.02046946,0.000449298,0.010386282,0.005009667,0.003742841,0.002734182,white
Lenore Cowen,female,0.752860915,0.247139085,United States,Tufts University,"GreaterEuropean,British",0.060245488,0.9172874,0.01944101,0.003026099,0.020110115,0.004960859,0.00137435,0.016186874,0.005210141,0.64100105,0.007780197,0.025204105,0.002233412,0.2583287,0.007392413,0.007715758,0.002502077,white
Ashley Ryan Vidad,male,0.44675319,0.55324681,United States,Nova Southeastern University - Dr. Kiran C. Patel College of Osteopathic Medicine,"GreaterEuropean,British",0.016549967,0.19674625,0.71967727,0.06702647,0.013099683,0.013538596,0.07060329,0.022530567,0.027505636,0.2523618,0.023322674,0.06705563,0.006530142,0.103735395,0.12158405,0.048659954,0.22947265,hispanic
Damian Wojtowicz,male,0.44675319,0.55324681,United States,National Institutes of Health,"GreaterEuropean,Jewish",0.004130838,0.99075234,0.004949023,0.000167797,0.001500628,0.000857875,0.000129713,0.000764707,0.002603796,0.09273998,0.26704726,0.004657041,0.006760732,0.60118896,0.00973868,0.011596276,0.000414349,white
Philipp Benner,male,0.131790337,0.868209663,Germany,Max Planck Institute for Molecular Genetics,"GreaterEuropean,British",0.14362809,0.8367147,0.016304646,0.003352545,0.001498929,0.006806868,0.004358874,0.004329424,0.00972895,0.38860154,0.022622947,0.06349958,0.05701302,0.3440882,0.04606993,0.036185548,0.01519623,white
Rebecca Clement,female,0.983670413,0.016329587,United States,George Washington University,"GreaterEuropean,British",0.082623206,0.8924577,0.02198155,0.002937503,0.001637088,0.000424382,0.000745219,0.006621516,0.000570662,0.4941533,0.004863062,0.45263046,0.002423277,0.008218368,0.014247729,0.012521176,0.000943866,white
Keylie Gibson,female,0.752860915,0.247139085,United States,George Washington University,"GreaterEuropean,British",0.22674736,0.75319487,0.017036125,0.003021577,0.008421187,0.003243558,0.005337522,0.09933642,0.002224662,0.7328826,0.007204446,0.021756008,0.001059444,0.055475492,0.04978052,0.005851888,0.007426313,white
Kiran Javkar,male,0.44675319,0.55324681,United States,"University of Maryland, College Park","Asian,IndianSubContinent",0.006598827,0.90456533,0.01744797,0.07138784,0.00175312,0.000608544,0.5438191,0.02867406,0.19078039,0.02303457,0.04498735,0.048169766,0.005811069,0.090778045,0.010853142,0.002087265,0.008643514,white
Victoria CEPEDA-ESPINOZA,female,0.983670413,0.016329587,United States,"University of Maryland, College Park","GreaterEuropean,WestEuropean,Italian",0.000352025,0.037993666,0.9380048,0.023649484,0.000419822,0.003777413,9.28E-05,0.004081538,0.00320861,0.02374716,0.052936092,0.054195374,0.002130399,0.04038671,0.32925373,0.48557273,0.000197573,hispanic
yiyang lian,male,0.262858058,0.737141942,United States,George Mason University,"Asian,GreaterEastAsian,EastAsian",0.05729485,0.27793127,0.070203066,0.5945709,0.96451014,0.004371582,0.00205701,0.001539944,0.000966232,0.004199683,0.002095635,0.00390298,0.000715267,0.00269841,0.003045726,0.007314037,0.00258339,api
Nicholas Franzese,male,0.298720472,0.701279528,United States,University of Maryland,"GreaterEuropean,WestEuropean,Italian",0.16990907,0.8073916,0.019480918,0.003218422,0.001312138,0.000907201,0.003068255,0.016093902,0.001694438,0.28028283,0.012779811,0.06788032,0.047353245,0.036937866,0.13502191,0.3869341,0.009734026,white
Xuan Li,male,0.44675319,0.55324681,United States,"University of Maryland, College Park","Asian,GreaterEastAsian,EastAsian",0.002408758,0.011033538,0.007122837,0.97943497,0.9548798,0.000561091,0.000543874,0.00020114,0.002664046,0.019957615,0.001368237,0.001435257,0.001681231,0.006346371,0.001048775,0.003085177,0.006227328,api
Jason Fan,male,0.44675319,0.55324681,United States,"University of Maryland, College Park","Asian,GreaterEastAsian,EastAsian",0.028760392,0.32405055,0.020072782,0.62711626,0.763577,0.012548052,0.011899,0.003397365,0.038963858,0.02881824,0.009925238,0.015693845,0.008661727,0.013554868,0.002125089,0.03929667,0.051539123,api
Tracy Chen,female,0.58050454,0.41949546,United States,"University of Maryland, College Park","Asian,GreaterEastAsian,EastAsian",0.004138276,0.010262096,0.004654848,0.98094475,0.9454943,0.001576148,0.001255082,0.00033948,0.000496807,0.021351635,0.00150475,0.001753924,0.000645378,0.01722373,0.001632564,0.001772066,0.004954245,api
Amatur Rahman,male,0.191727772,0.808272228,United States,Pennsylvania State University,"GreaterAfrican,Muslim",0.014110296,0.07174922,0.01511683,0.8990237,0.001654342,0.000703765,0.33880672,0.012070765,0.40807077,0.08726376,0.017765336,0.016370103,0.01620261,0.07093357,0.016623072,0.004966076,0.008569151,api
Kapil Devkota,male,0.494698435,0.505301565,United States,Tufts University,"GreaterEuropean,EastEuropean",0.002440066,0.98209184,0.012552169,0.002915977,0.014774726,0.001999697,0.018378247,0.15666421,0.017104866,0.060969133,0.55846816,0.031506777,0.036374766,0.05655213,0.022556342,0.017213143,0.007437842,white
Christopher Pietras,male,0.191727772,0.808272228,United States,Tufts University,"GreaterEuropean,WestEuropean,French",0.013718325,0.9090312,0.049006004,0.028244475,0.000780479,0.000212926,0.002941722,0.005615555,0.00054567,0.068225846,0.002198831,0.52578825,0.017366225,0.026162101,0.3237223,0.024660237,0.00177985,white
Mira Barshai,female,0.983670413,0.016329587,Israel,Ben Gurion University of the Negev,"GreaterEuropean,British",0.002345441,0.08596022,0.010805653,0.9008886,0.018458713,0.009446926,0.22809951,0.008884427,0.09813752,0.33294213,0.011912772,0.004511409,0.001553916,0.24308269,0.033579703,0.008379316,0.001011076,api
Jiaqi Li,female,0.865432837,0.134567163,China,Tsinghua University,"Asian,GreaterEastAsian,EastAsian",0.002408758,0.011033538,0.007122837,0.97943497,0.9548798,0.000561091,0.000543874,0.00020114,0.002664046,0.019957615,0.001368237,0.001435257,0.001681231,0.006346371,0.001048775,0.003085177,0.006227328,api
yiran li,male,0.44675319,0.55324681,United States,University of Georgia,"Asian,GreaterEastAsian,EastAsian",0.002408758,0.011033538,0.007122837,0.97943497,0.9548798,0.000561091,0.000543874,0.00020114,0.002664046,0.019957615,0.001368237,0.001435257,0.001681231,0.006346371,0.001048775,0.003085177,0.006227328,api
Nusrat Epsi,male,0.288397688,0.711602312,United States,Rutgers University,"GreaterEuropean,WestEuropean,Italian",0.008374759,0.93620026,0.044920374,0.010504662,0.000627582,0.000403188,0.021062192,0.25976408,0.053736802,0.11152042,0.004024238,0.0541506,0.003443791,0.051066846,0.024349865,0.41509897,0.000751321,white
Abhinandan Devaprasad,male,0.44675319,0.55324681,Netherlands,UMC Utrecht,"Asian,IndianSubContinent",0.022177162,0.8847232,0.022890825,0.07020889,1.32E-05,1.14E-05,0.99948597,6.59E-05,0.000201943,5.32E-05,1.06E-05,7.83E-05,4.63E-06,6.11E-06,6.37E-05,4.13E-06,8.54E-07,white
Lucia Williams,female,0.983670413,0.016329587,United States,Montana State University,"GreaterEuropean,British",0.51575595,0.4618054,0.020712197,0.001726423,0.005318876,0.002790128,0.002221078,0.00278381,0.000467214,0.9509896,0.000688529,0.005093264,0.00069331,0.003552087,0.017325515,0.005279165,0.002797435,black
ting jin,male,0.262858058,0.737141942,United States,Stony brook University,"Asian,GreaterEastAsian,EastAsian",0.010218009,0.18110465,0.024068953,0.7846084,0.994713,0.001711616,5.02E-05,4.81E-05,5.67E-05,0.000834866,0.001475919,0.000218875,5.93E-06,0.00043354,0.000385806,3.28E-05,3.25E-05,api
Elham Sherafat,male,0.149585673,0.850414327,United States,University of Connecticut,"GreaterAfrican,Muslim",0.017915452,0.8891067,0.019507915,0.07346994,0.000454237,0.00014844,0.037437852,0.004766714,0.78157145,0.015606147,0.037476547,0.006931128,0.000851387,0.110016234,0.002908316,0.001671925,0.000159514,white
Revonda  Mehovic,female,0.750346475,0.249653525,United States,Takeda Oncology,"GreaterEuropean,Jewish",0.00236697,0.9726651,0.020629795,0.004338112,0.003768537,0.002584231,0.008565171,0.012080918,0.018917993,0.15978256,0.12516902,0.22634093,0.011814822,0.33729216,0.072124586,0.020420145,0.001138883,white
Stefano Tonzani,male,0.17751844,0.82248156,United States,Cell Press,"GreaterEuropean,WestEuropean,Italian",0.005313912,0.9453659,0.033769734,0.015550444,5.02E-05,0.000948247,0.000153258,0.000204715,0.000168162,0.003870383,0.000690746,0.021345673,0.001254981,0.001499276,0.010709373,0.95886034,0.000244623,white
Chanson  Benjamin,female,0.750346475,0.249653525,United States,The George Washington University,"GreaterEuropean,British",0.36624324,0.60440814,0.025083512,0.0042651,0.011859994,0.006319703,0.01743561,0.033567786,0.1342786,0.39234203,0.027659224,0.12467135,0.018687064,0.19876035,0.027079416,0.003073932,0.00426488,white
Yuanyuan Qi,male,0.44675319,0.55324681,United States,University of Illinois at Urbana-Champaign,"Asian,GreaterEastAsian,EastAsian",0.000233831,0.001848536,0.000222757,0.9976949,0.9982299,0.000245138,2.05E-05,6.63E-05,7.60E-05,0.00109432,2.58E-05,4.96E-05,3.28E-06,7.39E-05,2.67E-05,4.29E-05,4.55E-05,api
Assaf Magen,male,0.096314635,0.903685365,United States,NCI/National Institutes of Health,"GreaterEuropean,British",0.043343477,0.94183266,0.012335642,0.002488236,0.003756736,0.019611672,0.011696367,0.008682084,0.011504704,0.33401835,0.03196351,0.023662621,0.19549108,0.15579106,0.034212466,0.028393,0.1412163,white
Takaharu  Asano,female,0.750346475,0.249653525,United States,Center for Interdisciplinary Cardiovascular Sciences,"Asian,GreaterEastAsian,Japanese",0.008108165,0.59138185,0.21308795,0.187422,0.006096134,0.969696,7.02E-05,0.003529317,0.000767797,0.001477683,3.73E-05,0.001257974,6.79E-05,0.00053646,0.006490455,0.009849063,0.000123796,white
Vineet Bafna,male,0.288397688,0.711602312,United States,UC San Diego,"GreaterAfrican,Muslim",0.050236307,0.6986907,0.085822195,0.16525073,0.005536128,0.001241554,0.07644849,0.016308684,0.6078389,0.03615114,0.018474927,0.02209289,0.004780082,0.07190256,0.004998893,0.1205945,0.013631218,white
Todd Treangen,male,0.14169756,0.85830244,United States,Rice University,"GreaterEuropean,British",0.006978602,0.9707383,0.017725127,0.004557945,0.021059416,0.004498487,0.001122393,0.018350013,0.003591561,0.63985384,0.008027482,0.031387087,0.034524497,0.050453514,0.014768926,0.011451823,0.16091095,white
Maxwell Libbrecht,male,0.494698435,0.505301565,Canada,Simon Fraser University,"GreaterEuropean,Jewish",0.009199372,0.9750838,0.014802294,0.000914542,0.001371484,0.002645569,0.01125689,0.002563354,0.005967299,0.13207823,0.16584894,0.04717741,0.22813685,0.2886821,0.081915386,0.011475642,0.02088088,white
Dmitrii Meleshko,female,0.865432837,0.134567163,United States,Weill Cornell Medical College,"GreaterEuropean,EastEuropean",0.000805346,0.9892586,0.00899136,0.000944757,0.000277201,0.000833068,0.001710889,0.041053686,0.012963582,0.022363756,0.7793096,0.022174684,0.010730729,0.08639899,0.011657075,0.010376588,0.000150221,white
Orieta Celiku,female,0.983670413,0.016329587,United States,NCI/NIH,"GreaterAfrican,Africans",0.13881156,0.708164,0.1032902,0.049734287,0.038650423,0.035216212,0.03636349,0.19186267,0.11725722,0.091274776,0.11708174,0.028554743,0.026188154,0.1676931,0.03287011,0.11074061,0.006246882,white
Paola Bonizzoni,female,0.983670413,0.016329587,Italy,University of Milano-Bicocca,"GreaterEuropean,WestEuropean,Italian",0.000718255,0.9721172,0.025443554,0.001721038,2.40E-05,0.000116647,1.80E-05,0.000150485,0.000197519,0.002745016,0.000758897,0.016306402,0.000394817,0.002269144,0.035498,0.9414423,7.87E-05,white
Murray Patterson,female,0.58050454,0.41949546,Italy,Università degli Studi di Milano-Bicocca,"GreaterEuropean,British",0.2721931,0.70702547,0.018042581,0.002738853,0.000608508,0.000725082,0.00244462,0.000919566,0.000154135,0.9654866,0.000430744,0.008096661,0.000684488,0.005995631,0.004646266,0.006244744,0.003562937,white
Marco Previtali,male,0.17751844,0.82248156,Italy,Università degli studi di Milano-Bicocca,"GreaterEuropean,WestEuropean,Italian",0.003739653,0.9531205,0.037022598,0.006117255,0.000913064,0.000594901,0.0028743,0.001799691,0.002148011,0.045469202,0.012999258,0.047686186,0.012837482,0.029058669,0.079074144,0.76136565,0.003179377,white
Qian Shi,male,0.44675319,0.55324681,United States,Pennsylvania State University,"Asian,GreaterEastAsian,EastAsian",0.003788043,0.043663014,0.001743119,0.9508057,0.9933976,0.00196543,0.000252747,9.44E-05,0.000866249,0.000595055,0.000605304,0.00017939,3.73E-06,0.001171123,3.44E-05,0.00065028,0.00018444,api
Baishali Maskeri,female,0.865432837,0.134567163,United States,National Institutes of Health,"Asian,IndianSubContinent",0.019453347,0.93818665,0.035106152,0.007253831,0.006201062,0.02018014,0.26951167,0.030311398,0.13369456,0.12765525,0.011573114,0.044928946,0.015261952,0.2355692,0.02814198,0.06672212,0.010248667,white
Sourya Bhattacharyya,female,0.983670413,0.016329587,United States,La Jolla Institute for Immunology,"Asian,IndianSubContinent",0.00173881,0.007875513,0.004307785,0.9860779,1.58E-06,1.71E-06,0.9979007,0.000121159,0.001895667,3.44E-05,7.13E-06,1.13E-05,2.43E-07,8.83E-06,1.22E-05,5.11E-06,6.93E-08,api
Abhijit Chakraborty,male,0.288397688,0.711602312,United States,La Jolla Institute for Immunology,"Asian,IndianSubContinent",0.030318815,0.25840738,0.014803994,0.6964698,0.000176804,1.03E-05,0.99515754,0.000881809,0.001144862,0.001604749,0.00062966,0.00017925,5.24E-06,0.000115878,1.83E-05,3.02E-05,4.55E-05,api
Mariam Quinones,male,0.149585673,0.850414327,United States,National Institutes of Health,"GreaterEuropean,WestEuropean,French",0.001843174,0.050698064,0.92606306,0.021395741,0.003223824,0.007849983,0.013348113,0.00145352,0.00356633,0.26939604,0.0037573,0.29137853,0.007210933,0.038222697,0.23973733,0.11562778,0.00522767,hispanic
Andrew Oler,male,0.204846418,0.795153582,United States,National Institutes of Health,"GreaterEuropean,British",0.0769703,0.8960341,0.023851268,0.003144327,0.009042102,0.002504922,0.006492632,0.023213923,0.110463604,0.49725538,0.017140256,0.02282794,0.02921822,0.19727193,0.02194585,0.03631172,0.026311532,white
Michale Harris,female,0.752860915,0.247139085,United States,National Institutes of Health,"GreaterEuropean,British",0.50114554,0.4879095,0.010344573,0.000600409,0.000882932,0.001318914,0.004969254,0.008188958,0.002970775,0.881407,0.001594623,0.013588145,0.001441758,0.06153368,0.015556779,0.005041072,0.001506228,black
Travis Johnson,male,0.298720472,0.701279528,United States,The Ohio State University,"GreaterEuropean,British",0.36471123,0.6181873,0.014731538,0.002369868,0.005796401,0.003908571,0.007982787,0.015191106,0.001373694,0.90252733,0.000651245,0.023272684,0.002019411,0.008101471,0.01439233,0.00441977,0.010363085,white
Mikhail Kolmogorov,male,0.494698435,0.505301565,United States,UC San Diego,"GreaterEuropean,EastEuropean",0.002531844,0.9749298,0.019094737,0.003443662,0.001888254,0.000178163,0.000464401,0.000870641,0.025004465,0.002162172,0.9114196,0.000946916,0.000990612,0.051437348,0.000426467,0.002321103,0.001889969,white
Jade Wang,female,0.752860915,0.247139085,United States,,"Asian,GreaterEastAsian,EastAsian",0.002960575,0.027023744,0.006571591,0.9634442,0.81079745,0.002164217,0.000909726,0.002030478,0.00136196,0.1078304,0.004788589,0.013183014,0.010248409,0.014003211,0.006061662,0.00185277,0.02476811,api
Stefan Wuchty,male,0.44675319,0.55324681,United States,University of Miami,"GreaterEuropean,WestEuropean,Germanic",0.025504926,0.9552985,0.013149197,0.006047379,0.023467977,0.000664612,0.004195392,0.008037717,0.006643206,0.28662303,0.051461235,0.14712591,0.37950855,0.052015875,0.03203694,0.003865568,0.00435399,white
Jeremiah House,female,0.540352822,0.459647178,United States,MD Anderson Cancer Center,"GreaterEuropean,British",0.11433051,0.86312824,0.016826773,0.005714474,0.007396041,0.022375958,0.000516948,0.006675632,0.007247858,0.46803388,0.006540389,0.17476772,0.02546742,0.20395626,0.03533618,0.018208975,0.023476772,white
Mario Flores,male,0.17751844,0.82248156,United States,National Institutes of Health,"GreaterEuropean,WestEuropean,Hispanic",0.003042162,0.0586766,0.91777766,0.020503512,0.004871963,0.00544492,0.006583881,0.001438079,0.005169483,0.06970735,0.003780927,0.11631342,0.002842395,0.03540935,0.7102219,0.025740968,0.012475432,hispanic
Agnieszka  Mykowiecka,female,0.750346475,0.249653525,Poland,University of Warsaw,"GreaterEuropean,EastEuropean",0.001324627,0.98857343,0.008492592,0.00160938,0.000618498,3.93E-05,0.000854875,0.007446639,0.002005613,0.04068636,0.7772619,0.05305643,0.03489127,0.0738784,0.004036246,0.000985087,0.004239465,white
