username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Edeediong;2020-07-19 10:27;0;5;"We're live!!! This promises to be lotta fun!!! # BCC2020 https://twitter.com/OBF_BOSC/status/1284841824524410880 …";;;#;"1284857362831020033";https://twitter.com/Edeediong/status/1284857362831020033
pjacock;2020-07-19 10:21;33;77;"“The most important thing about Galaxy is this community”, James Taylor ( @ jxtx) quoted at # BCC2020 # UseGalaxy opening - introducing the James Taylor foundation in his memory https://galaxyproject.org/jxtx/ pic.twitter.com/2os1rYIyh6";;@;# #;"1284855901279707136";https://twitter.com/pjacock/status/1284855901279707136
yoyehudi;2020-07-19 10:20;2;4;"After a short icebreaker / meet and greet at your table, we're now enjoying an intro from our very favourite @ tnabtaf, talking about @ galaxyproject, and with a tribute to James Taylor @ jxtx , who passed away earlier this year and was a founder of Galaxy # BCC2020 pic.twitter.com/kuQd7sMo8Z";;@ @ @;#;"1284855669292752899";https://twitter.com/yoyehudi/status/1284855669292752899
abbycabs;2020-07-19 10:20;3;17;""The most important thing about Galaxy is the community" A lovely tribute to @ jxtx at # BCC2020 pic.twitter.com/dVpQ38qhuu";;@;#;"1284855553341173760";https://twitter.com/abbycabs/status/1284855553341173760
JasonYangShadow;2020-07-19 10:13;1;3;"# BCC2020 BCC2020 starts!! pic.twitter.com/npptUjlHPq";;;#;"1284853946880634880";https://twitter.com/JasonYangShadow/status/1284853946880634880
yoyehudi;2020-07-19 10:08;2;2;"Remo has two modes - I'm screenshotting the presentation mode while @ NomiHarris introduces the conference. We'll switch between the two. In table mode, when you unmute, you can chat with the people on your table, or hop to another table to speak to different people. # bcc2020 pic.twitter.com/fQay3Ustsn";;@;#;"1284852613905817606";https://twitter.com/yoyehudi/status/1284852613905817606
RealMattJM;2020-07-19 10:08;0;4;"Here we go! # BCC2020 https://twitter.com/OBF_BOSC/status/1284841824524410880 …";;;#;"1284852578958946305";https://twitter.com/RealMattJM/status/1284852578958946305
yoyehudi;2020-07-19 10:06;1;1;"Remo makes it possible to even have "poster halls" with whiteboards on them - I'll look forward to finding more out about them when our poster sesions open later! # BCC2020 pic.twitter.com/ahyuouqSMB";;;#;"1284852142789074945";https://twitter.com/yoyehudi/status/1284852142789074945
pjacock;2020-07-19 10:05;3;10;"Over 200 people are watching the # BCC2020 opening live (count went up since I took the screenshot, with more expected to join later during the West session, or the East session) pic.twitter.com/suKFnvuQGr";;;#;"1284851924903301121";https://twitter.com/pjacock/status/1284851924903301121
yoyehudi;2020-07-19 10:03;4;17;"okay my friends - I'm going to be tweeting from # BCC2020 (Bioinformatics Conference 2020, a combination of @ OBF_BOSC and @ galaxyproject tracks) - if this conference isn't for you, now's a good time to mute me :)";;@ @;#;"1284851334357934080";https://twitter.com/yoyehudi/status/1284851334357934080
pjacock;2020-07-19 10:02;0;2;"I can see myself - got a front row seat! Of course, once we switch into presentation mode the floor plan and tables are meaningless (everyone has the same view), which spoils that joke # BCC2020";;;#;"1284851171799314433";https://twitter.com/pjacock/status/1284851171799314433
omartheharb;2020-07-19 09:58;1;8;"Excited to attending # BCC2020 on behalf of @ VEuPathDB The main meeting is about to start using @ use_remo … looks like a cool conference platformpic.twitter.com/kxcqkaHkAI";;@ @;#;"1284850207667216384";https://twitter.com/omartheharb/status/1284850207667216384
AndresGuarahino;2020-07-19 09:56;3;7;"I'm excited to attend COVID-19 PubSeq: Public SARS-CoV-2 Sequence Resource at BCC2020 https://sched.co/coLw # BCC2020 @ sched";;@;#;"1284849660931330051";https://twitter.com/AndresGuarahino/status/1284849660931330051
OBF_BOSC;2020-07-19 09:53;1;4;"# BCC2020 has # ClosedCaptioning, thanks to @ eLifeInnovation! Links are at the bottom of our Info Hub.http://bit.ly/bcc2020-info";;@;# #;"1284848751564079104";https://twitter.com/OBF_BOSC/status/1284848751564079104
pjacock;2020-07-19 09:47;2;3;"Looks like the virtual conference space for # BCC2020 in @ use_remo is filling up. After several days of training sessions, the conference proper starts in about 15 minutes… https://bcc2020.github.io/ pic.twitter.com/FAOjwj43az";;@;#;"1284847410620125185";https://twitter.com/pjacock/status/1284847410620125185
useAnVIL;2020-07-19 09:46;0;0;"The virtual # BCC2020 conference kicks off today with West Keynote 1 by @ lincolndstein on "How Open Source has Changed the World". https://bcc2020.sched.com/event/cXDt/west-keynote-1-how-open-source-has-changed-the-world …pic.twitter.com/GrnNt7PJGC";;@;#;"1284847001549537280";https://twitter.com/useAnVIL/status/1284847001549537280
ascendox;2020-07-19 09:32;0;1;"RT mike_schatz "RT useAnVIL: “Reproducible analysis in the cloud with Dockstore and Terra” training on genomic data analysis in # BCC2020 West Training Session 6 today! Find genomic workflows on DockstoreOrg to run on the scalable and secure TerraBi… pic.twitter.com/ZpGzQCAbvM"";;;#;"1284843534848335872";https://twitter.com/ascendox/status/1284843534848335872
OBF_BOSC;2020-07-19 09:25;1;12;"About half an hour till # BCC2020 West kicks off, with all the talk sessions rebroadcast later for the East https://bcc2020.github.io/schedule/ - see you in Remo CC @ galaxyproject";;@;#;"1284841824524410880";https://twitter.com/OBF_BOSC/status/1284841824524410880
MalvikaSharan;2020-07-19 08:16;3;26;"(Because 10 tweets in a thread is a good length here is a P.S.) If you meet @ yoyehudi at # BCC2020, thank her for spending 16 hrs of her weekend in teaching (on the top of being in a organising committee) - she is a wonderful human being and should be left alone next week. 10/10";;@;#;"1284824436194123778";https://twitter.com/MalvikaSharan/status/1284824436194123778
MalvikaSharan;2020-07-19 08:11;1;16;"In that note, thanks to my colleagues & friends @ yoyehudi, @ bebatut for creating a project where we want to have urgent conversations like this one. Huge thanks to our dear friends @ PHerterich, @ KristinaRiemer & @ SamGuay_ for helping conduct these workshops at the # BCC2020. 9/n";;@ @ @ @ @;#;"1284823220802265089";https://twitter.com/MalvikaSharan/status/1284823220802265089
GxyWorks;2020-07-19 08:01;2;1;"Reminder: If you are attending # BCC2020 swing by our Social Hour Birds of a Feather event "Where is the bar" today at 3:15 EST. https://twitter.com/GxyWorks/status/1284234103336898564 …";;;#;"1284820578910822402";https://twitter.com/GxyWorks/status/1284820578910822402
Dheeraj02348986;2020-07-19 07:30;1;0;"https://dheerajcric.blogspot.com/2020/07/2020-20.html … # आईपीएल # IPL2020 # ENGvWI # benstokes # BCC2020";;;# # # # #;"1284812828470243328";https://twitter.com/Dheeraj02348986/status/1284812828470243328
KTR61;2020-07-19 06:54;0;0;"# BCC2020 のトレーニングセッション、54ドル払って土日の15時間を視聴に費やし、一部英語力不足で消化不良になってしまったのだけれども、それでもそれなりに有意義な週末を過ごせたなと感じている。同じ時間ウェットの実験は厳しい。何かしらの原稿も書ききれない。";;;#;"1284803871445934082";https://twitter.com/KTR61/status/1284803871445934082
sangram_ksahu;2020-07-19 06:14;0;10;"Hi fellow attendies at # BCC2020 I'll be giving a live demo of project SigBio-Shiny and answering your questions on both time zones (east & west) Please drop by and say hello! Poster ID: P6-04 on @ OBF_BOSC Catagory Timing can be found in @ schedhttps://sched.co/coKO";;@ @;#;"1284793648790401024";https://twitter.com/sangram_ksahu/status/1284793648790401024
yoyehudi;2020-07-19 06:10;4;43;"... and that wraps up my very last @ intermineorg tutorial. I've still got a couple of talks during the main # BCC2020 conference, but after that I'll be moving on to a new job. Weird feels after five years of integrated biological data!";;@;#;"1284792648449036288";https://twitter.com/yoyehudi/status/1284792648449036288
vuruputoor;2020-07-19 06:10;1;3;"A very very clear and easy-to-understand tutorial on machine learning... east training sessions are done! Thank you Alireza Khanteymoori and @ musafirtweetsz! # BCC2020";;@;#;"1284792597710467075";https://twitter.com/vuruputoor/status/1284792597710467075
DrGPrice;2020-07-19 05:10;0;20;"Really enjoying # BCC2020 and the weekend @ galaxyproject workshopspic.twitter.com/6FkKeG6QNa";;@;#;"1284777683218362369";https://twitter.com/DrGPrice/status/1284777683218362369
hrhotz;2020-07-19 04:59;2;12;"It is amazing to see so many people located in Europe up at this time on a Sunday attending/teaching # BCC2020 , despite being involved well after midnight yesterday - great dedication @ galaxyproject @ OBF_BOSC";;@ @;#;"1284774799076732928";https://twitter.com/hrhotz/status/1284774799076732928
FelixMbuga;2020-07-19 04:41;0;2;"Taking this workshop again at # BCC2020. Second time is much easier. # UseGalaxyhttps://twitter.com/hrhotz/status/1284762382166876161 …";;;# #;"1284770277625192449";https://twitter.com/FelixMbuga/status/1284770277625192449
machine_ml;2020-07-19 04:25;0;1;"RT @ epuujee: RT @ bjoerngruening: Last # BCC2020 workshops are ongoing for the Eastern Hemisphere. @ khanteymoori @ musafirtweetsz doing # MachineLearning, @ hrhotz & Mehmet are doing # singlecell & @ AnneFouilloux is doing # climate data analysis in # usegalaxy. Thanks for waking up…";;@ @ @ @ @ @;# # # # #;"1284766248044310530";https://twitter.com/machine_ml/status/1284766248044310530
machine_ml;2020-07-19 04:25;0;0;"RT @ bjoerngruening: Last # BCC2020 workshops are ongoing for the Eastern Hemisphere. @ khanteymoori @ musafirtweetsz doing # MachineLearning, @ hrhotz & Mehmet are doing # singlecell & @ AnneFouilloux is doing # climate data analysis in # usegalaxy. Thanks for waking up early and te…";;@ @ @ @ @;# # # # #;"1284766245364080640";https://twitter.com/machine_ml/status/1284766245364080640
pranavathiyani;2020-07-19 04:23;4;9;"SigBio-Shiny: A standalone interactive application for detecting biological significance on a set of genes by @ sangram_ksahu at # BCC2020 https://sched.co/coKO";;@;#;"1284765772481302528";https://twitter.com/pranavathiyani/status/1284765772481302528
bjoerngruening;2020-07-19 04:22;8;13;"Last # BCC2020 workshops are ongoing for the Eastern Hemisphere. @ khanteymoori @ musafirtweetsz doing # MachineLearning, @ hrhotz & Mehmet are doing # singlecell & @ AnneFouilloux is doing # climate data analysis in # usegalaxy. Thanks for waking up early and teaching us data science!";;@ @ @ @;# # # # #;"1284765614519791616";https://twitter.com/bjoerngruening/status/1284765614519791616
Birthae;2020-07-19 04:22;3;12;"Happening now! Super interesting workshop on climate science with @ AnneFouilloux in # usegalaxy. So much to learn at # BCC2020 :)";;@;# #;"1284765463319318528";https://twitter.com/Birthae/status/1284765463319318528
hrhotz;2020-07-19 04:09;2;5;"We are currently running the # SingleCell # usegalaxy training at # BCC2020 with Mehmet Tekman and @ bjoerngruening - second instalment for the Eastern Hemisphere";;@;# # #;"1284762382166876161";https://twitter.com/hrhotz/status/1284762382166876161
FelixMbuga;2020-07-19 03:23;0;2;"# BCC2020 workshop taught fantastically by Gareth Price using Galaxy @ GalaxyAustralia to analyze RNA-Seq experiment data. Including a reminder that a brilliant analysis/workflow cannot save an experiment with low-quality data. # GIGO # UseGalaxyhttps://twitter.com/vuruputoor/status/1284733633626955776 …";;@;# # #;"1284750758693367808";https://twitter.com/FelixMbuga/status/1284750758693367808
vuruputoor;2020-07-19 02:15;3;23;"Introduction to RNA-seq analysis with Galaxy! Using workflows to work through the tutorial- thanks for the great workshop! # BCC2020 pic.twitter.com/XFR9kBg6Rc";;;#;"1284733633626955776";https://twitter.com/vuruputoor/status/1284733633626955776
OBF_BOSC;2020-07-19 01:04;7;27;"We're so excited to welcome you to the # BCC2020 main meeting! Please be sure to sign in a few minutes early, in case you have any trouble getting in! See you soon! pic.twitter.com/sB5GaBdX5P";;;#;"1284715728130588677";https://twitter.com/OBF_BOSC/status/1284715728130588677
sirrr_Charless;2020-07-18 23:33;0;8;"Kapower ba sa mapa sa Pilipinas uy kay mas dako pa sa asia hehhee KANA! # BCCSundayPremiere # BCC2020 pic.twitter.com/RtQ4HOX4O8";;;# #;"1284692802232672258";https://twitter.com/sirrr_Charless/status/1284692802232672258
OBF_BOSC;2020-07-18 22:13;8;10;"The # BCC2020 schedule can be complicated to navigate. Pro tip from @ morgantaschuk: for a simpler view, go to https://bcc2020.sched.com/ , set your timezone, and then click the "print" button. The filters at the top let you see specific dates or parts of the conference.pic.twitter.com/bikyB0o6vy";;@;#;"1284672785403408386";https://twitter.com/OBF_BOSC/status/1284672785403408386
ropolo;2020-07-18 20:01;1;4;"Looking forward to the Galaxies for Crop Science workshop tonight in # BCC2020! @ irri @ galaxyproject";;@ @;#;"1284639546710224897";https://twitter.com/ropolo/status/1284639546710224897
OBF_BOSC;2020-07-18 19:31;4;5;"Looking for more info about # BCC2020? Our Info Hub is a good place to start: https://bit.ly/bcc2020-info pic.twitter.com/3VqNgZHyoV";;;#;"1284631945226235906";https://twitter.com/OBF_BOSC/status/1284631945226235906
useAnVIL;2020-07-18 19:15;3;11;"“R/Bioconductor in the cloud” workshop in # BCC2020 East Training Session 4 today! Learn how to use @ RStudio with @ Bioconductor packages for genomic analysis on the scalable and secure @ TerraBioApp in # useAnVIL. https://bcc2020.sched.com/event/bzhd/r-bioconductor-in-the-cloud …pic.twitter.com/5kpvokfMd7";;@ @ @;# #;"1284627761424773120";https://twitter.com/useAnVIL/status/1284627761424773120
Edeediong;2020-07-18 18:22;1;14;"whoop whoop!! another workshop completed at # bcc2020. Reproducible Analysis in the Cloud using Dockstore, Terra. I like the fact that researchers can wrangle data and run analysis all from one platform. Terra is pretty cool. @ ldcabansay @ easheets @ Beri thanks for the workshop!!";;@ @ @;#;"1284614628199235584";https://twitter.com/Edeediong/status/1284614628199235584
ropolo;2020-07-18 18:09;3;15;"Learning how to build conda recipes @ anacondainc, @ Docker containers and @ BioContainers in # BCC2020. Thanks @ EoscLife for the great workshop!";;@ @ @ @;#;"1284611227809837057";https://twitter.com/ropolo/status/1284611227809837057
lisancao;2020-07-18 17:56;2;11;"AMAZING Nextflow training session today at # BCC2020 by @ EvanFloden - learned a crap ton and super excited for new DSL2 features!!! Love this sort of data flow scaffolding direction it's going in!pic.twitter.com/4RADwqoJV4";;@;#;"1284608128923754496";https://twitter.com/lisancao/status/1284608128923754496
FelixMbuga;2020-07-18 16:55;2;8;"Learning how to analyze proteomic data with Galaxy from Matthias Fahrner and Melanie Föll @ MCFoell at # BCC2020. # useGalaxyhttps://twitter.com/bjoerngruening/status/1284589399494340618 …";;@;# #;"1284592656861892608";https://twitter.com/FelixMbuga/status/1284592656861892608
prashbio;2020-07-18 16:18;4;10;"Attend Introduction to RNA-Seq Analysis with Galaxy at BCC2020 https://sched.co/c88a # BCC2020 @ sched @ DrGPrice @ bioclues @ GalaxyAustralia //Starting in few hrs";;@ @ @ @;#;"1284583242260070401";https://twitter.com/prashbio/status/1284583242260070401
yoyehudi;2020-07-18 15:20;2;7;"I love the thought that # GCCBOSC bedsheets have now become veggies # BCC2020";;;# #;"1284568714206224385";https://twitter.com/yoyehudi/status/1284568714206224385
xDBio_Inc;2020-07-18 15:00;1;5;"# BCC2020 reminded me that an update is looong overdue! While spreading compost, no trace of 'sheets' was found and wonderful things are now growing. pic.twitter.com/zMFb5Ot6aV";;;#;"1284563758531006464";https://twitter.com/xDBio_Inc/status/1284563758531006464
sangram_ksahu;2020-07-18 14:41;4;22;"Just finished Invoking a workflow using API in @ galaxyproject with BioBlend # BCC2020 training. it was fun @ SirYoplait helped in-person with screen-sharing (kudos to @ use_remo interface) . Also thanks to @ NicolaSoranzo and @ mariusvdbeek for hosting the session so smoothly :)";;@ @ @ @ @;#;"1284558959748116481";https://twitter.com/sangram_ksahu/status/1284558959748116481
geneticatt;2020-07-18 14:38;4;14;"It's getting hot in Paris. Easy visualization and reproducible workflows made possible by @ galaxyproject. # BCC2020 pic.twitter.com/fLxluRy75m";;@;#;"1284558214957338624";https://twitter.com/geneticatt/status/1284558214957338624
bjoerngruening;2020-07-18 14:31;1;19;"# BCC2020 is going on. So many workshops already done and so many still to enjoy! @ MCFoell and me moved to the # GCC2019 location to for a few workshops. Hackathon spirit!pic.twitter.com/o7GNSVaMcM";;@;# #;"1284556428527783938";https://twitter.com/bjoerngruening/status/1284556428527783938
MalvikaSharan;2020-07-18 13:52;2;13;"It’s my last tweet in the # BCC2020 tweet-inception. After many coffees during the morning session & a long walk in the sunny park, I‘m back to deliver the 3rd training w/ @ yoyehudi, @ PHerterich & @ KristinaRiemer. Grateful to see so many folks spending their time to learn from us!https://twitter.com/MalvikaSharan/status/1284398808798040064 …";;@ @ @;#;"1284546500983492608";https://twitter.com/MalvikaSharan/status/1284546500983492608
bjoerngruening;2020-07-18 13:46;2;11;"How to use distributed data and distributed compute with # usegalaxy! @ natefoo, @ hexylena, Gianmauro Cuccuru are explaining all the magic behind our Global Galaxy network at # BCC2020.";;@ @;# #;"1284545040199680009";https://twitter.com/bjoerngruening/status/1284545040199680009
roshni__b;2020-07-18 13:17;4;6;"Excited to participate in # BCC2020 by @ OBF_BOSC. Attending West6 workshops covering @ nextflowio @ galaxyproject @ DockstoreOrg & @ TerraBioApp in a minute!https://bcc2020.sched.com/event/c45V";;@ @ @ @ @;#;"1284537849375862785";https://twitter.com/roshni__b/status/1284537849375862785
useAnVIL;2020-07-18 13:03;6;13;"“Reproducible analysis in the cloud with Dockstore and Terra” training on genomic data analysis in # BCC2020 West Training Session 6 today! Find genomic workflows on @ DockstoreOrg to run on the scalable and secure @ TerraBioApp infrastructure. https://bcc2020.sched.com/event/c4pR/reproducible-analysis-in-the-cloud-with-dockstore-and-terra# … # useAnVILpic.twitter.com/qY5cZ8VrPQ";;@ @;# # #;"1284534144853147648";https://twitter.com/useAnVIL/status/1284534144853147648
cmdcolin;2020-07-18 11:48;1;5;"Had a great virtual session teaching jbrowse 2 plugin development at # BCC2020. Thanks to @ tnabtaf for putting this on :)";;@;#;"1284515322742157312";https://twitter.com/cmdcolin/status/1284515322742157312
mem_poison;2020-07-18 11:45;0;0;"Wanchalerm kidnapping be also ignored. The 2017 constiutional law is oppressive Thai people. Therefore, we would like to resignation of P.M, emergency royal act cancel and new law for Thai people which is not support elite. (2) # respectdemocracyTHAI # CNN # BCC2020";;;# # #;"1284514567825940482";https://twitter.com/mem_poison/status/1284514567825940482
mem_poison;2020-07-18 11:43;1;1;"Thai people who would like Democracy are assembling at Thai Democracy Monument. Thai government from coup d’etat cannot solve any problems such as unimployment from COVID-19. (1) # respectdemocracyTHAI # CNN # BCC2020";;;# # #;"1284514054904541186";https://twitter.com/mem_poison/status/1284514054904541186
laceysanderson;2020-07-18 11:39;2;6;"# BCC2020 loving the digital format of this years conference! The presentation hall feel combined with the comforts of home is a great mix! @ OBF_BOSC I hope this will be an option in future years to bridge funding gaps for participants!pic.twitter.com/tHZUxdjLQM";;@;#;"1284513222226149377";https://twitter.com/laceysanderson/status/1284513222226149377
think_za;2020-07-18 11:05;3;11;"# usegalaxy # BCC2020 Galaxy Code Architecture @ jmchilton @ natefoo sharing all the complex behind the scenes workings of @ galaxyprojectpic.twitter.com/U1zL8yDyzz";;@ @ @;# #;"1284504693193007105";https://twitter.com/think_za/status/1284504693193007105
DylissTeam;2020-07-18 10:43;1;3;"Xavier Garnier and Anthony Bretaudeau @ abretau did a great presentation and live tutorial on RNA-Seq analysis with # AskOmics Interactive Tool and @ galaxyproject at # BCC2020 conference https://bcc2020.sched.com/event/c4V7/rna-seq-analysis-with-askomics-interactive-tool …";;@ @;# #;"1284499028777017347";https://twitter.com/DylissTeam/status/1284499028777017347
rvmngr;2020-07-18 10:30;1;11;"Love my experience with @ use_remo at # BCC2020 so far. Attending the @ galaxyproject code architecture training, and having both @ jmchilton presenting, and a chat window for Q&A on the side chaired by @ natefoo makes the experience very stimulating";;@ @ @ @;#;"1284495819350200320";https://twitter.com/rvmngr/status/1284495819350200320
abretau;2020-07-18 09:21;0;2;"Now playing with RDF/SPARQL using AskOmics within # usegalaxy to analyse RNASeq results in a # BCC2020 training session, with Xavier Garnier and @ OlivierDameron";;@;# #;"1284478488234336258";https://twitter.com/abretau/status/1284478488234336258
Hilyatuz_zahroh;2020-07-18 07:16;0;3;"Impressive work . Can’t wait to listen to your keynote talk on # BCC2020 https://twitter.com/prashbio/status/1284154900310405126 …";;;#;"1284446995130626048";https://twitter.com/Hilyatuz_zahroh/status/1284446995130626048
StevenJMorg;2020-07-18 06:03;2;7;"After a full day of workshops at # BCC2020, I've got a lot of ideas but not much energy left. Thanks to @ annasyme and Bernie Pope for introducing me to their Bionitio tool";;@;#;"1284428649249206272";https://twitter.com/StevenJMorg/status/1284428649249206272
Yvan2935;2020-07-18 05:40;0;8;"And the EAST session this morning! Have a wonderful weekend # BCC2020 pic.twitter.com/tB8xpRBDGQ";;;#;"1284422696068091906";https://twitter.com/Yvan2935/status/1284422696068091906
Ganesh72482890;2020-07-18 04:11;0;3;"IPL 2020 To take place in UAE in SEPTEMBER- OCTOBER finally some Good news to IPL fans Mean while BCCI to viewers # IPL2020 # cricketisback # IPL # BCC2020 pic.twitter.com/i9O5E6F4dL";;;# # # #;"1284400328692006918";https://twitter.com/Ganesh72482890/status/1284400328692006918
bjoerngruening;2020-07-18 04:03;6;11;"# cheminformatics # BCC2020 workshop is starting! Learn with us High Throughput Molecular Dynamics in # usegalaxy. Thanks to @ SimonBray18, @ think_za and Tharindu Senapathi!";;@ @;# # #;"1284398347214884864";https://twitter.com/bjoerngruening/status/1284398347214884864
PHerterich;2020-07-18 03:56;4;18;"I don't often get up early on a Saturday but I'm up to help with a @ openlifesci session supporting the wonderful team at # BCC2020 Also, this is running on @ use_remo so another conference platform to get to know, I lost track of what I've used throughout the last weeks...";;@ @;#;"1284396691429511168";https://twitter.com/PHerterich/status/1284396691429511168
ldcabansay;2020-07-18 03:37;0;12;"It’s very awkward to have the internet break while you’re presenting a very internet-reliant workshop at a technical conference . But we powered through! # BCC2020 https://twitter.com/TechCrunch/status/1284244009041440769 …";;;#;"1284391909293649922";https://twitter.com/ldcabansay/status/1284391909293649922
Microbe_World;2020-07-18 03:29;1;5;"Great training sessions today at # BCC2020 on command line essentials (from within R Studio Cloud) with @ iracooke and then Getting started with GitHub with @ thom88.";;@ @;#;"1284389868886343680";https://twitter.com/Microbe_World/status/1284389868886343680
Microbe_World;2020-07-18 03:26;5;14;"Really appreciate that the # BCC2020 training & conference sessions are running in East & West hemisphere time zones. Kudos to the organisers!";;;#;"1284389025151737862";https://twitter.com/Microbe_World/status/1284389025151737862
FelixMbuga;2020-07-18 02:43;0;6;"Just published my first website using GitHub Desktop thanks to @ thom88 Thom Cuddihy's class at # BCC2020. Kudos to Jessica Chung as well for being a great TA.";;@;#;"1284378329869475840";https://twitter.com/FelixMbuga/status/1284378329869475840
bccdvo_official;2020-07-18 02:18;1;4;"Hello Kids and Hello Mommy & Daddy! Don't forget for our tomorrow's episode of BCC Kids Church. We encourage you to have this material before we start so you can participate with our fun activity! Click this link to download activity material: http://tiny.cc/BCCKidsChurchW2Materials … # BCC2020 pic.twitter.com/vvyh7NpS0o";;;#;"1284371863200763905";https://twitter.com/bccdvo_official/status/1284371863200763905
_SharmaHarsh;2020-07-18 01:13;0;1;"I'm excited to speak at BCC2020 https://bcc2020.sched.com/event/12508ecadcd0b284e3ebbf17f97f9b35 … # BCC2020 @ sched @ OBF_BOSC";;@ @;#;"1284355710453612544";https://twitter.com/_SharmaHarsh/status/1284355710453612544
KTR61;2020-07-17 23:30;0;0;"# BCC2020 のWorkshopを受講している人をTwitter上では観測できない。カンファ本番は仕事で参加できない。";;;#;"1284329716971786241";https://twitter.com/KTR61/status/1284329716971786241
KTR61;2020-07-17 23:29;0;0;"Janisの準備がどうしてもUbuntuのコンテナで上手く行かず、結局もうすぐ解約する予定のArchが入ったVPSの環境を汚すことにした。Ubuntuは隙あらば牙を剥いてくる。とはいえ環境の準備ができたので昼ごはんにありつけそう。 # BCC2020";;;#;"1284329322375831554";https://twitter.com/KTR61/status/1284329322375831554
StevenJMorg;2020-07-17 23:12;2;11;"My first # BCC2020 workshop was great. Learning the ins and outs of @ reactome from home in Melbournepic.twitter.com/m6Rsj7OR3C";;@;#;"1284325055812341760";https://twitter.com/StevenJMorg/status/1284325055812341760
FelixMbuga;2020-07-17 23:05;0;0;"# BCC2020 Who knew you could use bash in # RStudio?! https://twitter.com/LeganaFingerhut/status/1284319886659874818 …";;;# #;"1284323453152055299";https://twitter.com/FelixMbuga/status/1284323453152055299
LeganaFingerhut;2020-07-17 22:51;5;16;"@ iracooke explaining for loops, globbing and parameter expansion in # bash at BCC2020 Command line essentials for Bioinformatics http://sched.co/c7Sz # BCC2020 @ sched @ CTBMB_JCUpic.twitter.com/DVFZzRhQc9";;@ @ @;# #;"1284319886659874818";https://twitter.com/LeganaFingerhut/status/1284319886659874818
ropolo;2020-07-17 22:40;0;7;"Really enjoying the # BCC2020 workshops so far, and thrilled that my students are attending as well. @ OBF_BOSC @ gxytraining";;@ @;#;"1284317195250491392";https://twitter.com/ropolo/status/1284317195250491392
jrrmicro;2020-07-17 19:33;1;0;"@ sched schedule for # BCC2020 hard for me to navigate Best overall view: Info hub https://bit.ly/bcc2020-info Best detailed view: https://bcc2020.sched.com/ Simple sorted by Type Galaxy or BOSC One filter at a time";;@;#;"1284270086178705408";https://twitter.com/jrrmicro/status/1284270086178705408
jrrmicro;2020-07-17 18:57;1;2;"In my # BCC2020 Sunday talk hear about how @ TAMU_CPT combines @ galaxyproject and @ apollo_bbop platforms for # phage genome # annotation https://bcc2020.sched.com/event/07140e47575286013ccde2741a190bf1 … @ sched";;@ @ @ @;# # #;"1284260943917187074";https://twitter.com/jrrmicro/status/1284260943917187074
jrrmicro;2020-07-17 18:47;0;3;"Board game social sounds so much better than the typical # science conference mixer [unstructured social time] to me # BCC2020 https://twitter.com/galaxyproject/status/1282728349798764545 …";;;# #;"1284258437447262209";https://twitter.com/jrrmicro/status/1284258437447262209
jrrmicro;2020-07-17 18:44;1;3;"Has its quirks, but for virtual conference @ use_remo is good platform for networking # BCC2020 # UseGalaxyhttps://twitter.com/sr_stephanie/status/1284110967018856448 …";;@;# #;"1284257810159751174";https://twitter.com/jrrmicro/status/1284257810159751174
bioinformage;2020-07-17 18:06;0;13;"What workshops at # BCC2020 feels like. # Bioinformatics # AcademicChatterpic.twitter.com/20J08sKhzb";;;# # #;"1284248203869790208";https://twitter.com/bioinformage/status/1284248203869790208
ILBicycleLaw;2020-07-17 17:56;1;3;"Thank you to everyone who made the 2020 Bike Challenge still happen! We are here to support safe cycling in Chicago through thick and thin. Ride safe, everyone! # bikeCHI # bcc2020 https://twitter.com/activetrans/status/1284244084882837509 …";;;# #;"1284245506206687232";https://twitter.com/ILBicycleLaw/status/1284245506206687232
FelixMbuga;2020-07-17 17:53;4;10;"Wrapping up class on single-cell RNA-Seq data analysis in Galaxy at # BCC2020. Looked at single-cell data from 10x Genomics. Thanks to the trainers Hans-Rudolf Hotz @ hrhotz, Mehmet Takman and Björn Grüning @ bjoerngruening for a great workshop! # usegalaxy";;@ @;# #;"1284244901207478272";https://twitter.com/FelixMbuga/status/1284244901207478272
MalvikaSharan;2020-07-17 17:43;8;33;"At # bcc2020 running a workshop w/ @ yoyehudi, @ SamGuay_ & @ KristinaRiemer on # open # science principles. Thanks to @ alexwlchan for the “intention for open & inclusion” talk in OLS-1 w/ the transcription in her website that we could reuse that seamlessly.https://hackmd.io/@openlifesci/bcc20-training1 …";;@ @ @ @ @openlifesci;# # #;"1284242411196219392";https://twitter.com/MalvikaSharan/status/1284242411196219392
GxyWorks;2020-07-17 17:10;2;5;"I hope that you saved the link and are planning to attend BoF: Where is the bar? at BCC2020 https://sched.co/d6SU # BCC2020 @ sched";;@;#;"1284234103336898564";https://twitter.com/GxyWorks/status/1284234103336898564
bjoerngruening;2020-07-17 16:42;4;16;"Rumors are spreading that @ Yvan2935 is singing his # ecology # usegalaxy workshop at # BCC2020. Can anyone confirm - can I have a copy of the recording? :) Check out the Ecology Galaxy training material at: https://training.galaxyproject.org/training-material/topics/ecology/ … Rock on Yvan and team!";;@;# # #;"1284226921514119170";https://twitter.com/bjoerngruening/status/1284226921514119170
