username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,,
SnarkyScientist,4/17/2016 11:23,0,0,,,#,7.21721E+17,https://twitter.com/SnarkyScientist/status/721720855487717376,,,,,
cancerassassin1,4/17/2016 11:23,1,0,,,#,7.21721E+17,https://twitter.com/cancerassassin1/status/721720835203928065,,,,,
PDRennert,4/17/2016 11:23,0,1,,,#,7.21721E+17,https://twitter.com/PDRennert/status/721720828895838208,,,,,
aftimosp,4/17/2016 11:23,1,1,,,#,7.21721E+17,https://twitter.com/aftimosp/status/721720782347464705,,,,,
PharmD_Onc,4/17/2016 11:23,1,1,,,# #,7.21721E+17,https://twitter.com/PharmD_Onc/status/721720772603940864,,,,,
DaleYuzuki,4/17/2016 11:22,0,0,,,#,7.21721E+17,https://twitter.com/DaleYuzuki/status/721720584686735362,,,,,
xrtGenomics,4/17/2016 11:22,0,0,,,#,7.21721E+17,https://twitter.com/xrtGenomics/status/721720568379101184,,,,,
DrMiguelPerales,4/17/2016 11:22,4,2,,,# # # # #,7.21721E+17,https://twitter.com/DrMiguelPerales/status/721720560254787585,,,,,
drallysonocean,4/17/2016 11:22,2,2,,@ @ @,# # #,7.21721E+17,https://twitter.com/drallysonocean/status/721720538771689472,,,,,
jourquin,4/17/2016 11:22,0,3,,@ @,#,7.21721E+17,https://twitter.com/jourquin/status/721720528872976386,,,,,
jhdreyfuss,4/17/2016 11:22,1,2,,@,# # # #,7.2172E+17,https://twitter.com/jhdreyfuss/status/721720476612104192,,,,,
SevenBridges,4/17/2016 11:22,0,0,,,#,7.2172E+17,https://twitter.com/SevenBridges/status/721720450972315648,,,,,
aftimosp,4/17/2016 11:22,1,3,,,#,7.2172E+17,https://twitter.com/aftimosp/status/721720392885383170,,,,,
cancerassassin1,4/17/2016 11:21,0,0,,,# #,7.2172E+17,https://twitter.com/cancerassassin1/status/721720354863849472,,,,,
DaleYuzuki,4/17/2016 11:21,0,0,,,#,7.2172E+17,https://twitter.com/DaleYuzuki/status/721720344466354176,,,,,
Aiims1742,4/17/2016 11:20,7,3,,,# #,7.2172E+17,https://twitter.com/Aiims1742/status/721720032388997120,,,,,
microbialkrysta,4/17/2016 11:20,0,2,,,#,7.2172E+17,https://twitter.com/microbialkrysta/status/721720011694424065,,,,,
DaleYuzuki,4/17/2016 11:20,0,0,,,#,7.2172E+17,https://twitter.com/DaleYuzuki/status/721719977825447936,,,,,
VivekSubbiah,4/17/2016 11:20,0,0,,@,#,7.2172E+17,https://twitter.com/VivekSubbiah/status/721719951199903745,,,,,
d2merino,4/17/2016 11:20,2,2,,,# # # #,7.2172E+17,https://twitter.com/d2merino/status/721719913216233472,,,,,
ExactSciences,4/17/2016 11:20,18,2,,@,# #,7.2172E+17,https://twitter.com/ExactSciences/status/721719870090584068,,,,,
DawnKA,4/17/2016 11:19,0,0,,,#,7.2172E+17,https://twitter.com/DawnKA/status/721719847395008512,,,,,
CellPressNews,4/17/2016 11:19,0,0,,@,# # #,7.2172E+17,https://twitter.com/CellPressNews/status/721719776574382080,,,,,
walphd,4/17/2016 11:19,0,0,,,#,7.2172E+17,https://twitter.com/walphd/status/721719754944172032,,,,,
politikaterina,4/17/2016 11:19,0,0,,,#,7.2172E+17,https://twitter.com/politikaterina/status/721719737139376131,,,,,
cancrx,4/17/2016 11:19,0,0,,,#,7.2172E+17,https://twitter.com/cancrx/status/721719691668946945,,,,,
DaleYuzuki,4/17/2016 11:19,0,0,,,#,7.2172E+17,https://twitter.com/DaleYuzuki/status/721719642876731392,,,,,
aftimosp,4/17/2016 11:18,2,3,,,#,7.2172E+17,https://twitter.com/aftimosp/status/721719576426319872,,,,,
illuminaLive,4/17/2016 11:18,0,0,,@,#,7.21719E+17,https://twitter.com/illuminaLive/status/721719487372914693,,,,,
microbialkrysta,4/17/2016 11:18,0,1,,,#,7.21719E+17,https://twitter.com/microbialkrysta/status/721719444804911104,,,,,
DaleYuzuki,4/17/2016 11:18,0,1,,,#,7.21719E+17,https://twitter.com/DaleYuzuki/status/721719430783332356,,,,,
MedscapeOnc,4/17/2016 11:18,3,3,,,# #,7.21719E+17,https://twitter.com/MedscapeOnc/status/721719379134586885,,,,,
DaleYuzuki,4/17/2016 11:17,0,2,,,#,7.21719E+17,https://twitter.com/DaleYuzuki/status/721719325753741313,,,,,
TheMedFiles,4/17/2016 11:17,1,2,,,#,7.21719E+17,https://twitter.com/TheMedFiles/status/721719322012332035,,,,,
weldeiry,4/17/2016 11:17,1,4,,@,#,7.21719E+17,https://twitter.com/weldeiry/status/721719305704898561,,,,,
hemedoc,4/17/2016 11:17,0,1,,,#,7.21719E+17,https://twitter.com/hemedoc/status/721719237593530368,,,,,
cancerassassin1,4/17/2016 11:17,0,0,,,# #,7.21719E+17,https://twitter.com/cancerassassin1/status/721719164310687746,,,,,
DaleYuzuki,4/17/2016 11:16,0,3,,@,# #of #will,7.21719E+17,https://twitter.com/DaleYuzuki/status/721719105296994305,,,,,
JasonJPitt,4/17/2016 11:16,0,2,,,#,7.21719E+17,https://twitter.com/JasonJPitt/status/721719037315661826,,,,,
archerdxinc,4/17/2016 11:16,0,0,,,# #,7.21719E+17,https://twitter.com/archerdxinc/status/721718891337146368,,,,,
sloan_kettering,4/17/2016 11:15,3,4,,,#,7.21719E+17,https://twitter.com/sloan_kettering/status/721718856000106500,,,,,
DaleYuzuki,4/17/2016 11:15,0,1,,,#,7.21719E+17,https://twitter.com/DaleYuzuki/status/721718764182642688,,,,,
illuminaLive,4/17/2016 11:15,0,0,,,#,7.21719E+17,https://twitter.com/illuminaLive/status/721718749355761665,,,,,
CancerMedMDA,4/17/2016 11:15,2,1,,,#,7.21719E+17,https://twitter.com/CancerMedMDA/status/721718723334287361,,,,,
weldeiry,4/17/2016 11:15,0,0,,,#,7.21719E+17,https://twitter.com/weldeiry/status/721718696624857088,,,,,
cancerassassin1,4/17/2016 11:15,6,6,,@,# #,7.21719E+17,https://twitter.com/cancerassassin1/status/721718643382353921,,,,,
AACR,4/17/2016 11:15,5,6,,,#,7.21719E+17,https://twitter.com/AACR/status/721718638458200065,,,,,
Aiims1742,4/17/2016 11:15,1,1,,@ @,# #,7.21719E+17,https://twitter.com/Aiims1742/status/721718615628591105,,,,,
TheMedFiles,4/17/2016 11:14,1,0,,,#,7.21719E+17,https://twitter.com/TheMedFiles/status/721718594745147393,,,,,
DrMiguelPerales,4/17/2016 11:14,6,7,,@,# #,7.21719E+17,https://twitter.com/DrMiguelPerales/status/721718594673848320,,,,,
hemedoc,4/17/2016 11:14,0,0,,,# #of #will,7.21719E+17,https://twitter.com/hemedoc/status/721718526046633985,,,,,
DaleYuzuki,4/17/2016 11:14,0,0,,,#,7.21718E+17,https://twitter.com/DaleYuzuki/status/721718461232193536,,,,,
BRCABrandi,4/17/2016 11:13,0,2,,,# # # # # #,7.21718E+17,https://twitter.com/BRCABrandi/status/721718351928680448,,,,,
cancerassassin1,4/17/2016 11:13,1,0,,@,# #,7.21718E+17,https://twitter.com/cancerassassin1/status/721718335457497088,,,,,
HillStirSci,4/17/2016 11:13,0,0,,,# # #,7.21718E+17,https://twitter.com/HillStirSci/status/721718260824014849,,,,,
GuneetWalia,4/17/2016 11:13,0,1,,,# # #,7.21718E+17,https://twitter.com/GuneetWalia/status/721718175776288769,,,,,
Nikhilwagle,4/17/2016 11:13,4,3,,@ @,#,7.21718E+17,https://twitter.com/Nikhilwagle/status/721718139898040321,,,,,
illuminaLive,4/17/2016 11:12,0,2,,,#,7.21718E+17,https://twitter.com/illuminaLive/status/721717980871139328,,,,,
TheMedFiles,4/17/2016 11:12,0,0,,,#,7.21718E+17,https://twitter.com/TheMedFiles/status/721717922079465472,,,,,
emoses91,4/17/2016 11:12,0,0,,,#,7.21718E+17,https://twitter.com/emoses91/status/721717917587521536,,,,,
weldeiry,4/17/2016 11:12,0,0,,@,#,7.21718E+17,https://twitter.com/weldeiry/status/721717877208842240,,,,,
DaleYuzuki,4/17/2016 11:11,1,0,,,#,7.21718E+17,https://twitter.com/DaleYuzuki/status/721717830807371779,,,,,
hemedoc,4/17/2016 11:11,1,4,,,#,7.21718E+17,https://twitter.com/hemedoc/status/721717811635040256,,,,,
JFreemanDaily,4/17/2016 11:11,0,0,,,# #,7.21718E+17,https://twitter.com/JFreemanDaily/status/721717771638157312,,,,,
Nikhilwagle,4/17/2016 11:11,1,1,,@,,7.21718E+17,https://twitter.com/Nikhilwagle/status/721717730173267968,,,,,
jsoriamd,4/17/2016 11:11,2,0,,@,#,7.21718E+17,https://twitter.com/jsoriamd/status/721717722904731648,,,,,
mnievesvas,4/17/2016 11:11,0,0,,,# # # # #,7.21718E+17,https://twitter.com/mnievesvas/status/721717715174617088,,,,,
microbialkrysta,4/17/2016 11:11,0,0,,,#,7.21718E+17,https://twitter.com/microbialkrysta/status/721717701450862592,,,,,
SevenBridges,4/17/2016 11:11,0,0,,,#,7.21718E+17,https://twitter.com/SevenBridges/status/721717668303253504,,,,,
AEDeconinck,4/17/2016 11:11,1,2,,@,# #,7.21718E+17,https://twitter.com/AEDeconinck/status/721717628075515905,,,,,
obigriffith,4/17/2016 11:11,3,3,,@,#,7.21718E+17,https://twitter.com/obigriffith/status/721717608312086528,,,,,
SnarkyScientist,4/17/2016 11:10,1,1,,,#,7.21718E+17,https://twitter.com/SnarkyScientist/status/721717536065253380,,,,,
cancerassassin1,4/17/2016 11:10,0,1,,,#,7.21718E+17,https://twitter.com/cancerassassin1/status/721717519812177921,,,,,
NCI_Training,4/17/2016 11:10,0,0,,@,#,7.21717E+17,https://twitter.com/NCI_Training/status/721717497787981824,,,,,
DaleYuzuki,4/17/2016 11:10,0,0,,,#,7.21717E+17,https://twitter.com/DaleYuzuki/status/721717494965280770,,,,,
DrMiguelPerales,4/17/2016 11:10,0,1,,@,# #,7.21717E+17,https://twitter.com/DrMiguelPerales/status/721717477495873536,,,,,
sargoshoe,4/17/2016 11:09,0,0,,,#,7.21717E+17,https://twitter.com/sargoshoe/status/721717305147846657,,,,,
DaleYuzuki,4/17/2016 11:09,2,1,,,#,7.21717E+17,https://twitter.com/DaleYuzuki/status/721717271891218432,,,,,
PharmD_Onc,4/17/2016 11:09,1,2,,,# #,7.21717E+17,https://twitter.com/PharmD_Onc/status/721717235912282114,,,,,
illuminaLive,4/17/2016 11:09,0,0,,,#,7.21717E+17,https://twitter.com/illuminaLive/status/721717222922723332,,,,,
AlexandraSurcel,4/17/2016 11:09,1,0,,,# #,7.21717E+17,https://twitter.com/AlexandraSurcel/status/721717139086774273,,,,,
DrMiguelPerales,4/17/2016 11:09,1,5,,@,# #,7.21717E+17,https://twitter.com/DrMiguelPerales/status/721717103342923776,,,,,
arosenzweig19,4/17/2016 11:08,0,3,,,# #,7.21717E+17,https://twitter.com/arosenzweig19/status/721717075043979265,,,,,
Nikhilwagle,4/17/2016 11:08,3,3,,@ @,#,7.21717E+17,https://twitter.com/Nikhilwagle/status/721717060754014208,,,,,
hemedoc,4/17/2016 11:08,0,1,,,#,7.21717E+17,https://twitter.com/hemedoc/status/721717057696313344,,,,,
weldeiry,4/17/2016 11:08,1,3,,@,#,7.21717E+17,https://twitter.com/weldeiry/status/721717018131468288,,,,,
PDRennert,4/17/2016 11:08,0,1,,,#,7.21717E+17,https://twitter.com/PDRennert/status/721716939433885696,,,,,
CellCellPress,4/17/2016 11:08,2,1,,@,# # #,7.21717E+17,https://twitter.com/CellCellPress/status/721716926309888000,,,,,
drallysonocean,4/17/2016 11:08,2,2,,,# # #,7.21717E+17,https://twitter.com/drallysonocean/status/721716901118926850,,,,,
DaleYuzuki,4/17/2016 11:08,1,0,,,#,7.21717E+17,https://twitter.com/DaleYuzuki/status/721716855795281920,,,,,
cshperspectives,4/17/2016 11:07,2,1,,@,#,7.21717E+17,https://twitter.com/cshperspectives/status/721716788250206208,,,,,
md_stewart,4/17/2016 11:07,0,0,,,#,7.21717E+17,https://twitter.com/md_stewart/status/721716769514074112,,,,,
PDRennert,4/17/2016 11:07,0,2,,,#,7.21717E+17,https://twitter.com/PDRennert/status/721716743987728385,,,,,
weldeiry,4/17/2016 11:07,4,1,,@,#,7.21717E+17,https://twitter.com/weldeiry/status/721716625813037057,,,,,
BursatilBiotech,4/17/2016 11:06,0,0,,@ @ @,,7.21717E+17,https://twitter.com/BursatilBiotech/status/721716576865685505,,,,,
cancerassassin1,4/17/2016 11:06,0,1,,,#,7.21717E+17,https://twitter.com/cancerassassin1/status/721716555805908992,,,,,
PDRennert,4/17/2016 11:06,0,1,,,#,7.21716E+17,https://twitter.com/PDRennert/status/721716469982228480,,,,,
DaleYuzuki,4/17/2016 11:06,0,0,,,#,7.21716E+17,https://twitter.com/DaleYuzuki/status/721716438558511104,,,,,
JFreemanDaily,4/17/2016 11:06,0,2,,,# #,7.21716E+17,https://twitter.com/JFreemanDaily/status/721716401581330433,,,,,
SnarkyScientist,4/17/2016 11:05,2,3,,,#,7.21716E+17,https://twitter.com/SnarkyScientist/status/721716340298530816,,,,,
PharmD_Onc,4/17/2016 11:05,0,0,,,#,7.21716E+17,https://twitter.com/PharmD_Onc/status/721716305313681409,,,,,
DrMiguelPerales,4/17/2016 11:05,8,4,,@,# # #,7.21716E+17,https://twitter.com/DrMiguelPerales/status/721716284115673088,,,,,
cancrx,4/17/2016 11:05,0,0,,@,# #,7.21716E+17,https://twitter.com/cancrx/status/721716243988779008,,,,,
hemedoc,4/17/2016 11:05,0,3,,,#,7.21716E+17,https://twitter.com/hemedoc/status/721716188783337472,,,,,
sargoshoe,4/17/2016 11:05,0,0,,@,#,7.21716E+17,https://twitter.com/sargoshoe/status/721716180331978754,,,,,
AlexandraSurcel,4/17/2016 11:05,0,0,,,#,7.21716E+17,https://twitter.com/AlexandraSurcel/status/721716111272583168,,,,,
CDMRP,4/17/2016 11:05,0,0,,,# #,7.21716E+17,https://twitter.com/CDMRP/status/721716106520453120,,,,,
tarmoseliste,4/17/2016 11:05,0,0,,,#,7.21716E+17,https://twitter.com/tarmoseliste/status/721716104775790592,,,,,
illuminaLive,4/17/2016 11:04,0,1,,,#,7.21716E+17,https://twitter.com/illuminaLive/status/721716088254410752,,,,,
DaleYuzuki,4/17/2016 11:04,0,0,,,#,7.21716E+17,https://twitter.com/DaleYuzuki/status/721716012165525504,,,,,
CRUKresearch,4/17/2016 11:04,1,2,,,#,7.21716E+17,https://twitter.com/CRUKresearch/status/721716006209630208,,,,,
PharmD_Onc,4/17/2016 11:04,12,8,,,# #,7.21716E+17,https://twitter.com/PharmD_Onc/status/721715937489981442,,,,,
BBethJo,4/17/2016 11:04,0,2,,,#,7.21716E+17,https://twitter.com/BBethJo/status/721715924554883072,,,,,
microbialkrysta,4/17/2016 11:04,2,1,,,#,7.21716E+17,https://twitter.com/microbialkrysta/status/721715888475533313,,,,,
DaleYuzuki,4/17/2016 11:04,4,2,,,#,7.21716E+17,https://twitter.com/DaleYuzuki/status/721715861422215168,,,,,
TheDoctorIsVin,4/17/2016 11:04,1,3,,@,# #,7.21716E+17,https://twitter.com/TheDoctorIsVin/status/721715851397767168,,,,,
naborala,4/17/2016 11:03,1,2,,,# #,7.21716E+17,https://twitter.com/naborala/status/721715793348546561,,,,,
hemedoc,4/17/2016 11:03,0,1,,,#,7.21716E+17,https://twitter.com/hemedoc/status/721715779943534593,,,,,
DrMiguelPerales,4/17/2016 11:03,4,3,,,# #,7.21716E+17,https://twitter.com/DrMiguelPerales/status/721715775900295169,,,,,
microbialkrysta,4/17/2016 11:03,0,1,,,#,7.21716E+17,https://twitter.com/microbialkrysta/status/721715679624314880,,,,,
DaleYuzuki,4/17/2016 11:03,2,0,,,#,7.21716E+17,https://twitter.com/DaleYuzuki/status/721715648263561217,,,,,
cancrx,4/17/2016 11:03,2,0,,,# # # #,7.21716E+17,https://twitter.com/cancrx/status/721715630089502721,,,,,
JFreemanDaily,4/17/2016 11:03,0,1,,@ @,#,7.21716E+17,https://twitter.com/JFreemanDaily/status/721715626956357632,,,,,
illuminaLive,4/17/2016 11:03,0,0,,,#,7.21716E+17,https://twitter.com/illuminaLive/status/721715612154793984,,,,,
weldeiry,4/17/2016 11:03,1,1,,@,#,7.21716E+17,https://twitter.com/weldeiry/status/721715597625597952,,,,,
drallysonocean,4/17/2016 11:02,7,4,,,# # # # # #,7.21716E+17,https://twitter.com/drallysonocean/status/721715587009875968,,,,,
Aiims1742,4/17/2016 11:02,0,2,,@,#,7.21716E+17,https://twitter.com/Aiims1742/status/721715537160445952,,,,,
MBCC_MHBT,4/17/2016 11:02,2,4,,@,# # #,7.21715E+17,https://twitter.com/MBCC_MHBT/status/721715420613500929,,,,,
microbialkrysta,4/17/2016 11:02,0,0,,,#,7.21715E+17,https://twitter.com/microbialkrysta/status/721715392113209344,,,,,
chemobrainfog,4/17/2016 11:02,0,1,,,#,7.21715E+17,https://twitter.com/chemobrainfog/status/721715349780054017,,,,,
FIENEUROSURGERY,4/17/2016 11:01,0,0,,@,#,7.21715E+17,https://twitter.com/FIENEUROSURGERY/status/721715329160720384,,,,,
MilliporeSigma,4/17/2016 11:01,0,0,,,#,7.21715E+17,https://twitter.com/MilliporeSigma/status/721715326698856448,,,,,
politikaterina,4/17/2016 11:01,0,0,,,#,7.21715E+17,https://twitter.com/politikaterina/status/721715263788294144,,,,,
KathyGiusti,4/17/2016 11:01,0,1,,,#,7.21715E+17,https://twitter.com/KathyGiusti/status/721715262148472833,,,,,
LICORBio,4/17/2016 11:01,0,0,,,#,7.21715E+17,https://twitter.com/LICORBio/status/721715251981508611,,,,,
SnarkyScientist,4/17/2016 11:01,1,0,,,#,7.21715E+17,https://twitter.com/SnarkyScientist/status/721715228170444800,,,,,
broadinstitute,4/17/2016 11:01,3,12," 3pm, 4/19 http://broad.io/closeup pic.twitter.com/mBjFs3mURb",,,# #,7.21715E+17,https://twitter.com/broadinstitute/status/721715215113547781,,,,
DrMiguelPerales,4/17/2016 11:01,2,7,,,# # #,7.21715E+17,https://twitter.com/DrMiguelPerales/status/721715214001901570,,,,,
AdaptiveBiotech,4/17/2016 11:01,0,0,,,# #,7.21715E+17,https://twitter.com/AdaptiveBiotech/status/721715203059097600,,,,,
cancerassassin1,4/17/2016 11:01,1,2,,,#,7.21715E+17,https://twitter.com/cancerassassin1/status/721715158058274817,,,,,
DaleYuzuki,4/17/2016 11:01,0,0,,,#,7.21715E+17,https://twitter.com/DaleYuzuki/status/721715152870076416,,,,,
DesktopGenetics,4/17/2016 11:01,0,0,,,# # # #2357 #,7.21715E+17,https://twitter.com/DesktopGenetics/status/721715112701272066,,,,,
illuminaLive,4/17/2016 11:01,0,0,,,#,7.21715E+17,https://twitter.com/illuminaLive/status/721715088567222272,,,,,
JenniferCKing,4/17/2016 11:00,0,1,,,# # #,7.21715E+17,https://twitter.com/JenniferCKing/status/721715064529485826,,,,,
Aiims1742,4/17/2016 11:00,7,14,,,# # #,7.21715E+17,https://twitter.com/Aiims1742/status/721714993779970050,,,,,
weldeiry,4/17/2016 11:00,1,2,,@,#,7.21715E+17,https://twitter.com/weldeiry/status/721714993029206016,,,,,
PanCAN,4/17/2016 11:00,4,2,,,# #,7.21715E+17,https://twitter.com/PanCAN/status/721714990785413121,,,,,
DaleYuzuki,4/17/2016 11:00,1,0,,,#,7.21715E+17,https://twitter.com/DaleYuzuki/status/721714964956844032,,,,,
NCIDataSci,4/17/2016 11:00,2,0,,@,#,7.21715E+17,https://twitter.com/NCIDataSci/status/721714958292099072,,,,,
NCItreatment,4/17/2016 11:00,1,0,,,#,7.21715E+17,https://twitter.com/NCItreatment/status/721714950230687744,,,,,
QIAGENBiox,4/17/2016 11:00,0,0,,,#741 # #,7.21715E+17,https://twitter.com/QIAGENBiox/status/721714889815932933,,,,,
DanaFarber,4/17/2016 11:00,35,40,,,#,7.21715E+17,https://twitter.com/DanaFarber/status/721714870060781569,,,,,
thermofisher,4/17/2016 11:00,1,1,,@,#1530,7.21715E+17,https://twitter.com/thermofisher/status/721714863383257088,,,,,
KathyGiusti,4/17/2016 11:00,0,1,,@,#,7.21715E+17,https://twitter.com/KathyGiusti/status/721714862632656896,,,,,
politikaterina,4/17/2016 10:59,0,1,,,#,7.21715E+17,https://twitter.com/politikaterina/status/721714754088112129,,,,,
TheMedFiles,4/17/2016 10:59,4,4,,,#,7.21715E+17,https://twitter.com/TheMedFiles/status/721714735104679937,,,,,
xrtGenomics,4/17/2016 10:59,0,2,,,#,7.21715E+17,https://twitter.com/xrtGenomics/status/721714726854459392,,,,,
markgenome,4/17/2016 10:59,0,1,,,#,7.21715E+17,https://twitter.com/markgenome/status/721714711054589952,,,,,
AACR,4/17/2016 10:59,4,4,,,#,7.21715E+17,https://twitter.com/AACR/status/721714690825400320,,,,,
VAInstitute,4/17/2016 10:59,1,1,,,#,7.21715E+17,https://twitter.com/VAInstitute/status/721714674635395073,,,,,
DaleYuzuki,4/17/2016 10:59,1,1,,,#,7.21715E+17,https://twitter.com/DaleYuzuki/status/721714620256428033,,,,,
hemedoc,4/17/2016 10:58,3,5,,,#,7.21714E+17,https://twitter.com/hemedoc/status/721714498176819200,,,,,
BBethJo,4/17/2016 10:58,4,5,,,# # # # #,7.21714E+17,https://twitter.com/BBethJo/status/721714460830904325,,,,,
abcdiagnosis,4/17/2016 10:58,0,2,,,# # # # #,7.21714E+17,https://twitter.com/abcdiagnosis/status/721714450814922752,,,,,
Nikhilwagle,4/17/2016 10:58,9,4,,@,#,7.21714E+17,https://twitter.com/Nikhilwagle/status/721714398255910912,,,,,
cancerassassin1,4/17/2016 10:58,0,2,,@ @,# #,7.21714E+17,https://twitter.com/cancerassassin1/status/721714355872501762,,,,,
SnarkyScientist,4/17/2016 10:58,1,0,,,#,7.21714E+17,https://twitter.com/SnarkyScientist/status/721714331331796999,,,,,
DaleYuzuki,4/17/2016 10:57,0,1,,,#,7.21714E+17,https://twitter.com/DaleYuzuki/status/721714306535067648,,,,,
illuminaLive,4/17/2016 10:57,0,0,,,#,7.21714E+17,https://twitter.com/illuminaLive/status/721714305276755968,,,,,
PharmD_Onc,4/17/2016 10:57,1,0,,,# #,7.21714E+17,https://twitter.com/PharmD_Onc/status/721714218118963200,,,,,
weldeiry,4/17/2016 10:57,1,3,,@,#,7.21714E+17,https://twitter.com/weldeiry/status/721714156211077120,,,,,
abcdiagnosis,4/17/2016 10:57,0,1,,,# # # #,7.21714E+17,https://twitter.com/abcdiagnosis/status/721714107150413825,,,,,
jloukissas,4/17/2016 10:57,0,0,,,#,7.21714E+17,https://twitter.com/jloukissas/status/721714082793951232,,,,,
DrMiguelPerales,4/17/2016 10:56,1,5,,,#,7.21714E+17,https://twitter.com/DrMiguelPerales/status/721713957837246464,,,,,
Aiims1742,4/17/2016 10:56,12,19,,,# # #,7.21714E+17,https://twitter.com/Aiims1742/status/721713957011005444,,,,,
JFreemanDaily,4/17/2016 10:56,3,3,,,#,7.21714E+17,https://twitter.com/JFreemanDaily/status/721713933065674754,,,,,
Majormac1,4/17/2016 10:56,4,5,,,# #,7.21714E+17,https://twitter.com/Majormac1/status/721713906670895105,,,,,
quimmateo,4/17/2016 10:56,0,2,,@,#,7.21714E+17,https://twitter.com/quimmateo/status/721713894914326528,,,,,
hemedoc,4/17/2016 10:56,0,3,,,#,7.21714E+17,https://twitter.com/hemedoc/status/721713867768733696,,,,,
CRUKresearch,4/17/2016 10:56,2,2,,,#,7.21714E+17,https://twitter.com/CRUKresearch/status/721713836563238912,,,,,
WakoChemicalsUS,4/17/2016 10:56,0,1,,@,#2219,7.21714E+17,https://twitter.com/WakoChemicalsUS/status/721713829759967233,,,,,
AACR,4/17/2016 10:55,3,1,,,#,7.21714E+17,https://twitter.com/AACR/status/721713823778869253,,,,,
abcdiagnosis,4/17/2016 10:55,0,1,,,# # # #,7.21714E+17,https://twitter.com/abcdiagnosis/status/721713789809373184,,,,,
TheAMcCann,4/17/2016 10:55,0,0,,,#,7.21714E+17,https://twitter.com/TheAMcCann/status/721713745936916480,,,,,
microbialkrysta,4/17/2016 10:55,0,0,,,#,7.21714E+17,https://twitter.com/microbialkrysta/status/721713735669256192,,,,,
SnarkyScientist,4/17/2016 10:55,2,3,,,#,7.21714E+17,https://twitter.com/SnarkyScientist/status/721713694216994816,,,,,
Nikhilwagle,4/17/2016 10:55,16,17,,@,#,7.21714E+17,https://twitter.com/Nikhilwagle/status/721713687774388226,,,,,
JoelYates,4/17/2016 10:55,0,0,,,#,7.21714E+17,https://twitter.com/JoelYates/status/721713687564685312,,,,,
metricausa,4/17/2016 10:55,0,1,,,# # #,7.21714E+17,https://twitter.com/metricausa/status/721713668379922432,,,,,
sargoshoe,4/17/2016 10:54,0,1,,,#,7.21714E+17,https://twitter.com/sargoshoe/status/721713555037360133,,,,,
cancerassassin1,4/17/2016 10:54,0,1,,@ @,#,7.21714E+17,https://twitter.com/cancerassassin1/status/721713536213196800,,,,,
illuminaLive,4/17/2016 10:54,2,0,,,#,7.21713E+17,https://twitter.com/illuminaLive/status/721713448057466880,,,,,
DaleYuzuki,4/17/2016 10:54,1,0,,,#,7.21713E+17,https://twitter.com/DaleYuzuki/status/721713414071066625,,,,,
KimpleRandall,4/17/2016 10:54,0,1,,@,#,7.21713E+17,https://twitter.com/KimpleRandall/status/721713409952067584,,,,,
d2merino,4/17/2016 10:54,0,0,,@,# # # #,7.21713E+17,https://twitter.com/d2merino/status/721713399562764289,,,,,
Reddington_F,4/17/2016 10:53,0,1,,,#,7.21713E+17,https://twitter.com/Reddington_F/status/721713253647314945,,,,,
JFreemanDaily,4/17/2016 10:53,0,1,,,#,7.21713E+17,https://twitter.com/JFreemanDaily/status/721713247838031873,,,,,
AndyBiotech,4/17/2016 10:53,11,10,,@,#,7.21713E+17,https://twitter.com/AndyBiotech/status/721713236614246401,,,,,
KKauffman131,4/17/2016 10:53,0,0,,,# # #,7.21713E+17,https://twitter.com/KKauffman131/status/721713185036697601,,,,,
HemOncToday,4/17/2016 10:53,1,0,,,# #,7.21713E+17,https://twitter.com/HemOncToday/status/721713180980985861,,,,,
hemedoc,4/17/2016 10:53,0,2,,,#,7.21713E+17,https://twitter.com/hemedoc/status/721713180167147520,,,,,
DaleYuzuki,4/17/2016 10:53,0,1,,,# #,7.21713E+17,https://twitter.com/DaleYuzuki/status/721713178124619777,,,,,
SnarkyScientist,4/17/2016 10:53,0,1,,,#,7.21713E+17,https://twitter.com/SnarkyScientist/status/721713131563651072,,,,,
DrMiguelPerales,4/17/2016 10:53,0,3,,,#,7.21713E+17,https://twitter.com/DrMiguelPerales/status/721713110000746496,,,,,
VAInstitute,4/17/2016 10:53,0,0,,,#,7.21713E+17,https://twitter.com/VAInstitute/status/721713106531909632,,,,,
Data4Cure,4/17/2016 10:52,0,1,,@,# #,7.21713E+17,https://twitter.com/Data4Cure/status/721713000420278272,,,,,
metricausa,4/17/2016 10:52,0,0,,,#,7.21713E+17,https://twitter.com/metricausa/status/721712864575131648,,,,,
owlchick_april,4/17/2016 10:52,0,3,,@ @,#,7.21713E+17,https://twitter.com/owlchick_april/status/721712851677798400,,,,,
illuminaLive,4/17/2016 10:52,0,0,,,#,7.21713E+17,https://twitter.com/illuminaLive/status/721712841204637696,,,,,
myriadgenetics,4/17/2016 10:52,1,1,,,# # #,7.21713E+17,https://twitter.com/myriadgenetics/status/721712825639378944,,,,,
cshperspectives,4/17/2016 10:51,4,2,,@,#,7.21713E+17,https://twitter.com/cshperspectives/status/721712809927696384,,,,,
DaleYuzuki,4/17/2016 10:51,0,1,,,#,7.21713E+17,https://twitter.com/DaleYuzuki/status/721712773756022784,,,,,
AniaWoloszynska,4/17/2016 10:51,1,0,,,#,7.21713E+17,https://twitter.com/AniaWoloszynska/status/721712687835578368,,,,,
