username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,
EK_Drake,5/27/2014 22:26,0,0,# AYACSM - I developed in partnership with @ StupidCancer - will be used to report from @ ASCO # huge,,@ @,# #,4.71478E+17,https://twitter.com/EK_Drake/status/471477502880120832,,,,
twittmanda,5/27/2014 22:25,0,1,@ DiemBrownMTV @ nma08244 @ ASCO It does doesn't it Diem!,,@ @ @,,4.71477E+17,https://twitter.com/twittmanda/status/471477276136071168,,,,
DrAnasYounes,5/27/2014 22:11,1,1,"RT @ ASCO: Who are the researchers receiving this year's 2014 ACRA, YIA & CDA Awards? http://bit.ly/1tkPhMt CC @ iconquercancer",,@ @,,4.71474E+17,https://twitter.com/DrAnasYounes/status/471473879391928320,,,,
ASCO,5/27/2014 22:10,5,7,# ASCO14 Tweeters infographic: http://bit.ly/1lBa5hq Want to follow all? Subscribe to our list http://bit.ly/RSJamR # hcsm,,,# #,4.71473E+17,https://twitter.com/ASCO/status/471473486553432064,,,,
JustTHATNiggga,5/27/2014 21:52,0,1,# ASCO14 # MedEd # Help # Research # China # Anatomy # FOAMed http://drsocial.org # MedX # ACA # money # music # STEMpic.twitter.com/djKmkDOvmA,,,# # # # # # # # # # # #,4.71469E+17,https://twitter.com/JustTHATNiggga/status/471468956234956800,,,,
Cangela25,5/27/2014 21:51,0,0,@ AmandaHaddock @ CBlotner_ @ ASCO Agreed!,,@ @ @,,4.71469E+17,https://twitter.com/Cangela25/status/471468748785078273,,,,
subatomicdoc,5/27/2014 21:29,0,2,@ CBlotner_ @ ASCO No problem. Caveat = some will be remote tweeting since my daughter's performance delays my Chicago arrival. # ASCO14,,@ @,#,4.71463E+17,https://twitter.com/subatomicdoc/status/471463163029106688,,,,
ASCO,5/27/2014 21:27,0,0,@ weloveannarose Perhaps review cancer tag ontology http://bit.ly/1nybBSY I.D. area of interest & follow the tag during # ASCO14,,@,#,4.71463E+17,https://twitter.com/ASCO/status/471462844979216385,,,,
CBlotner_,5/27/2014 21:27,0,0,"@ subatomicdoc @ ASCO Fantastic news, Matt!",,@ @,,4.71463E+17,https://twitter.com/CBlotner_/status/471462700401184768,,,,
phillybilly2,5/27/2014 21:22,0,2,https://twitter.com/Brodalumab/status/465059297152356352/photo/1pic.twitter.com/2VjK3gTK3i # MedEd # SCOTUS # hcsm # hcsmfr # hcsmeu # hcsmca # Harvard # STEM # Help # Pls # ICRE2014 # mHealth # hcmktg # ASCO14,,,# # # # # # # # # # # # # #,4.71461E+17,https://twitter.com/phillybilly2/status/471461351437520896,,,,
jonathanagin,5/27/2014 21:21,1,1,@ subatomicdoc @ ASCO Thank you. The community is growing and gaining in voice & reach. DIPG community is one exp. http://jonathanagin.com,,@ @,,4.71461E+17,https://twitter.com/jonathanagin/status/471461213768269824,,,,
subatomicdoc,5/27/2014 21:18,2,1,"@ jonathanagin @ ASCO Thanks Jonathan. The hashtag is # pedcsm currently recommended. No large community - yet. Best, matt",,@ @,#,4.7146E+17,https://twitter.com/subatomicdoc/status/471460395471736833,,,,
AmandaHaddock,5/27/2014 21:04,0,2,@ CBlotner_ @ ASCO I'd love to see # btsm listed! It's a significant way to find resources in the brain tumor/brain cancer community.,,@ @,#,4.71457E+17,https://twitter.com/AmandaHaddock/status/471456933304889344,,,,
bioclinica,5/27/2014 21:01,0,1,RT @ ASCO Apps for # ASCO14 & how to use them http://bcove.me/urums205 (VIDEO),,@,#,4.71456E+17,https://twitter.com/bioclinica/status/471456092300800001,,,,
phillybilly2,5/27/2014 20:55,0,1,# ASCO14 # MedEd # Help # Research # China # Anatomy # FOAMed http://drsocial.org # MedX # ACA # money # music # STEMpic.twitter.com/mE6VIHuGue,,,# # # # # # # # # # # #,4.71455E+17,https://twitter.com/phillybilly2/status/471454634507116546,,,,
subatomicdoc,5/27/2014 20:54,2,4,"@ CBlotner_ @ ASCO No problem, Catherine. I'll be sharing for # btsm. Stay tuned! :)",,@ @,#,4.71454E+17,https://twitter.com/subatomicdoc/status/471454343493718017,,,,
GenomicHealth,5/27/2014 20:38,1,1,Looking forward to # ASCO14! Who else will be there? $ GHDX # hcsm,,,# #,4.7145E+17,https://twitter.com/GenomicHealth/status/471450448004923393,,,,
EK_Drake,5/27/2014 19:52,2,3,"Excited to see that @ fischmd will be using the hashtag I developed, # ayacsm, to report from @ ASCO # yacancer # cancer",,@ @,# # #,4.71439E+17,https://twitter.com/EK_Drake/status/471438915220819968,,,,
afreshchapter,5/27/2014 19:34,0,0,Hope to see you there! RT @ innovpartners: Looking forward to # ASCO2014 -- tweet us @ innovpartners if we'll see you there!,,@ @,#,4.71434E+17,https://twitter.com/afreshchapter/status/471434287267713025,,,,
Oncoinfo_it,5/27/2014 19:34,0,0,@ mtmdphd @ subatomicdoc # waitingforASCO14 Not to be missed! @ PAscierto @ lucianodf @ Tecnoetica # ASCO14,,@ @ @ @ @,# #,4.71434E+17,https://twitter.com/Oncoinfo_it/status/471434179444740096,,,,
BekRx,5/27/2014 19:28,0,0,Following all of you # ASCOnauts! @ ASCO's @ RSM2800 Twitter's role in scientific meetings http://bit.ly/1mAmiDB # ASCO14 # LancetUSA @ TheLancet,,@ @ @,# # #,4.71433E+17,https://twitter.com/BekRx/status/471432857353596928,,,,
CBlotner_,5/27/2014 19:27,1,2,"@ ASCO Yes, I have seen the infographic. It appears as though # btsm does not yet have a seat at the table.",,@,#,4.71433E+17,https://twitter.com/CBlotner_/status/471432608526516225,,,,
jonathanagin,5/27/2014 19:26,0,0,@ ASCO understood. That's why we in the childhood community need to demand more and raise our voices. Thx for the conversation,,@,,4.71432E+17,https://twitter.com/jonathanagin/status/471432246147444736,,,,
jonathanagin,5/27/2014 19:24,0,1,@ ASCO absolutely will be doing so. Wish there were more pediatric sessions but I will be providing my thoughts when I can. Thx,,@,,4.71432E+17,https://twitter.com/jonathanagin/status/471431756751863809,,,,
ASCO,5/27/2014 19:22,0,0,"@ jonathanagin Also, we invite you to join the # ASCO14 conversation & contribute your thoughts during the meeting.",,@,#,4.71431E+17,https://twitter.com/ASCO/status/471431166315462657,,,,
chimoose,5/27/2014 19:05,5,3,Who are the must-follows at # ASCO14? Find out from pros like @ EBantug @ drdonsdizon @ raykerins @ JackWestMD. [VIDEO]http://youtu.be/7141YnUsXcY,,@ @ @ @,#,4.71427E+17,https://twitter.com/chimoose/status/471427124121726976,,,,
jackiefox12,5/27/2014 18:26,0,0,"RT @ ASCO: “Chemotherapy Changes Brain Activity, Based on MRI.” http://bit.ly/RyseBu # JCO exclusive on # ASCOconnection # validation # bcsm",,@,# # # #,4.71417E+17,https://twitter.com/jackiefox12/status/471417089140334592,,,,
GenentechJobs,5/27/2014 18:25,1,0,The 50th # ASCO14 meeting kicks off on May 30th. http://bit.ly/1lQaPwB Download the Meeting Mobile Conf. App: http://bit.ly/1hKnSy3 .,,,#,4.71417E+17,https://twitter.com/GenentechJobs/status/471417014875992064,,,,
GenentechJobs,5/27/2014 18:23,0,0,"# ASCO14 Talent Hunt: Sr. Medical Director, Hemophilia: http://click2apply.net/429905t",,,#,4.71416E+17,https://twitter.com/GenentechJobs/status/471416362535878657,,,,
JWMarriottChi,5/27/2014 18:22,0,0,"In honor of the 50th Annual @ ASCO Meeting this weekend, we're offering $12 ASCO Smash & Classic Whiskey Smash cocktails in our Lobby Lounge",,@,,4.71416E+17,https://twitter.com/JWMarriottChi/status/471416112177872897,,,,
NorthwestBio,5/27/2014 18:15,3,1,We are excited to already begin seeing some initial positive responses, said $ NWBO CEO http://bit.ly/1tKAEnE # ASCO14,,,#,4.71414E+17,https://twitter.com/NorthwestBio/status/471414305397559296,,,
SymphonySister,5/27/2014 18:14,2,1,"# MammaPrint: Only # breastcancer recurrence assay backed by peer-reviewed, prospective outcome data. # ASCO14 # bcsm http://hub.am/1tLSKFW",,,# # # #,4.71414E+17,https://twitter.com/SymphonySister/status/471414239345651713,,,,
Agendia,5/27/2014 18:14,0,0,"# MammaPrint: Only # breastcancer recurrence assay backed by peer-reviewed, prospective outcome data. # ASCO14 # bcsm http://hub.am/1nxpl0g",,,# # # #,4.71414E+17,https://twitter.com/Agendia/status/471414239299514369,,,,
jagasquet,5/27/2014 18:14,0,0,Bristol-Myers scores 2 more immuno-oncology deals as # ASCO14 approaches # immunotherapy http://www.fiercepharma.com/story/bristol-myers-scores-2-more-immuno-oncology-deals-asco-approaches/2014-05-27?utm_campaign=AddThis&utm_medium=AddThis&utm_source=twitter#.U4UN_TLgxrU.twitter …,,,# # #,4.71414E+17,https://twitter.com/jagasquet/status/471414149805654017,,,,
GregoryDennis,5/27/2014 18:10,0,0,@bcsctweet Thanks. See also: Genomic profiling of breast cancer in African-American women. # ASCO2014 abstract. http://ow.ly/x3KEo,,@bcsctweet,#,4.71413E+17,https://twitter.com/GregoryDennis/status/471413118073978882,,,,
mmameg,5/27/2014 18:00,1,3,"Helping patients get new innovation, while paying oncologist fairly for their work. # ASCO2014 underway.. http://prn.to/1gysZGy",,,#,4.71411E+17,https://twitter.com/mmameg/status/471410760774459393,,,,
CBlotner_,5/27/2014 17:57,0,0,@ ASCO Is it possible for # btsm (brain tumor social media) to be added to this year's hashtag infographics and group of tweeters?,,@,#,4.7141E+17,https://twitter.com/CBlotner_/status/471409800169803777,,,,
DrMisialek,5/27/2014 17:56,1,0,Adjuvant Endocrine Therapy for Women With Hormone Receptor–Positive Breast Cancer: Guideline Update http://www.asco.org/quality-guidelines/adjuvant-endocrine-therapy-women-hormone-receptor%E2%80%93positive-breast-cancer-american#.U4UJf9PLOI8.twitter … @ ASCO # bcsm,,@,# #,4.7141E+17,https://twitter.com/DrMisialek/status/471409605860667392,,,,
CBlotner_,5/27/2014 17:53,0,0,. @ ASCO tweeters and hashtags to keep an eye on: http://www.asco.org/sites/www.asco.org/files/asco14_tweeters_0.pdf …,,@,,4.71409E+17,https://twitter.com/CBlotner_/status/471408995513946112,,,,
knwachter,5/27/2014 17:53,0,0,RT @ TGeorgeMD: FDA approval for Pmab in mCRC gives our patients another tx option @ ASCOPost http://www.ascopost.com/viewnews.aspx?nid=16258 … | # cancer # ASCO14,,@ @,# #,4.71409E+17,https://twitter.com/knwachter/status/471408834268106753,,,,
MSLGROUP_PRx,5/27/2014 17:52,0,0,What are you most looking forward to hearing about at # ASCO14? Message us with your answer.,,,#,4.71409E+17,https://twitter.com/MSLGROUP_PRx/status/471408752953155584,,,,
knwachter,5/27/2014 17:51,0,0,"I'm going to say NO RT @ yzafar: Are cancer clin trial patients similar to cancer patients in real world""? http://bit.ly/1oG6Xln # ASCO14""",,@,#,4.71408E+17,https://twitter.com/knwachter/status/471408317852819456,,,,
jagasquet,5/27/2014 17:49,0,2,# Amgen highlights data to be presented at # ASCO14 http://bit.ly/1jYtDxO @ Amgen,,@,# #,4.71408E+17,https://twitter.com/jagasquet/status/471407845498712065,,,,
PeoplesPharmacy,5/27/2014 17:45,0,0,"Brain activity changes after # chemotherapy: foggy thinking, difficulty # multitasking: http://pllqt.it/mp88dL # chemobrain study via @ ASCO",,@,# # #,4.71407E+17,https://twitter.com/PeoplesPharmacy/status/471406744459952128,,,,
jagasquet,5/27/2014 17:44,0,2,What's Trending at # ASCO14 This Year? http://www.primeoncology.org/online_education/primelines/2014_may.aspx#link8 …pic.twitter.com/MWHOyUPSbT,,,# #link8,4.71407E+17,https://twitter.com/jagasquet/status/471406736373710848,,,,
jonathanagin,5/27/2014 17:43,0,1,@ ASCO there is no specific pediatric hashtag that I can see. Did I miss it? Looking forward to being present for the childhood community,,@,,4.71406E+17,https://twitter.com/jonathanagin/status/471406372639092738,,,,
NOCC_Illinois,5/27/2014 17:43,0,1,Thank you for your continued support of our Chapter. We will be visiting @ ASCO this weekend!,,@,,4.71406E+17,https://twitter.com/NOCC_Illinois/status/471406264769994754,,,,
MatthewZachary,5/27/2014 17:36,0,3,. @ LIVESTRONGCEO @ brockyetso Nothing screams Milestone Birthday Party like @ ASCO,,@ @ @,,4.71405E+17,https://twitter.com/MatthewZachary/status/471404699825217538,,,,
NeoGriCee,5/27/2014 17:34,0,0,# ASCO14 # MedEd # Help # Research # China # Anatomy # FOAMed http://drsocial.org # MedX # ACA # money # music # STEMpic.twitter.com/WxXvI83a3Q,,,# # # # # # # # # # # #,4.71404E+17,https://twitter.com/NeoGriCee/status/471404107404541955,,,,
LesleyLesleys,5/27/2014 17:28,0,0,"@ ASCO I hope this will prompt more research into better t'mnt of hot flushes, sexual effects etc in order to improve adherence to tamoxifen?",,@,,4.71403E+17,https://twitter.com/LesleyLesleys/status/471402580531486720,,,,
stales,5/27/2014 17:19,1,1,RT @ genentech: # OH at # REV2014: “Patients are key to improving quality care.” - @ stales | http://ow.ly/xiY4L # ASCO14 cc: @ aliciacollin,,@ @ @,# # #,4.714E+17,https://twitter.com/stales/status/471400322129473537,,,,
timealopez,5/27/2014 17:18,0,0,# ASCO14 # MedEd # Help # Research # China # Anatomy # FOAMed http://drsocial.org # MedX # ACA # money # music # STEMpic.twitter.com/YzIi1nqjaO,,,# # # # # # # # # # # #,4.714E+17,https://twitter.com/timealopez/status/471399953185533952,,,,
LesleyLesleys,5/27/2014 17:16,0,0,Is it ok that the new @ asco guideline for 10yrs of tamoxifen is based on studies which did not report QoL outcomes? http://jco.ascopubs.org/content/early/2014/05/20/JCO.2013.54.2258.full.pdf …,,@,,4.714E+17,https://twitter.com/LesleyLesleys/status/471399522137284609,,,,
J_omurchu,5/27/2014 17:13,0,1,@ ASCO thanks!,,@,,4.71399E+17,https://twitter.com/J_omurchu/status/471398884070408192,,,,
LungCancerFaces,5/27/2014 17:05,1,2,"Just after, on Thursday 6/5 at 8pm ET, 5pm PT. @ IanJohnPereira: Will there be an # lcsm chat from # ASCO14 @ LungCancerFaces & @ JFreemanDaily?",,@ @ @,# #,4.71397E+17,https://twitter.com/LungCancerFaces/status/471396784149782530,,,,
SanofiUS,5/27/2014 17:05,1,0,RT @ ASCO # ASCO14 Tweeters infographic http://bit.ly/1pvMSyf Want to follow all? Subscribe to our list http://bit.ly/1pvMUGd # hcsm,,@,# #,4.71397E+17,https://twitter.com/SanofiUS/status/471396687853142016,,,,
ASCO,5/27/2014 17:00,13,6,Review 2014 ASCO Educational Book articles in advance of # ASCO14 educational sessions: http://bit.ly/SLvfQa,,,#,4.71396E+17,https://twitter.com/ASCO/status/471395591306899456,,,,
GenentechJobs,5/27/2014 17:00,0,0,We're just 3-days away from # ASCO14. Team Genentech will be presenting new data... http://talent.gene.com/go/mi5tw6 # Genentech,,,# #,4.71395E+17,https://twitter.com/GenentechJobs/status/471395443784421376,,,,
J_omurchu,5/27/2014 16:56,0,1,@ ASCO which chemo drugs were used in the study?,,@,,4.71395E+17,https://twitter.com/J_omurchu/status/471394577392599040,,,,
ASCO,5/27/2014 16:45,0,1,Please visit the Institute for Quality booth at # ASCO14 to view live # CancerLinQ demos http://bit.ly/1kIto90 # ascoaction,,,# # #,4.71392E+17,https://twitter.com/ASCO/status/471391838302388224,,,,
BJRimelMD,5/27/2014 16:43,0,0,"Important but now what? @ ASCO: “Chemotherapy Changes Brain Activity, Based on MRI.” http://bit.ly/RyseBu # JCO exclusive on # ASCOconnection”",,@,# #,4.71391E+17,https://twitter.com/BJRimelMD/status/471391364437913600,,,,
BGI_Genomics,5/27/2014 16:38,0,0,"This will be our first year at # ASCO14 If you're attending, we will be at booth 19140 this weekend. pic.twitter.com/9OpoFgLSni",,,#,4.7139E+17,https://twitter.com/BGI_Genomics/status/471389970696273920,,,,
TomHalkin,5/27/2014 16:34,2,3,". @ ASCO Tumor Board on GBM, ft. Drs. Al Yung of @ MDAndersonNews & Paul Mischel of @ Ludwig_Cancer (sponsor @ NBTStweets) http://bit.ly/1jr9PgE",,@ @ @ @,,4.71389E+17,https://twitter.com/TomHalkin/status/471389077477273600,,,,
mtmdphd,5/27/2014 16:34,2,0,"Critical Role of Phase I # ClinicalTrials in Cancer Treatment - @ ASCO # JCO 15(2), 1997 http://ow.ly/xjH0i",,@,# #,4.71389E+17,https://twitter.com/mtmdphd/status/471388963320905728,,,,
TGeorgeMD,5/27/2014 16:32,1,1,Warning: Your Results May Vary | # chemo benefits differ in real world as limited dosing mods avail for pills @ ASCO http://jco.ascopubs.org/content/early/2014/04/03/JCO.2013.53.0204?cmpid=jco_pap_7Apr2014#.U0PTJdVnxBA.twitter …,,@,# #,4.71389E+17,https://twitter.com/TGeorgeMD/status/471388574282420224,,,,
ASCO,5/27/2014 16:30,0,1,Join ASCO during # ASCO14: visit a Member Services Desk to calculate your membership dues credit.,,,#,4.71388E+17,https://twitter.com/ASCO/status/471388106277810177,,,,
JenPageWall,5/27/2014 16:30,7,1,"Covering the # ASCO14 meeting? If so, check out @ PhRMA cancer chart pack resource http://www.phrma.org/sites/default/files/pdf/cancer-chart-pack-5-22-14.pdf …",,@,#,4.71388E+17,https://twitter.com/JenPageWall/status/471388034148343810,,,,
GregoryDennis,5/27/2014 16:30,0,0,"@ bigshotfuller Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71388E+17,https://twitter.com/GregoryDennis/status/471387875888869377,,,,
GregoryDennis,5/27/2014 16:29,0,0,"@ tigerlilycares Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71388E+17,https://twitter.com/GregoryDennis/status/471387776949420032,,,,
GregoryDennis,5/27/2014 16:29,0,0,"@ beitsch Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71388E+17,https://twitter.com/GregoryDennis/status/471387646796005377,,,,
griffith4141,5/27/2014 16:28,0,0,# ASCO14 # MedEd # Help # Research # China # Anatomy # FOAMed http://drsocial.org # MedX # ACA # money # music # STEMpic.twitter.com/tWzDIJZeYN,,,# # # # # # # # # # # #,4.71388E+17,https://twitter.com/griffith4141/status/471387543510843393,,,,
GregoryDennis,5/27/2014 16:28,0,0,"@ YMEBreastCancer Breast and colon cancer studies, including molecular subtyping, featured: # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71388E+17,https://twitter.com/GregoryDennis/status/471387502817705984,,,,
GregoryDennis,5/27/2014 16:28,0,0,"@P_TownCares Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@P_TownCares,# #,4.71387E+17,https://twitter.com/GregoryDennis/status/471387384496787457,,,,
jagasquet,5/27/2014 16:27,0,0,New FDA approval for Pmab in mCRC gives our patients another treatment option @ ASCOPost http://www.ascopost.com/viewnews.aspx?nid=16258 … | # crcsm # ASCO14 @ TGeorgeMD,,@ @,# #,4.71387E+17,https://twitter.com/jagasquet/status/471387254238486528,,,,
GregoryDennis,5/27/2014 16:27,0,0,"@ PatSanPedro Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71387E+17,https://twitter.com/GregoryDennis/status/471387241684926464,,,,
GregoryDennis,5/27/2014 16:27,0,0,"@ latestbreastcan Breast and colon cancer studies, including molecular subtyping, featured: # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71387E+17,https://twitter.com/GregoryDennis/status/471387141738889216,,,,
cancerassassin1,5/27/2014 16:26,0,0,I am willing to bet the price of entrees at # Chicago restaurants doubles the first week of June every year - who's ready for # ASCO14?!,,,# #,4.71387E+17,https://twitter.com/cancerassassin1/status/471387032162275329,,,,
CancerDotNet,5/27/2014 16:25,2,3,"Hormonal Therapy for Hormone Receptor-Positive Breast Cancer"" @ ASCO guideline summary: http://bit.ly/1nRlBFe""",,@,,4.71387E+17,https://twitter.com/CancerDotNet/status/471386634714640384,,,,
MyelomaTeacher,5/27/2014 16:22,1,0,# ASCO14 Multiple # Myeloma Preview @ MaverickNY http://biotechstrategyblog.com/2014/05/asco-2014-multiple-myeloma-preview-asco14.html/ …,,@,# #,4.71386E+17,https://twitter.com/MyelomaTeacher/status/471386104839434240,,,,
GregoryDennis,5/27/2014 16:21,0,0,"@ Askdrjane Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71386E+17,https://twitter.com/GregoryDennis/status/471385643583827968,,,,
ventana,5/27/2014 16:20,0,0,"RT @ Roche: According to the theme of # ASCO14  # Science and Society"""," we've prepared some exciting feature articles: http://ow.ly/xiMKC""",,@,# #,4.71385E+17,https://twitter.com/ventana/status/471385423139581954,,,
GregoryDennis,5/27/2014 16:19,0,0,"@ TeamR0XY Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71385E+17,https://twitter.com/GregoryDennis/status/471385335239553024,,,,
GregoryDennis,5/27/2014 16:19,0,0,"@ CancerPhysio Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71385E+17,https://twitter.com/GregoryDennis/status/471385212681977856,,,,
GregoryDennis,5/27/2014 16:18,0,0,"@ MyHopeChest Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71385E+17,https://twitter.com/GregoryDennis/status/471385076782350336,,,,
smerv,5/27/2014 16:18,3,1,Interesting RT @ ASCO Oral Anticancer Drugs: How Limited Dosing Options and Dose Reductions May Affect Outcomes http://bit.ly/1nQcvs9 # JCO,,@,#,4.71385E+17,https://twitter.com/smerv/status/471385058155057152,,,,
GregoryDennis,5/27/2014 16:18,0,0,"@bcsctweet Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@bcsctweet,# #,4.71385E+17,https://twitter.com/GregoryDennis/status/471384990589411328,,,,
KimmelCancerCtr,5/27/2014 16:18,1,1,RT @ ASCO: Oral # Anticancer Drugs: How Limited Dosing Options and Dose Reductions May Affect Outcomes http://bit.ly/1nQcvs9 # JCO,,@,# #,4.71385E+17,https://twitter.com/KimmelCancerCtr/status/471384893344481280,,,,
Amgen,5/27/2014 16:18,6,3,# Amgen highlights data to be presented at # ASCO14 http://bit.ly/1jYtDxO,,,# #,4.71385E+17,https://twitter.com/Amgen/status/471384892400758784,,,,
GregoryDennis,5/27/2014 16:17,0,0,"@ survivor_lady Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71385E+17,https://twitter.com/GregoryDennis/status/471384667640590336,,,,
GregoryDennis,5/27/2014 16:16,0,0,"@EfratCureDiva Breast and colon cancer studies, including molecular subtyping, featured at # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@EfratCureDiva,# #,4.71385E+17,https://twitter.com/GregoryDennis/status/471384588405964800,,,,
IanJPereira,5/27/2014 16:15,0,0,Will there be an # lcsm chat from # ASCO14 @ LungCancerFaces & @ JFreemanDaily?,,@ @,# #,4.71384E+17,https://twitter.com/IanJPereira/status/471384286906843137,,,,
GregoryDennis,5/27/2014 16:14,0,0,"@ ThinkPinkRocks4 Breast and colon cancer studies, including molecular subtyping, featured: # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@,# #,4.71384E+17,https://twitter.com/GregoryDennis/status/471384023592615936,,,,
GregoryDennis,5/27/2014 16:14,0,0,"@MaurerFoundatio Breast and colon cancer studies, including molecular subtyping, featured: # ASCO14, # bcsm Abstracts: http://ow.ly/xacKb",,@MaurerFoundatio,# #,4.71384E+17,https://twitter.com/GregoryDennis/status/471383920941207552,,,,
myriadgenetics,5/27/2014 16:10,3,0,Myriad will present results from 11 clinical studies with 4 products at # ASCO14! http://bit.ly/1qFsz5H # hereditarycancer # brca # melanoma,,,# # # #,4.71383E+17,https://twitter.com/myriadgenetics/status/471382836503531522,,,,
Cognicum,5/27/2014 16:08,0,0,Visiting @ ASCO? Make the most of your networking! Use the app and connact! @ connactapp https://itunes.apple.com/nl/app/connact/id859436298?mt=8 …,,@ @,,4.71382E+17,https://twitter.com/Cognicum/status/471382412644327424,,,,
Novartis,5/27/2014 16:01,2,5,# ASCO14 will be held from May 30 – June 3 in Chicago. Follow @ Novartis to learn more about # Novartis data at the meeting,,@,# #,4.71381E+17,https://twitter.com/Novartis/status/471380663397261313,,,,
HemOncToday,5/27/2014 16:01,0,0,"# Tamoxifen may be used up to 10 years for non-metastatic, HR-positive # BreastCancer @ ASCO http://goo.gl/s06dil",,@,# #,4.71381E+17,https://twitter.com/HemOncToday/status/471380589237796864,,,,
GoHealio,5/27/2014 16:01,0,0,"# Tamoxifen may be used up to 10 years for non-metastatic, HR-positive # BreastCancer @ ASCO http://goo.gl/s06dil",,@,# #,4.71381E+17,https://twitter.com/GoHealio/status/471380587404857344,,,,
wendyselig,5/27/2014 15:57,2,0,Gearing up to learn about the latest # melanoma progress at # ASCO14. Look for @ MelanomaReAlli and our partners throughout the meeting.,,@,# #,4.7138E+17,https://twitter.com/wendyselig/status/471379714263642112,,,,
FierceBiotech,5/27/2014 15:56,4,4,"Thursday: @ JohnCFierce, @ PennMedicine's David Porter will chat, break down # ASCO2014. More: http://bit.ly/1ip27nQ # FierceASCO",,@ @,# #,4.7138E+17,https://twitter.com/FierceBiotech/status/471379526518603776,,,,
gotheimer,5/27/2014 15:52,0,0,@ ASCO @ ASCOPost @ rsm2800,,@ @ @,,4.71378E+17,https://twitter.com/gotheimer/status/471378496313638912,,,,
PCGAdvisory,5/27/2014 15:51,0,0,OncoSec Medical To Present at Four Events in June $ ONCS # ASCO14 # ASCO # advanced # development # pharmaceuticals # food http://yhoo.it/1jXzFyB,,,# # # # # #,4.71378E+17,https://twitter.com/PCGAdvisory/status/471378159930462208,,,,
KarenMiddleton1,5/27/2014 15:50,0,0,"Avastin makes the shortlist @ stephnaylor76: What are the top 5 clinical advances since ASCO was founded? http://bit.ly/1griBAB # ASCO14”""",,@,#,4.71378E+17,https://twitter.com/KarenMiddleton1/status/471377884402446336,,,,
elruper79,5/27/2014 15:48,1,0," @ yzafar: Are cancer clinical trial patients similar to cancer patients treated in the ""real world""? http://bit.ly/1oG6Xln # ASCO14 # hsronc""""",,@,# #,4.71377E+17,https://twitter.com/elruper79/status/471377449776062464,,,,
EMDSerono,5/27/2014 15:48,0,0,Are you attending # ASCO14? Stop by booth 14087 to see what we’re up to. pic.twitter.com/GkyPx2yrtx,,,#,4.71377E+17,https://twitter.com/EMDSerono/status/471377381085958145,,,,
ECSalud_com,5/27/2014 15:45,2,0,"El viernes @boehringer_esp estará en la 50edición de # ASCO14, el mayor evento científico internacional sobre # cancer http://bit.ly/1m1U03b",,@boehringer_esp,# #,4.71377E+17,https://twitter.com/ECSalud_com/status/471376613545099264,,,,
CancerTherAdvsr,5/27/2014 15:40,0,0,"RT @ fischmd: The @ ASCO iPlanner and iMeeting apps for the iPad are phenomenal, # ASCO14",,@ @,#,4.71375E+17,https://twitter.com/CancerTherAdvsr/status/471375321594617856,,,,
GenentechJobs,5/27/2014 15:37,0,0,"# ASCO14 Talent Hunt: Medical Director, Hematology GDC - job details here: http://click2apply.net/413854t",,,#,4.71375E+17,https://twitter.com/GenentechJobs/status/471374724291776513,,,,
CHI_CIRI,5/27/2014 15:37,0,0,"Join Dr. Mehmet Copur at # ASCO14 - 5/31/14 - 8:00am - Room E253 - “Optimizing Access to # ClinicalTrials in Community Practice"",,,# #,471374658772561920""",https://twitter.com/CHI_CIRI/status/471374658772561920,,,,,,,,
GenentechJobs,5/27/2014 15:35,0,0,Tweeting during # ASCO14 may help an attendees have a better conference experience. http://bit.ly/TReGD8 Follow us and retweet please.,,,#,4.71374E+17,https://twitter.com/GenentechJobs/status/471374183830536192,,,,
