username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,,,
CancerWallonia,4/14/2018 16:09,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985248689911459841,,,,,,
CancerWallonia,4/14/2018 16:09,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985248634492112896,,,,,,
CancerWallonia,4/14/2018 16:08,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985248537033297922,,,,,,
CancerWallonia,4/14/2018 16:08,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985248489432076293,,,,,,
CancerWallonia,4/14/2018 16:08,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985248406632353792,,,,,,
triniscienceman,4/14/2018 16:08,0,1,,,,9.85E+17,https://twitter.com/triniscienceman/status/985248385262374913,,,,,,
CancerWallonia,4/14/2018 16:08,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985248350315450371,,,,,,
CancerWallonia,4/14/2018 16:07,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985248298939375617,,,,,,
CancerWallonia,4/14/2018 16:07,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985248212746473474,,,,,,
CancerWallonia,4/14/2018 16:07,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985248157780074496,,,,,,
CancerWallonia,4/14/2018 16:07,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985248100439773184,,,,,,
CancerWallonia,4/14/2018 16:06,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985248050993082369,,,,,,
BrianAguado,4/14/2018 16:06,2,23,,@,# #,9.85E+17,https://twitter.com/BrianAguado/status/985247935922343936,,,,,,
CancerWallonia,4/14/2018 16:06,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247909485654016,,,,,,
parkerici,4/14/2018 16:06,8,33,,@ @ @ @ @ @,# # #,9.85E+17,https://twitter.com/parkerici/status/985247908579692545,,,,,,
CancerWallonia,4/14/2018 16:06,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247850819964929,,,,,,
JCellBiol,4/14/2018 16:06,2,4,,,# #1440,9.85E+17,https://twitter.com/JCellBiol/status/985247835053584384,,,,,,
CancerWallonia,4/14/2018 16:05,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247797762019329,,,,,,
CancerWallonia,4/14/2018 16:05,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247746046283777,,,,,,
CancerWallonia,4/14/2018 16:05,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247646012071937,,,,,,
CancerWallonia,4/14/2018 16:05,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247590311714817,,,,,,
CancerWallonia,4/14/2018 16:04,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247534527500289,,,,,,
CancerWallonia,4/14/2018 16:04,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247484695007233,,,,,,
NantHealth,4/14/2018 16:04,1,2,,,#,9.85E+17,https://twitter.com/NantHealth/status/985247453355167744,,,,,,
drholowatyj,4/14/2018 16:04,1,2,,,# # #,9.85E+17,https://twitter.com/drholowatyj/status/985247403962970112,,,,,,
Wixaros,4/14/2018 16:04,0,2,,@ @,#,9.85E+17,https://twitter.com/Wixaros/status/985247334157246471,,,,,,
CancerWallonia,4/14/2018 16:03,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247264108171265,,,,,,
CancerWallonia,4/14/2018 16:03,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247200530886657,,,,,,
CancerWallonia,4/14/2018 16:03,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247148722835461,,,,,,
CancerWallonia,4/14/2018 16:03,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247101373308928,,,,,,
CancerWallonia,4/14/2018 16:02,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985247003134320641,,,,,,
atiqueahmedphd,4/14/2018 16:02,0,8,,,# #,9.85E+17,https://twitter.com/atiqueahmedphd/status/985246992841494529,,,,,,
Brooke_LaFlamme,4/14/2018 16:02,1,2,,@,#,9.85E+17,https://twitter.com/Brooke_LaFlamme/status/985246971303784450,,,,,,
CancerWallonia,4/14/2018 16:02,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985246951481356289,,,,,,
CancerWallonia,4/14/2018 16:02,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985246901904859136,,,,,,
CancerWallonia,4/14/2018 16:02,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985246858523103233,,,,,,
CancerWallonia,4/14/2018 16:01,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985246780362280960,,,,,,
CancerWallonia,4/14/2018 16:01,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985246730529763328,,,,,,
CancerWallonia,4/14/2018 16:01,1,0,,,#,9.85E+17,https://twitter.com/CancerWallonia/status/985246686355353600,,,,,,
CRUKresearch,4/14/2018 16:01,9,14,,,# # #,9.85E+17,https://twitter.com/CRUKresearch/status/985246572295458816,,,,,,
the_funkydr,4/14/2018 16:00,1,5,,,# #,9.85E+17,https://twitter.com/the_funkydr/status/985246528397656064,,,,,,
Amgen,4/14/2018 16:00,5,12,,,# #,9.85E+17,https://twitter.com/Amgen/status/985246501399093248,,,,,,
Adaptimmune,4/14/2018 16:00,2,1,,,# # #,9.85E+17,https://twitter.com/Adaptimmune/status/985246478934446080,,,,,,
AACR,4/14/2018 16:00,7,7,,,# #,9.85E+17,https://twitter.com/AACR/status/985246447003152384,,,,,,
CRUKresearch,4/14/2018 16:00,2,1,,,#,9.85E+17,https://twitter.com/CRUKresearch/status/985246389096632322,,,,,,
parkerici,4/14/2018 16:00,5,14,,@ @,# #,9.85E+17,https://twitter.com/parkerici/status/985246378736615425,,,,,,
CellPressNews,4/14/2018 16:00,2,3,,@,#,9.85E+17,https://twitter.com/CellPressNews/status/985246357245095936,,,,,,
Elina_Parri,4/14/2018 16:00,0,3,,,# #,9.85E+17,https://twitter.com/Elina_Parri/status/985246352291614723,,,,,,
JAMAOnc,4/14/2018 16:00,8,3,,,# # #,9.85E+17,https://twitter.com/JAMAOnc/status/985246315100688385,,,,,,
CRUKresearch,4/14/2018 15:59,4,2,,,# #,9.85E+17,https://twitter.com/CRUKresearch/status/985246061680889856,,,,,,
ChrisGinestier,4/14/2018 15:58,1,4,,@,#,9.85E+17,https://twitter.com/ChrisGinestier/status/985246010946539520,,,,,,
Coryandar,4/14/2018 15:58,2,3,,,#,9.85E+17,https://twitter.com/Coryandar/status/985245860232597504,,,,,,
FaltasLab,4/14/2018 15:57,1,6,,,#,9.85E+17,https://twitter.com/FaltasLab/status/985245763260289031,,,,,,
Nonfiction8879,4/14/2018 15:57,1,11,,,#,9.85E+17,https://twitter.com/Nonfiction8879/status/985245603612389376,,,,,,
Brooke_LaFlamme,4/14/2018 15:56,2,0,,,# #,9.85E+17,https://twitter.com/Brooke_LaFlamme/status/985245533022425089,,,,,,
nicholas_navin,4/14/2018 15:56,4,27,,@ @ @,#,9.85E+17,https://twitter.com/nicholas_navin/status/985245329569337346,,,,,,
DrCFord,4/14/2018 15:55,0,1,,@ @,#,9.85E+17,https://twitter.com/DrCFord/status/985245239421087745,,,,,,
drug_czar,4/14/2018 15:55,4,5,,@,#,9.85E+17,https://twitter.com/drug_czar/status/985245133623963649,,,,,,
SitemanCenter,4/14/2018 15:55,1,1,,@ @ @,#,9.85E+17,https://twitter.com/SitemanCenter/status/985245077193752576,,,,,,
DrOdedina,4/14/2018 15:53,3,7,,@ @ @,,9.85E+17,https://twitter.com/DrOdedina/status/985244708531245056,,,,,,
KristineWadosky,4/14/2018 15:53,2,4," to be wonder(ful)"" # AACR18 # WomenInSTEMpic.twitter.com/TtEK9Px2HQ""",,@,# #,9.85E+17,https://twitter.com/KristineWadosky/status/985244607276572673,,,,,
iman_elhariry,4/14/2018 15:52,1,1,,,#,9.85E+17,https://twitter.com/iman_elhariry/status/985244472295469057,,,,,,
CCRIofficial,4/14/2018 15:51,4,6,,,#,9.85E+17,https://twitter.com/CCRIofficial/status/985244121253150721,,,,,,
Jarecot,4/14/2018 15:51,1,2,,,#,9.85E+17,https://twitter.com/Jarecot/status/985244076852350978,,,,,,
adamhayden,4/14/2018 15:50,1,4,,,# # #,9.85E+17,https://twitter.com/adamhayden/status/985243858903687169,,,,,,
Brooke_LaFlamme,4/14/2018 15:50,3,4,,@,# #,9.85E+17,https://twitter.com/Brooke_LaFlamme/status/985243858849148928,,,,,,
StJudeResearch,4/14/2018 15:50,4,7,,,# #,9.85E+17,https://twitter.com/StJudeResearch/status/985243825005359104,,,,,,
d2merino,4/14/2018 15:49,1,0,,,# #,9.85E+17,https://twitter.com/d2merino/status/985243618507214849,,,,,,
XWu_MDACC,4/14/2018 15:48,1,2,,,#,9.85E+17,https://twitter.com/XWu_MDACC/status/985243328554860545,,,,,,
LisaSglobal,4/14/2018 15:48,8,15,,@ @ @ @,# # #,9.85E+17,https://twitter.com/LisaSglobal/status/985243316836093952,,,,,,
flatironhealth,4/14/2018 15:48,10,19, @ EladSharonMD @ theNCI, @ SeanKhozin @ FDAOncology, @ genentech," @ pfizer & more! https://buff.ly/2EE52uo @ aacr # RWE""",,@ @ @ @ @ @ @ @,# # #,9.85E+17,https://twitter.com/flatironhealth/status/985243299026997248,,
DTGenomics,4/14/2018 15:45,0,2,,@,# #,9.85E+17,https://twitter.com/DTGenomics/status/985242595566776322,,,,,,
stage4kelly,4/14/2018 15:45,2,4,,,# #,9.85E+17,https://twitter.com/stage4kelly/status/985242589782859782,,,,,,
Brooke_LaFlamme,4/14/2018 15:45,2,7,,@,#,9.85E+17,https://twitter.com/Brooke_LaFlamme/status/985242585190027270,,,,,,
OSaulnier_,4/14/2018 15:45,1,0,,@,#,9.85E+17,https://twitter.com/OSaulnier_/status/985242573353684992,,,,,,
genentech,4/14/2018 15:45,5,5,,,# #,9.85E+17,https://twitter.com/genentech/status/985242556450697216,,,,,,
CellPressNews,4/14/2018 15:45,30,46,,@,#,9.85E+17,https://twitter.com/CellPressNews/status/985242555741802496,,,,,,
Adaptimmune,4/14/2018 15:43,1,3,,@,# # #,9.85E+17,https://twitter.com/Adaptimmune/status/985242274597687296,,,,,,
almith725,4/14/2018 15:43,1,0,,,#,9.85E+17,https://twitter.com/almith725/status/985242046180089858,,,,,,
DMSLung,4/14/2018 15:42,2,4,,,#,9.85E+17,https://twitter.com/DMSLung/status/985241948972834819,,,,,,
HSaterMD,4/14/2018 15:42,4,3,,@,# #,9.85E+17,https://twitter.com/HSaterMD/status/985241797281636357,,,,,,
MarieBarabas,4/14/2018 15:42,1,1,,@,#,9.85E+17,https://twitter.com/MarieBarabas/status/985241782970716160,,,,,,
DrPaulyDeSantis,4/14/2018 15:41,5,5,,@,#,9.85E+17,https://twitter.com/DrPaulyDeSantis/status/985241775349620736,,,,,,
DMSLung,4/14/2018 15:41,1,3,,,#,9.85E+17,https://twitter.com/DMSLung/status/985241759465828352,,,,,,
LLSusa,4/14/2018 15:41,3,9,,@ @,#,9.85E+17,https://twitter.com/LLSusa/status/985241756424986625,,,,,,
stage4kelly,4/14/2018 15:41,4,3,,,# #,9.85E+17,https://twitter.com/stage4kelly/status/985241686996594688,,,,,,
Jarecot,4/14/2018 15:41,1,0,,,#,9.85E+17,https://twitter.com/Jarecot/status/985241544432209923,,,,,,
Jarecot,4/14/2018 15:41,1,2,,,#,9.85E+17,https://twitter.com/Jarecot/status/985241542658011136,,,,,,
PeerView,4/14/2018 15:40,3,4,,,# # #,9.85E+17,https://twitter.com/PeerView/status/985241308909457408,,,,,,
ashamypetit,4/14/2018 15:39,1,2,,,# # #,9.85E+17,https://twitter.com/ashamypetit/status/985241254790385666,,,,,,
AlpineBV_Miller,4/14/2018 15:39,5,7,,@,#,9.85E+17,https://twitter.com/AlpineBV_Miller/status/985241223546966016,,,,,,
stage4kelly,4/14/2018 15:39,3,3,,,# #,9.85E+17,https://twitter.com/stage4kelly/status/985241063412654080,,,,,,
d2merino,4/14/2018 15:39,0,4,,@ @,# # # #,9.85E+17,https://twitter.com/d2merino/status/985241036296421376,,,,,,
CCRIofficial,4/14/2018 15:37,0,0,,,#,9.85E+17,https://twitter.com/CCRIofficial/status/985240767454154754,,,,,,
JBrugarolas,4/14/2018 15:37,0,0,,@,#,9.85E+17,https://twitter.com/JBrugarolas/status/985240597379338240,,,,,,
OphiraG,4/14/2018 15:36,2,5,,@,#,9.85E+17,https://twitter.com/OphiraG/status/985240301701947393,,,,,,
HSaterMD,4/14/2018 15:35,3,2,,@ @ @,# #,9.85E+17,https://twitter.com/HSaterMD/status/985240140263116800,,,,,,
Adaptimmune,4/14/2018 15:35,0,3,,@,# #,9.85E+17,https://twitter.com/Adaptimmune/status/985240043131494401,,,,,,
CellPressNews,4/14/2018 15:35,8,12,,@,#,9.85E+17,https://twitter.com/CellPressNews/status/985240038148583425,,,,,,
CRUKresearch,4/14/2018 15:35,0,5,,,# #,9.85E+17,https://twitter.com/CRUKresearch/status/985240025423020032,,,,,,
DMSLung,4/14/2018 15:34,1,2,,,#,9.85E+17,https://twitter.com/DMSLung/status/985239931147743232,,,,,,
AstraZeneca,4/14/2018 15:34,6,15,,,# # #,9.85E+17,https://twitter.com/AstraZeneca/status/985239792680972288,,,,,,
OphiraG,4/14/2018 15:33,2,5,,@ @,# #,9.85E+17,https://twitter.com/OphiraG/status/985239553945620488,,,,,,
MauriceDarding,4/14/2018 15:32,1,5,,,#,9.85E+17,https://twitter.com/MauriceDarding/status/985239489156141057,,,,,,
HSaterMD,4/14/2018 15:32,2,6,,@,# #,9.85E+17,https://twitter.com/HSaterMD/status/985239401809829888,,,,,,
LLSusa,4/14/2018 15:32,8,18,,@,#,9.85E+17,https://twitter.com/LLSusa/status/985239354812575744,,,,,,
NCItreatment,4/14/2018 15:32,2,7,,,# #,9.85E+17,https://twitter.com/NCItreatment/status/985239285174558720,,,,,,
ProfDanielKim,4/14/2018 15:31,0,3,,@ @ @ @,# #,9.85E+17,https://twitter.com/ProfDanielKim/status/985239091896872966,,,,,,
teamoncology,4/14/2018 15:31,1,2,,,#,9.85E+17,https://twitter.com/teamoncology/status/985239076973568001,,,,,,
Brooke_LaFlamme,4/14/2018 15:30,0,0,,,#,9.85E+17,https://twitter.com/Brooke_LaFlamme/status/985238959184924672,,,,,,
StJudeResearch,4/14/2018 15:30,9,17,,,# #,9.85E+17,https://twitter.com/StJudeResearch/status/985238846886612993,,,,,,
onco_pedia,4/14/2018 15:30,1,1,,,#,9.85E+17,https://twitter.com/onco_pedia/status/985238815659974656,,,,,,
VectorLabsUS,4/14/2018 15:30,3,1,,@,# #1329 # # # #,9.85E+17,https://twitter.com/VectorLabsUS/status/985238791135875072,,,,,,
cyrusharmon,4/14/2018 15:29,0,0,,,#,9.85E+17,https://twitter.com/cyrusharmon/status/985238747586408448,,,,,,
stage4kelly,4/14/2018 15:29,1,3,,,# #,9.85E+17,https://twitter.com/stage4kelly/status/985238647317426176,,,,,,
DaveWalk,4/14/2018 15:28,0,1,,,#,9.85E+17,https://twitter.com/DaveWalk/status/985238441700089856,,,,,,
BhavyaPapudeshi,4/14/2018 15:28,0,1,,,#,9.85E+17,https://twitter.com/BhavyaPapudeshi/status/985238372028440576,,,,,,
lore_nick,4/14/2018 15:28,4,12,,@ @,#,9.85E+17,https://twitter.com/lore_nick/status/985238290453364736,,,,,,
iScience_CP,4/14/2018 15:27,2,2,,@,#,9.85E+17,https://twitter.com/iScience_CP/status/985238213219495936,,,,,,
stage4kelly,4/14/2018 15:27,0,0,,,# #,9.85E+17,https://twitter.com/stage4kelly/status/985238194512908288,,,,,,
CRUKresearch,4/14/2018 15:27,1,4,,,#,9.85E+17,https://twitter.com/CRUKresearch/status/985238166927011841,,,,,,
DelgoffeLab,4/14/2018 15:27,0,4,,,# # #,9.85E+17,https://twitter.com/DelgoffeLab/status/985238158165073921,,,,,,
PennMedNews,4/14/2018 15:27,1,0,,,#,9.85E+17,https://twitter.com/PennMedNews/status/985238008084525057,,,,,,
DMSLung,4/14/2018 15:26,1,3,,,#,9.85E+17,https://twitter.com/DMSLung/status/985237784511352832,,,,,,
stage4kelly,4/14/2018 15:25,0,2,,,# #,9.85E+17,https://twitter.com/stage4kelly/status/985237574108237824,,,,,,
AACR,4/14/2018 15:25,6,10,,,# #,9.85E+17,https://twitter.com/AACR/status/985237519003418624,,,,,,
Immuneering,4/14/2018 15:24,1,1,,@ @,#,9.85E+17,https://twitter.com/Immuneering/status/985237275377307649,,,,,,
MaverickNY,4/14/2018 15:23,0,0,,,,9.85E+17,https://twitter.com/MaverickNY/status/985237147446906881,,,,,,
MedInContext,4/14/2018 15:23,1,2,,,#,9.85E+17,https://twitter.com/MedInContext/status/985237115855360000,,,,,,
Brooke_LaFlamme,4/14/2018 15:23,3,5,,@ @,# #,9.85E+17,https://twitter.com/Brooke_LaFlamme/status/985237063267217408,,,,,,
HSaterMD,4/14/2018 15:22,1,1,,@,# #,9.85E+17,https://twitter.com/HSaterMD/status/985236969541292032,,,,,,
stage4kelly,4/14/2018 15:21,3,8,,,# #,9.85E+17,https://twitter.com/stage4kelly/status/985236734266036224,,,,,,
CellPressNews,4/14/2018 15:20,16,23,,@ @,#,9.85E+17,https://twitter.com/CellPressNews/status/985236259974139904,,,,,,
W_Park_MD,4/14/2018 15:19,9,13,,@,# # # # #,9.85E+17,https://twitter.com/W_Park_MD/status/985236168219484160,,,,,,
MickeyAtwal,4/14/2018 15:18,0,4,,,#,9.85E+17,https://twitter.com/MickeyAtwal/status/985235809786875905,,,,,,
stage4kelly,4/14/2018 15:18,1,7,,,#,9.85E+17,https://twitter.com/stage4kelly/status/985235781005594624,,,,,,
Brooke_LaFlamme,4/14/2018 15:18,1,3,,@,# #,9.85E+17,https://twitter.com/Brooke_LaFlamme/status/985235765364953088,,,,,,
stage4kelly,4/14/2018 15:17,1,5," but in key systems they need to be repaired or we can end up with cancer pic.twitter.com/VCxpSIBJkZ""",,,# #,9.85E+17,https://twitter.com/stage4kelly/status/985235634066526208,,,,,
MGHCancerCenter,4/14/2018 15:17,1,1,,,#,9.85E+17,https://twitter.com/MGHCancerCenter/status/985235490663104512,,,,,,
OphiraG,4/14/2018 15:15,18,27,,@,# #,9.85E+17,https://twitter.com/OphiraG/status/985235026341171201,,,,,,
QuanterixSimoa,4/14/2018 15:15,1,0,,,# #1152 # # #,9.85E+17,https://twitter.com/QuanterixSimoa/status/985235017298333696,,,,,,
CellPressNews,4/14/2018 15:15,9,13,,@ @ @,#,9.85E+17,https://twitter.com/CellPressNews/status/985235010193121280,,,,,,
notSoJunkDNA,4/14/2018 15:13,11,33,,@ @ @,#,9.85E+17,https://twitter.com/notSoJunkDNA/status/985234519824453633,,,,,,
ncgas,4/14/2018 15:12,0,1,,@,#,9.85E+17,https://twitter.com/ncgas/status/985234438228496385,,,,,,
ProfDanielKim,4/14/2018 15:12,3,5,,@ @ @ @,# #,9.85E+17,https://twitter.com/ProfDanielKim/status/985234398827237379,,,,,,
LisaSglobal,4/14/2018 15:12,6,14,,,#,9.85E+17,https://twitter.com/LisaSglobal/status/985234357211336705,,,,,,
EvaMay_CRM,4/14/2018 15:12,1,1,,@ @ @,# # # # # #,9.85E+17,https://twitter.com/EvaMay_CRM/status/985234342799691776,,,,,,
stage4kelly,4/14/2018 15:12,2,9,,,# #,9.85E+17,https://twitter.com/stage4kelly/status/985234249300238341,,,,,,
lore_nick,4/14/2018 15:12,1,4,,@,#,9.85E+17,https://twitter.com/lore_nick/status/985234238722203649,,,,,,
marvinstockwell,4/14/2018 15:11,0,2,,@,#,9.85E+17,https://twitter.com/marvinstockwell/status/985234023554408448,,,,,,
UCSFCancer,4/14/2018 15:10,0,1,,@,# #,9.85E+17,https://twitter.com/UCSFCancer/status/985233978545266688,,,,,,
sloan_kettering,4/14/2018 15:10,4,9,,,#,9.85E+17,https://twitter.com/sloan_kettering/status/985233808541798400,,,,,,
OphiraG,4/14/2018 15:09,4,5,,,# #,9.85E+17,https://twitter.com/OphiraG/status/985233701297704961,,,,,,
bastien_nguyen,4/14/2018 15:09,1,4,,,#,9.85E+17,https://twitter.com/bastien_nguyen/status/985233567428042753,,,,,,
UPMCnews,4/14/2018 15:08,4,6,,@,# #,9.85E+17,https://twitter.com/UPMCnews/status/985233430010048512,,,,,,
Brooke_LaFlamme,4/14/2018 15:08,0,2,,@,#,9.85E+17,https://twitter.com/Brooke_LaFlamme/status/985233340432310272,,,,,,
Adaptimmune,4/14/2018 15:08,0,2,,@,# #,9.85E+17,https://twitter.com/Adaptimmune/status/985233297080012801,,,,,,
EvaMay_CRM,4/14/2018 15:08,2,1,,@,# # # #,9.85E+17,https://twitter.com/EvaMay_CRM/status/985233244705705984,,,,,,
HSaterMD,4/14/2018 15:06,5,8,,@ @ @,# #,9.85E+17,https://twitter.com/HSaterMD/status/985232753456238592,,,,,,
Aurora_Cancer,4/14/2018 15:05,2,3,,@,#,9.85E+17,https://twitter.com/Aurora_Cancer/status/985232513420484608,,,,,,
lisaoleary524,4/14/2018 15:05,0,2,,,#,9.85E+17,https://twitter.com/lisaoleary524/status/985232497922527232,,,,,,
JExpMed,4/14/2018 15:05,0,0,,,# #1440,9.85E+17,https://twitter.com/JExpMed/status/985232489458302977,,,,,,
OphiraG,4/14/2018 15:05,2,3,,@,# # #,9.85E+17,https://twitter.com/OphiraG/status/985232475956924421,,,,,,
bmsnews,4/14/2018 15:04,18,88,,,# # # #,9.85E+17,https://twitter.com/bmsnews/status/985232413986050048,,,,,,
Coryandar,4/14/2018 15:04,0,8,,@,#,9.85E+17,https://twitter.com/Coryandar/status/985232412606189568,,,,,,
adamhayden,4/14/2018 15:04,0,1,,,# #,9.85E+17,https://twitter.com/adamhayden/status/985232313733836801,,,,,,
naborala,4/14/2018 15:03,2,8,,@,#,9.85E+17,https://twitter.com/naborala/status/985232108800135168,,,,,,
AlpineBV_Miller,4/14/2018 15:03,0,0,,,,9.85E+17,https://twitter.com/AlpineBV_Miller/status/985232027166310401,,,,,,
LucaDezzani,4/14/2018 15:02,0,4,,,# # #,9.85E+17,https://twitter.com/LucaDezzani/status/985231820479279104,,,,,,
LLSusa,4/14/2018 15:02,10,18,,@ @,#,9.85E+17,https://twitter.com/LLSusa/status/985231780373463041,,,,,,
BayerPharma,4/14/2018 15:02,3,12,,@,# # #,9.85E+17,https://twitter.com/BayerPharma/status/985231720176934912,,,,,,
HSaterMD,4/14/2018 15:01,2,6,,@,# #,9.85E+17,https://twitter.com/HSaterMD/status/985231574869401600,,,,,,
WesternBlotting,4/14/2018 15:01,1,0,,,#,9.85E+17,https://twitter.com/WesternBlotting/status/985231467566551040,,,,,,
SarahCannonDocs,4/14/2018 15:00,0,1,,@,# #,9.85E+17,https://twitter.com/SarahCannonDocs/status/985231398893248516,,,,,,
CellPressNews,4/14/2018 15:00,10,20,,@,#,9.85E+17,https://twitter.com/CellPressNews/status/985231274276261889,,,,,,
SigmaAldrich,4/14/2018 15:00,0,2,,,#,9.85E+17,https://twitter.com/SigmaAldrich/status/985231267187908608,,,,,,
MilliporeSigma,4/14/2018 15:00,0,2,,,#,9.85E+17,https://twitter.com/MilliporeSigma/status/985231264981618688,,,,,,
AlistarDavies,4/14/2018 14:59,1,8,,,#,9.85E+17,https://twitter.com/AlistarDavies/status/985231006042124293,,,,,,
RocheDiaUSA,4/14/2018 14:59,0,0,,,,9.85E+17,https://twitter.com/RocheDiaUSA/status/985230967949398017,,,,,,
Adaptimmune,4/14/2018 14:58,1,2,,@,# #,9.85E+17,https://twitter.com/Adaptimmune/status/985230746171400192,,,,,,
RocheDiaUSA,4/14/2018 14:57,0,0,,,,9.85E+17,https://twitter.com/RocheDiaUSA/status/985230624087781377,,,,,,
aftimosp,4/14/2018 14:57,0,2,,@,#,9.85E+17,https://twitter.com/aftimosp/status/985230609021898753,,,,,,
bloombergkimmel,4/14/2018 14:57,4,3,,,# #,9.85E+17,https://twitter.com/bloombergkimmel/status/985230571579281413,,,,,,
DrWipeOutCancer,4/14/2018 14:57,1,1,,,# # # # #,9.85E+17,https://twitter.com/DrWipeOutCancer/status/985230557364785152,,,,,,
StJudeResearch,4/14/2018 14:57,8,17,,,# # # #,9.85E+17,https://twitter.com/StJudeResearch/status/985230492973846530,,,,,,
matsadoc,4/14/2018 14:57,2,2,,,#,9.85E+17,https://twitter.com/matsadoc/status/985230465882906624,,,,,,
stage4kelly,4/14/2018 14:56,2,4,,,# #,9.85E+17,https://twitter.com/stage4kelly/status/985230351617396739,,,,,,
LisaSglobal,4/14/2018 14:55,3,2,,@,# # # #,9.85E+17,https://twitter.com/LisaSglobal/status/985230190312816640,,,,,,
CellPressNews,4/14/2018 14:55,15,20,,@ @,#,9.85E+17,https://twitter.com/CellPressNews/status/985229974385852416,,,,,,
paspears88,4/14/2018 14:54,2,10,,,# # #,9.85E+17,https://twitter.com/paspears88/status/985229943419424768,,,,,,
SilverMPNCenter,4/14/2018 14:54,6,6,,@,# # #,9.85E+17,https://twitter.com/SilverMPNCenter/status/985229820601815040,,,,,,
Brooke_LaFlamme,4/14/2018 14:54,0,0,,,#,9.85E+17,https://twitter.com/Brooke_LaFlamme/status/985229769729036288,,,,,,
CRUKresearch,4/14/2018 14:53,0,1,,,#,9.85E+17,https://twitter.com/CRUKresearch/status/985229613264711681,,,,,,
CRUKresearch,4/14/2018 14:53,0,0,,,#,9.85E+17,https://twitter.com/CRUKresearch/status/985229510319726592,,,,,,
WatersCorp,4/14/2018 14:53,5,16,,,# # #,9.85E+17,https://twitter.com/WatersCorp/status/985229493110476801,,,,,,
tperrybrown,4/14/2018 14:52,0,0,,,# #,9.85E+17,https://twitter.com/tperrybrown/status/985229360289472513,,,,,,
zygoozee,4/14/2018 14:52,0,5,,@ @,,9.85E+17,https://twitter.com/zygoozee/status/985229355772149761,,,,,,
UCSFCancer,4/14/2018 14:52,0,1,,@,# #,9.85E+17,https://twitter.com/UCSFCancer/status/985229341410844672,,,,,,
SnarkyScientist,4/14/2018 14:51,0,0,,@,#,9.85E+17,https://twitter.com/SnarkyScientist/status/985229065350205441,,,,,,
EvaMay_CRM,4/14/2018 14:50,9,11,,,# # # # #,9.85E+17,https://twitter.com/EvaMay_CRM/status/985228769559568386,,,,,,
montypal,4/14/2018 14:49,0,2,,@,,9.85E+17,https://twitter.com/montypal/status/985228690979106816,,,,,,
tae_hwang,4/14/2018 14:49,0,1,,,#,9.85E+17,https://twitter.com/tae_hwang/status/985228685321138177,,,,,,
HalioDx,4/14/2018 14:49,1,3,,,#,9.85E+17,https://twitter.com/HalioDx/status/985228555524112384,,,,,,
andrejbr,4/14/2018 14:48,0,0,,,#,9.85E+17,https://twitter.com/andrejbr/status/985228294093197314,,,,,,
jonellms,4/14/2018 14:47,0,1,,,#,9.85E+17,https://twitter.com/jonellms/status/985228177139171328,,,,,,
ImmunityCP,4/14/2018 14:47,2,5,,@,# # # #,9.85E+17,https://twitter.com/ImmunityCP/status/985228053289820160,,,,,,
Kdfree5,4/14/2018 14:47,0,3,,,#,9.85E+17,https://twitter.com/Kdfree5/status/985228050148265984,,,,,,
ashamypetit,4/14/2018 14:47,2,5,,@,# # #,9.85E+17,https://twitter.com/ashamypetit/status/985227991155224576,,,,,,
adamhayden,4/14/2018 14:47,1,9,,,# #,9.85E+17,https://twitter.com/adamhayden/status/985227970209083392,,,,,,
