username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,
pratt_ed,4/27/2020 11:00,0,1,,,#,1.25479E+18,https://twitter.com/pratt_ed/status/1254787560888389633,,,,
VivekSubbiah,4/27/2020 11:00,0,0,,,#,1.25479E+18,https://twitter.com/VivekSubbiah/status/1254787541967925248,,,,
OncoGerard,4/27/2020 11:00,1,1,,,#,1.25479E+18,https://twitter.com/OncoGerard/status/1254787526532796416,,,,
JExpMed,4/27/2020 11:00,2,1,,,#,1.25479E+18,https://twitter.com/JExpMed/status/1254787492848349191,,,,
AACR,4/27/2020 11:00,8,18,,,#,1.25479E+18,https://twitter.com/AACR/status/1254787460413841412,,,,
MCT_AACR,4/27/2020 11:00,1,2,,,#,1.25479E+18,https://twitter.com/MCT_AACR/status/1254787459814064135,,,,
BayerPharma,4/27/2020 11:00,3,14,,,# #,1.25479E+18,https://twitter.com/BayerPharma/status/1254787414666604547,,,,
lymphomahub,4/27/2020 11:00,0,4,,@,# # #,1.25479E+18,https://twitter.com/lymphomahub/status/1254787397239226368,,,,
JAMANetwork,4/27/2020 11:00,6,4,,@,#,1.25479E+18,https://twitter.com/JAMANetwork/status/1254787385973280774,,,,
FredNatLab,4/27/2020 10:59,1,5,,@,# # # #,1.25479E+18,https://twitter.com/FredNatLab/status/1254787201537150977,,,,
pashtoonkasi,4/27/2020 10:58,4,4,,,# # # # #,1.25479E+18,https://twitter.com/pashtoonkasi/status/1254786955381891079,,,,
FellowsHsl,4/27/2020 10:55,0,7,,@,#,1.25479E+18,https://twitter.com/FellowsHsl/status/1254786347736301568,,,,
PrimaAnggara99,4/27/2020 10:55,0,0,,@,# # # # # # # # # # # #,1.25479E+18,https://twitter.com/PrimaAnggara99/status/1254786311715647490,,,,
NaagKPrasad,4/27/2020 10:54,0,0,,,,1.25479E+18,https://twitter.com/NaagKPrasad/status/1254786069515522049,,,,
eiger_daniel,4/27/2020 10:54,0,5,,,#,1.25479E+18,https://twitter.com/eiger_daniel/status/1254786007892779013,,,,
YaleCancer,4/27/2020 10:54,2,18,,@ @ @,# # # # #,1.25479E+18,https://twitter.com/YaleCancer/status/1254785883586179074,,,,
OncoAlert,4/27/2020 10:53,1,2,,@,#,1.25479E+18,https://twitter.com/OncoAlert/status/1254785786408402945,,,,
StephenJWillia2,4/27/2020 10:53,0,1,,@,#,1.25479E+18,https://twitter.com/StephenJWillia2/status/1254785705701564416,,,,
cancerassassin1,4/27/2020 10:53,3,19, amplification," NRAS mt""",,@,# #,1.25479E+18,https://twitter.com/cancerassassin1/status/1254785651251179522,,
c0nc0rdance,4/27/2020 10:52,1,12,,,#,1.25479E+18,https://twitter.com/c0nc0rdance/status/1254785452747321346,,,,
JacobPlieth,4/27/2020 10:52,3,6,,,#,1.25479E+18,https://twitter.com/JacobPlieth/status/1254785432224542720,,,,
DrAbhiPal,4/27/2020 10:50,3,16,,@ @ @ @ @ @ @ @ @,#,1.25478E+18,https://twitter.com/DrAbhiPal/status/1254784911535267840,,,,
cafepharma,4/27/2020 10:50,1,1,,,#,1.25478E+18,https://twitter.com/cafepharma/status/1254784882426822659,,,,
JacobPlieth,4/27/2020 10:50,10,23,,@,#,1.25478E+18,https://twitter.com/JacobPlieth/status/1254784880770117634,,,,
SmartMarketNews,4/27/2020 10:45,0,0,,@,# # # # # # # # #,1.25478E+18,https://twitter.com/SmartMarketNews/status/1254783775109599233,,,,
RutgersCancer,4/27/2020 10:45,4,11,,@ @ @ @ @,# # #,1.25478E+18,https://twitter.com/RutgersCancer/status/1254783721925795841,,,,
Leglesszebra,4/27/2020 10:45,0,1,,,,1.25478E+18,https://twitter.com/Leglesszebra/status/1254783649947344898,,,,
maria_petraki_,4/27/2020 10:44,2,12,,@ @ @,,1.25478E+18,https://twitter.com/maria_petraki_/status/1254783571333545986,,,,
pashtoonkasi,4/27/2020 10:43,1,5,,,#,1.25478E+18,https://twitter.com/pashtoonkasi/status/1254783204520652802,,,,
KidneyCancerJ,4/27/2020 10:42,0,0,,@,#,1.25478E+18,https://twitter.com/KidneyCancerJ/status/1254783071225647111,,,,
FellowsHsl,4/27/2020 10:42,2,6,,,#,1.25478E+18,https://twitter.com/FellowsHsl/status/1254783024819875842,,,,
LumicellSurg,4/27/2020 10:42,1,3,,,# # # # # #,1.25478E+18,https://twitter.com/LumicellSurg/status/1254782902979592194,,,,
dr_turk,4/27/2020 10:42,1,10,,@,#,1.25478E+18,https://twitter.com/dr_turk/status/1254782889532649475,,,,
AACR,4/27/2020 10:41,3,16,,,#,1.25478E+18,https://twitter.com/AACR/status/1254782618156929027,,,,
Syapse,4/27/2020 10:40,6,9,,,# #,1.25478E+18,https://twitter.com/Syapse/status/1254782377412317184,,,,
AACR,4/27/2020 10:40,5,14,,,#,1.25478E+18,https://twitter.com/AACR/status/1254782373008248833,,,,
jasonlukemd,4/27/2020 10:39,7,14,,@ @,# #,1.25478E+18,https://twitter.com/jasonlukemd/status/1254782244670984198,,,,
OncoAlert,4/27/2020 10:39,2,5,,@ @,# # # # #,1.25478E+18,https://twitter.com/OncoAlert/status/1254782170616328197,,,,
HaoZengPhD,4/27/2020 10:39,0,2,,@,#,1.25478E+18,https://twitter.com/HaoZengPhD/status/1254782170033295360,,,,
pashtoonkasi,4/27/2020 10:39,4,7,,,# # #,1.25478E+18,https://twitter.com/pashtoonkasi/status/1254782116232966145,,,,
RibonTx,4/27/2020 10:39,0,3,,,#,1.25478E+18,https://twitter.com/RibonTx/status/1254782112688832512,,,,
MelinaMunozb,4/27/2020 10:38,0,2,,@,,1.25478E+18,https://twitter.com/MelinaMunozb/status/1254782011765473283,,,,
StephenJWillia2,4/27/2020 10:37,0,0,,@ @ @ @,# # #,1.25478E+18,https://twitter.com/StephenJWillia2/status/1254781660421173250,,,,
drsarahsam,4/27/2020 10:37,0,1,,,#,1.25478E+18,https://twitter.com/drsarahsam/status/1254781597124947976,,,,
tmprowell,4/27/2020 10:36,2,12,,@,# #infinity # # # # #,1.25478E+18,https://twitter.com/tmprowell/status/1254781488362471427,,,,
kuraoncology,4/27/2020 10:36,1,11,,,#,1.25478E+18,https://twitter.com/kuraoncology/status/1254781465109262339,,,,
Inivata,4/27/2020 10:36,0,1,,@,,1.25478E+18,https://twitter.com/Inivata/status/1254781456414412800,,,,
endpts,4/27/2020 10:36,4,3,,,#,1.25478E+18,https://twitter.com/endpts/status/1254781412634324996,,,,
CellPressNews,4/27/2020 10:35,1,3,,,# #,1.25478E+18,https://twitter.com/CellPressNews/status/1254781108752801795,,,,
MaggieChasse,4/27/2020 10:33,0,10,,,# # #,1.25478E+18,https://twitter.com/MaggieChasse/status/1254780736252461059,,,,
OncoAlert,4/27/2020 10:33,4,4,,@ @,# # #,1.25478E+18,https://twitter.com/OncoAlert/status/1254780623706714118,,,,
TristanFreefsg,4/27/2020 10:33,1,3,,@ @ @,,1.25478E+18,https://twitter.com/TristanFreefsg/status/1254780598821875720,,,,
weldeiry,4/27/2020 10:32,5,13,,@ @ @ @ @,#,1.25478E+18,https://twitter.com/weldeiry/status/1254780397323354115,,,,
StephenJWillia2,4/27/2020 10:32,0,0,,@,#,1.25478E+18,https://twitter.com/StephenJWillia2/status/1254780377089978370,,,,
syinvesting,4/27/2020 10:32,7,9,,,# #,1.25478E+18,https://twitter.com/syinvesting/status/1254780350045147136,,,,
phase1oncomd,4/27/2020 10:31,0,3,,@,#,1.25478E+18,https://twitter.com/phase1oncomd/status/1254780190959431683,,,,
DeepOnCar,4/27/2020 10:30,8,11,,,# # # # # #,1.25478E+18,https://twitter.com/DeepOnCar/status/1254780067625889794,,,,
Tony_Calles,4/27/2020 10:30,23,63,,@,#,1.25478E+18,https://twitter.com/Tony_Calles/status/1254779982494105601,,,,
michael_biotech,4/27/2020 10:30,0,0,,,,1.25478E+18,https://twitter.com/michael_biotech/status/1254779936847495179,,,,
JCellBiol,4/27/2020 10:30,5,9,,@,#,1.25478E+18,https://twitter.com/JCellBiol/status/1254779867704389633,,,,
OncologyCentral,4/27/2020 10:29,0,1,,,# # # #,1.25478E+18,https://twitter.com/OncologyCentral/status/1254779794819911681,,,,
jasonlukemd,4/27/2020 10:29,5,22,,@,# #,1.25478E+18,https://twitter.com/jasonlukemd/status/1254779764285427722,,,,
UcianeScarlett,4/27/2020 10:29,0,3,,,#,1.25478E+18,https://twitter.com/UcianeScarlett/status/1254779721998462978,,,,
pashtoonkasi,4/27/2020 10:29,3,4,,,# #,1.25478E+18,https://twitter.com/pashtoonkasi/status/1254779652507234305,,,,
KidneyCancer,4/27/2020 10:28,1,4,,,# # #,1.25478E+18,https://twitter.com/KidneyCancer/status/1254779451327434759,,,,
Lauren_Langbein,4/27/2020 10:27,0,7,,,#,1.25478E+18,https://twitter.com/Lauren_Langbein/status/1254779331093475333,,,,
HTawbi_MD,4/27/2020 10:27,2,19,,@ @,,1.25478E+18,https://twitter.com/HTawbi_MD/status/1254779321790590976,,,,
ICR_DDU_IIT,4/27/2020 10:27,0,11,,@ @ @,# #,1.25478E+18,https://twitter.com/ICR_DDU_IIT/status/1254779300223397888,,,,
tmprowell,4/27/2020 10:27,5,12,,,# # #of #,1.25478E+18,https://twitter.com/tmprowell/status/1254779140328222720,,,,
ShannonWestin,4/27/2020 10:26,11,39,,,# # # # #,1.25478E+18,https://twitter.com/ShannonWestin/status/1254778919980433411,,,,
eiger_daniel,4/27/2020 10:26,5,12,,,#,1.25478E+18,https://twitter.com/eiger_daniel/status/1254778875441115137,,,,
Carefree411,4/27/2020 10:25,0,0,,@,# #,1.25478E+18,https://twitter.com/Carefree411/status/1254778811314343943,,,,
pauldriscoll33,4/27/2020 10:24,0,1,,@,#,1.25478E+18,https://twitter.com/pauldriscoll33/status/1254778390973841410,,,,
pashtoonkasi,4/27/2020 10:24,2,7,,,# #,1.25478E+18,https://twitter.com/pashtoonkasi/status/1254778355846533120,,,,
pauldriscoll33,4/27/2020 10:23,0,0,,,,1.25478E+18,https://twitter.com/pauldriscoll33/status/1254778144273256449,,,,
jitcancer,4/27/2020 10:22,0,4,,@,# # #,1.25478E+18,https://twitter.com/jitcancer/status/1254777972176773127,,,,
pauldriscoll33,4/27/2020 10:22,0,1,,,,1.25478E+18,https://twitter.com/pauldriscoll33/status/1254777914878394369,,,,
OncologyCentral,4/27/2020 10:22,3,4,,@,# # # #,1.25478E+18,https://twitter.com/OncologyCentral/status/1254777865079451656,,,,
krknrm,4/27/2020 10:22,1,0,,@,# #,1.25478E+18,https://twitter.com/krknrm/status/1254777831147462657,,,,
NaagKPrasad,4/27/2020 10:22,0,0,,,,1.25478E+18,https://twitter.com/NaagKPrasad/status/1254777823253807105,,,,
pashtoonkasi,4/27/2020 10:21,7,12,,@,# # # # # # #,1.25478E+18,https://twitter.com/pashtoonkasi/status/1254777757113802760,,,,
UroDocAsh,4/27/2020 10:21,2,5,,,#,1.25478E+18,https://twitter.com/UroDocAsh/status/1254777603371618310,,,,
BernabeCarolina,4/27/2020 10:19,0,0,,,,1.25478E+18,https://twitter.com/BernabeCarolina/status/1254777198927462406,,,,
DamarisIntriago,4/27/2020 10:19,2,9,,@,#,1.25478E+18,https://twitter.com/DamarisIntriago/status/1254777137518620674,,,,
emilysmithmeded,4/27/2020 10:18,1,4,,@ @ @,# # # #,1.25478E+18,https://twitter.com/emilysmithmeded/status/1254776956546977792,,,,
OncoAlert,4/27/2020 10:16,6,10,,@ @,# #,1.25478E+18,https://twitter.com/OncoAlert/status/1254776538014203904,,,,
tmprowell,4/27/2020 10:16,0,6,,,# # #,1.25478E+18,https://twitter.com/tmprowell/status/1254776340231815169,,,,
StephenJWillia2,4/27/2020 10:16,0,0,,,# #,1.25478E+18,https://twitter.com/StephenJWillia2/status/1254776338482753538,,,,
weldeiry,4/27/2020 10:15,1,2,,,#,1.25478E+18,https://twitter.com/weldeiry/status/1254776135218393088,,,,
PfizerCongress,4/27/2020 10:15,0,4,,,# #,1.25478E+18,https://twitter.com/PfizerCongress/status/1254776104109215745,,,,
ECMC_UK,4/27/2020 10:15,1,5,,@ @ @ @,# #,1.25478E+18,https://twitter.com/ECMC_UK/status/1254776061297975296,,,,
VivekSubbiah,4/27/2020 10:13,15,29,,@ @ @ @ @,# # # #,1.25478E+18,https://twitter.com/VivekSubbiah/status/1254775778752880642,,,,
LabWidget,4/27/2020 10:12,0,0,,,#,1.25478E+18,https://twitter.com/LabWidget/status/1254775535172870144,,,,
KyleighMrf,4/27/2020 10:12,0,0,,@,# # # # #,1.25478E+18,https://twitter.com/KyleighMrf/status/1254775491556282369,,,,
PTarantinoMD,4/27/2020 10:11,10,37,,@,# # #,1.25478E+18,https://twitter.com/PTarantinoMD/status/1254775248391557121,,,,
GraneOShady,4/27/2020 10:11,1,30,,,#,1.25478E+18,https://twitter.com/GraneOShady/status/1254775090941583360,,,,
AmgenOncology,4/27/2020 10:10,0,10,,,#,1.25477E+18,https://twitter.com/AmgenOncology/status/1254774966408499201,,,,
CBebernitz,4/27/2020 10:10,0,2,,,#,1.25477E+18,https://twitter.com/CBebernitz/status/1254774917700005889,,,,
CancerResrch,4/27/2020 10:10,0,1,,,#,1.25477E+18,https://twitter.com/CancerResrch/status/1254774827249831936,,,,
VivekSubbiah,4/27/2020 10:08,6,12,,@ @ @ @,# # # # #,1.25477E+18,https://twitter.com/VivekSubbiah/status/1254774359316525059,,,,
tmprowell,4/27/2020 10:08,1,10,,,# # #,1.25477E+18,https://twitter.com/tmprowell/status/1254774311803473920,,,,
VerastemOncolog,4/27/2020 10:07,0,8,,,# # # #CT143,1.25477E+18,https://twitter.com/VerastemOncolog/status/1254774194824335361,,,,
Cindy_JExpMed,4/27/2020 10:07,5,9,,@ @,#,1.25477E+18,https://twitter.com/Cindy_JExpMed/status/1254774119742070787,,,,
KDRichardson924,4/27/2020 10:07,4,9,,@,# # # # # # # # # #,1.25477E+18,https://twitter.com/KDRichardson924/status/1254774066772246531,,,,
weldeiry,4/27/2020 10:06,0,0,,,# #,1.25477E+18,https://twitter.com/weldeiry/status/1254773850295791627,,,,
bottleby,4/27/2020 10:05,0,0,,,#,1.25477E+18,https://twitter.com/bottleby/status/1254773704292093952,,,,
pashtoonkasi,4/27/2020 10:05,0,1,,,# #,1.25477E+18,https://twitter.com/pashtoonkasi/status/1254773547060215810,,,,
DrRoyHerbstYale,4/27/2020 10:04,4,30,,@ @ @ @ @ @,,1.25477E+18,https://twitter.com/DrRoyHerbstYale/status/1254773379724238848,,,,
jesusanampa,4/27/2020 10:04,7,19,,,# #,1.25477E+18,https://twitter.com/jesusanampa/status/1254773333888884736,,,,
CancerMedMDA,4/27/2020 10:03,0,0,,@ @,#,1.25477E+18,https://twitter.com/CancerMedMDA/status/1254773041856253952,,,,
ajchgt,4/27/2020 10:02,0,0,,,,1.25477E+18,https://twitter.com/ajchgt/status/1254772938634522631,,,,
ErikaHamilton9,4/27/2020 10:02,2,7,,@,# # #,1.25477E+18,https://twitter.com/ErikaHamilton9/status/1254772913472823297,,,,
AstraZeneca,4/27/2020 10:02,3,14,,,# # #,1.25477E+18,https://twitter.com/AstraZeneca/status/1254772793339600897,,,,
Leglesszebra,4/27/2020 10:01,0,2,,@ @,#,1.25477E+18,https://twitter.com/Leglesszebra/status/1254772733805649921,,,,
ilanaSchlam,4/27/2020 10:01,8,27,,,# # #,1.25477E+18,https://twitter.com/ilanaSchlam/status/1254772704047067137,,,,
StephenJWillia2,4/27/2020 10:00,1,1,,,#,1.25477E+18,https://twitter.com/StephenJWillia2/status/1254772441722675202,,,,
JExpMed,4/27/2020 10:00,1,1,,,#,1.25477E+18,https://twitter.com/JExpMed/status/1254772388262080512,,,,
pashtoonkasi,4/27/2020 10:00,18,31,,,# # # #,1.25477E+18,https://twitter.com/pashtoonkasi/status/1254772366351032320,,,,
CD_AACR,4/27/2020 10:00,1,0,,,#,1.25477E+18,https://twitter.com/CD_AACR/status/1254772335665537027,,,,
CCR_AACR,4/27/2020 10:00,0,1,,,#,1.25477E+18,https://twitter.com/CCR_AACR/status/1254772331039223810,,,,
JAMANetwork,4/27/2020 10:00,0,0,,@ @ @,#,1.25477E+18,https://twitter.com/JAMANetwork/status/1254772288496340996,,,,
ErikaHamilton9,4/27/2020 9:59,5,10,,@,# # #,1.25477E+18,https://twitter.com/ErikaHamilton9/status/1254772284503425027,,,,
weldeiry,4/27/2020 9:59,1,3,,,#,1.25477E+18,https://twitter.com/weldeiry/status/1254772175627677699,,,,
UCCancerCenter,4/27/2020 9:59,0,3,,@,# #,1.25477E+18,https://twitter.com/UCCancerCenter/status/1254772145550274562,,,,
ErikaHamilton9,4/27/2020 9:58,13,31,,@,# # #,1.25477E+18,https://twitter.com/ErikaHamilton9/status/1254772007004016643,,,,
cora_esparza,4/27/2020 9:58,0,3,,,#,1.25477E+18,https://twitter.com/cora_esparza/status/1254771854356541444,,,,
jitcancer,4/27/2020 9:57,1,8,,@ @,# # #,1.25477E+18,https://twitter.com/jitcancer/status/1254771747817046017,,,,
AltafMoledina,4/27/2020 9:57,0,2,,,# #,1.25477E+18,https://twitter.com/AltafMoledina/status/1254771683140886531,,,,
DMSLung,4/27/2020 9:57,0,10,,,#,1.25477E+18,https://twitter.com/DMSLung/status/1254771587393261569,,,,
imbehzadqureshi,4/27/2020 9:56,0,0,,,#,1.25477E+18,https://twitter.com/imbehzadqureshi/status/1254771493612875782,,,,
UCSFCancer,4/27/2020 9:56,0,1,,,#,1.25477E+18,https://twitter.com/UCSFCancer/status/1254771458355544067,,,,
TheNeoantigen,4/27/2020 9:55,0,3,,@ @,# #,1.25477E+18,https://twitter.com/TheNeoantigen/status/1254771210056945664,,,,
kirsiketola,4/27/2020 9:54,1,4,,@ @,# # #,1.25477E+18,https://twitter.com/kirsiketola/status/1254770784859353102,,,,
TihaLong,4/27/2020 9:53,0,0,,@,#,1.25477E+18,https://twitter.com/TihaLong/status/1254770753297240071,,,,
Isra_canadas,4/27/2020 9:52,0,8,,,# # # #,1.25477E+18,https://twitter.com/Isra_canadas/status/1254770519078887426,,,,
cancerassassin1,4/27/2020 9:52,2,5,,@ @ @,# #,1.25477E+18,https://twitter.com/cancerassassin1/status/1254770453912010753,,,,
MacroGenics,4/27/2020 9:52,0,2,,,#,1.25477E+18,https://twitter.com/MacroGenics/status/1254770405551665155,,,,
sushscfaiims,4/27/2020 9:52,0,0,,@,,1.25477E+18,https://twitter.com/sushscfaiims/status/1254770400476622848,,,,
AACR,4/27/2020 9:52,4,31,,,#,1.25477E+18,https://twitter.com/AACR/status/1254770396085149696,,,,
columbiacancer,4/27/2020 9:51,0,1,,@,# #,1.25477E+18,https://twitter.com/columbiacancer/status/1254770196180430851,,,,
jitcancer,4/27/2020 9:51,1,4,,@,# # #,1.25477E+18,https://twitter.com/jitcancer/status/1254770048201183237,,,,
UCCancerCenter,4/27/2020 9:49,0,2,,@,#,1.25477E+18,https://twitter.com/UCCancerCenter/status/1254769639411732482,,,,
pashtoonkasi,4/27/2020 9:49,3,3,,@,# # # #,1.25477E+18,https://twitter.com/pashtoonkasi/status/1254769589038256128,,,,
Becky_Shreeve,4/27/2020 9:49,1,2,,,# #,1.25477E+18,https://twitter.com/Becky_Shreeve/status/1254769542053543938,,,,
DrSGraff,4/27/2020 9:47,3,12,,,# #,1.25477E+18,https://twitter.com/DrSGraff/status/1254769260376645633,,,,
weldeiry,4/27/2020 9:47,0,1,,,# #,1.25477E+18,https://twitter.com/weldeiry/status/1254769259823001601,,,,
NCIBehaviors,4/27/2020 9:47,1,1,,,# #,1.25477E+18,https://twitter.com/NCIBehaviors/status/1254769235114352642,,,,
rfhb,4/27/2020 9:47,0,0,,@,,1.25477E+18,https://twitter.com/rfhb/status/1254769226461532168,,,,
TotalHealthConf,4/27/2020 9:47,0,0,,,,1.25477E+18,https://twitter.com/TotalHealthConf/status/1254769200372912131,,,,
SynBioJamesH,4/27/2020 9:47,0,0,,@,#,1.25477E+18,https://twitter.com/SynBioJamesH/status/1254769175865651201,,,,
AshwiniRonghe,4/27/2020 9:47,0,0,,,,1.25477E+18,https://twitter.com/AshwiniRonghe/status/1254769171960741891,,,,
sesiegler,4/27/2020 9:47,0,0,,,# # #,1.25477E+18,https://twitter.com/sesiegler/status/1254769138872041472,,,,
StephenJWillia2,4/27/2020 9:46,0,0,,@ @,#,1.25477E+18,https://twitter.com/StephenJWillia2/status/1254768986429915136,,,,
BZavaletaMD,4/27/2020 9:46,0,2,,@,# # #,1.25477E+18,https://twitter.com/BZavaletaMD/status/1254768880943161344,,,,
tmprowell,4/27/2020 9:46,0,2,,@ @,# #,1.25477E+18,https://twitter.com/tmprowell/status/1254768862475587584,,,,
Syndax,4/27/2020 9:46,0,2,,,# #,1.25477E+18,https://twitter.com/Syndax/status/1254768786441416704,,,,
vickyyyf,4/27/2020 9:45,0,7,,,#,1.25477E+18,https://twitter.com/vickyyyf/status/1254768744733110281,,,,
msmelanoma,4/27/2020 9:45,2,15,,@ @ @,,1.25477E+18,https://twitter.com/msmelanoma/status/1254768529481424901,,,,
ECMC_UK,4/27/2020 9:45,2,2,,@ @ @ @,# #,1.25477E+18,https://twitter.com/ECMC_UK/status/1254768512045690881,,,,
kirsiketola,4/27/2020 9:44,0,0,,@,# #,1.25477E+18,https://twitter.com/kirsiketola/status/1254768468013969409,,,,
allisonoconn,4/27/2020 9:44,3,34,,,#,1.25477E+18,https://twitter.com/allisonoconn/status/1254768336384253952,,,,
Boehringer,4/27/2020 9:44,4,20,,,# # # #,1.25477E+18,https://twitter.com/Boehringer/status/1254768266876080131,,,,
RongFan8,4/27/2020 9:43,0,3,,@,,1.25477E+18,https://twitter.com/RongFan8/status/1254768123619602434,,,,
FergusPoynton,4/27/2020 9:43,1,1,,@,# # #,1.25477E+18,https://twitter.com/FergusPoynton/status/1254768050395471872,,,,
PCF_Science,4/27/2020 9:41,3,6,,@ @,#,1.25477E+18,https://twitter.com/PCF_Science/status/1254767691828572160,,,,
StephenJWillia2,4/27/2020 9:41,0,0,,@ @ @,#,1.25477E+18,https://twitter.com/StephenJWillia2/status/1254767563143340032,,,,
morris_juliaa,4/27/2020 9:41,0,4,,,# # #,1.25477E+18,https://twitter.com/morris_juliaa/status/1254767508420059137,,,,
Rick__Buck,4/27/2020 9:40,5,17,,,#,1.25477E+18,https://twitter.com/Rick__Buck/status/1254767495065620481,,,,
alexia_zz,4/27/2020 9:40,5,32,,,#,1.25477E+18,https://twitter.com/alexia_zz/status/1254767349481254913,,,,
CellPressNews,4/27/2020 9:40,0,0,,@ @,# # #,1.25477E+18,https://twitter.com/CellPressNews/status/1254767253196730369,,,,
russo_cristina,4/27/2020 9:39,0,1,,,,1.25477E+18,https://twitter.com/russo_cristina/status/1254767179859402752,,,,
tmprowell,4/27/2020 9:39,6,12,,@ @,# # # # # #,1.25477E+18,https://twitter.com/tmprowell/status/1254767050796474368,,,,
followdeba,4/27/2020 9:38,1,1,,,# # # # #,1.25477E+18,https://twitter.com/followdeba/status/1254766991656828928,,,,
krknrm,4/27/2020 9:37,1,2,,,#,1.25477E+18,https://twitter.com/krknrm/status/1254766744146755584,,,,
ilanaSchlam,4/27/2020 9:37,1,6,,@,#,1.25477E+18,https://twitter.com/ilanaSchlam/status/1254766677964787712,,,,
AACR,4/27/2020 9:37,13,35,,,#,1.25477E+18,https://twitter.com/AACR/status/1254766640178307072,,,,
Gkbioinfo,4/27/2020 9:37,0,0,,@,,1.25477E+18,https://twitter.com/Gkbioinfo/status/1254766518359003136,,,,
BellKingKal,4/27/2020 9:36,0,1,,,,1.25477E+18,https://twitter.com/BellKingKal/status/1254766474624892929,,,,
KyleighMrf,4/27/2020 9:36,1,7,,@ @,# #,1.25477E+18,https://twitter.com/KyleighMrf/status/1254766369654157312,,,,
theLundLab,4/27/2020 9:36,0,30,,,#,1.25477E+18,https://twitter.com/theLundLab/status/1254766299017875456,,,,
maria_petraki_,4/27/2020 9:36,0,4,,,# # #,1.25477E+18,https://twitter.com/maria_petraki_/status/1254766277526081540,,,,
hannah_reed8,4/27/2020 9:35,2,8,,@,,1.25477E+18,https://twitter.com/hannah_reed8/status/1254766118184443909,,,,
Covid_19_focus,4/27/2020 9:34,0,1,,,,1.25477E+18,https://twitter.com/Covid_19_focus/status/1254765989574533121,,,,
bradloncar,4/27/2020 9:34,2,8,,,#,1.25477E+18,https://twitter.com/bradloncar/status/1254765897614610434,,,,
DeepOnCar,4/27/2020 9:34,0,3,,,# # #,1.25477E+18,https://twitter.com/DeepOnCar/status/1254765893814325266,,,,
DMM_Journal,4/27/2020 9:33,0,0,,@ @,# #,1.25477E+18,https://twitter.com/DMM_Journal/status/1254765553907949572,,,,
StephenJWillia2,4/27/2020 9:32,0,0,,@ @ @,#,1.25477E+18,https://twitter.com/StephenJWillia2/status/1254765376216465408,,,,
Aiims1742,4/27/2020 9:32,8,45,,@,# #,1.25477E+18,https://twitter.com/Aiims1742/status/1254765349536501761,,,,
NatureCancer,4/27/2020 9:31,3,11,,@ @ @,#,1.25477E+18,https://twitter.com/NatureCancer/status/1254765146972606464,,,,
cancerassassin1,4/27/2020 9:31,3,9,,@,#,1.25477E+18,https://twitter.com/cancerassassin1/status/1254765071533834240,,,,
StephenJWillia2,4/27/2020 9:31,0,0,,@ @,# #,1.25477E+18,https://twitter.com/StephenJWillia2/status/1254765006257827841,,,,
AWallacePovirk,4/27/2020 9:30,0,2,,,#,1.25476E+18,https://twitter.com/AWallacePovirk/status/1254764886728552448,,,,
JCellBiol,4/27/2020 9:30,2,1,,,#,1.25476E+18,https://twitter.com/JCellBiol/status/1254764756726136833,,,,
BioClavis,4/27/2020 9:29,0,1,,@,#,1.25476E+18,https://twitter.com/BioClavis/status/1254764604187570178,,,,
pratt_ed,4/27/2020 9:29,1,4,,,#,1.25476E+18,https://twitter.com/pratt_ed/status/1254764580384825345,,,,
drleemachado,4/27/2020 9:28,0,0,,,# #,1.25476E+18,https://twitter.com/drleemachado/status/1254764401271255041,,,,
JayMoltzau,4/27/2020 9:28,0,2,,,# # # # # # # #https,1.25476E+18,https://twitter.com/JayMoltzau/status/1254764362331566081,,,,
NCIDirector,4/27/2020 9:28,14,22,,@ @ @ @ @ @,#,1.25476E+18,https://twitter.com/NCIDirector/status/1254764238238650369,,,,
SMImmunology,4/27/2020 9:28,1,5,,@ @,# # #,1.25476E+18,https://twitter.com/SMImmunology/status/1254764237718765570,,,,
NCIDirector,4/27/2020 9:28,11,56,,@,# #,1.25476E+18,https://twitter.com/NCIDirector/status/1254764237034938369,,,,
talli1199,4/27/2020 9:27,0,0,,,,1.25476E+18,https://twitter.com/talli1199/status/1254764204185325573,,,,
Wenjun39194334,4/27/2020 9:27,0,0,,,,1.25476E+18,https://twitter.com/Wenjun39194334/status/1254764137562935297,,,,
Dr_LuisBorrero,4/27/2020 9:27,0,3,,,# #,1.25476E+18,https://twitter.com/Dr_LuisBorrero/status/1254764072358330369,,,,
BairdAM,4/27/2020 9:27,0,2,,@,#,1.25476E+18,https://twitter.com/BairdAM/status/1254764037889499136,,,,
asmaakenawy,4/27/2020 9:26,0,0,,,,1.25476E+18,https://twitter.com/asmaakenawy/status/1254763851477893120,,,,
caseccc,4/27/2020 9:25,0,0,,@,#,1.25476E+18,https://twitter.com/caseccc/status/1254763568391696385,,,,
ivybelkins,4/27/2020 9:24,0,2,,@ @ @,# #,1.25476E+18,https://twitter.com/ivybelkins/status/1254763427257556992,,,,
hemepa_c,4/27/2020 9:24,0,1,,@,#,1.25476E+18,https://twitter.com/hemepa_c/status/1254763420752248837,,,,
gowenj,4/27/2020 9:24,0,2,,,,1.25476E+18,https://twitter.com/gowenj/status/1254763261355950081,,,,
NatConte,4/27/2020 9:23,0,0,,,#,1.25476E+18,https://twitter.com/NatConte/status/1254763163503005696,,,,
