username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,,
neto_twitteer,6/9/2011 13:29,0,0,No mamen salio una foto de memo ochoa donde se le ven 6 dedos # asco,,,#,7.88764E+16,https://twitter.com/neto_twitteer/status/78876363209183233,,,,,
mtmdphd,6/9/2011 13:28,0,1,- People Care About Everything - Twitter is a Tough Medium for Medical Meetings. - The # ASCO11 Hashtag May Be Losin…http://lnkd.in/fSHd9i,,,#,7.88761E+16,https://twitter.com/mtmdphd/status/78876111815180288,,,,,
elpincheirving,6/9/2011 13:19,0,0,Mi hermana esta hablando de sus pantiprotectores!!!!!! :S # asco,,,#,7.88739E+16,https://twitter.com/elpincheirving/status/78873938792419328,,,,,
yuvient,6/9/2011 13:18,1,0,"31 homicidios en 9 estados, 21 de ellos en # Michoacan. Todo en un sólo día # asco",,,# #,7.88737E+16,https://twitter.com/yuvient/status/78873707686264833,,,,,
MariVirues,6/9/2011 13:18,0,0,@Karenushka12 otraa jaja nooo es # asco de sueño o de nervios no se pero # iuuu es mucho,,@Karenushka12,# #,7.88737E+16,https://twitter.com/MariVirues/status/78873657266540544,,,,,
milksiuegro,6/9/2011 13:18,0,0,"Con esa cancion NO m la cambias ok (qieroparodiaenunicasa) jajaja RT: @ haruld: Es como escuchar Selena Gomez - Who Says - # Asco Oniix5""""",,@,#,7.88735E+16,https://twitter.com/milksiuegro/status/78873528828571648,,,,,
mfd2310,6/9/2011 13:17,0,0,# cenizasvolcanicas me tienen arta # asco,,,# #,7.88735E+16,https://twitter.com/mfd2310/status/78873457831583745,,,,,
CernerOncology,6/9/2011 13:17,0,0,"Thank you to everyone that stopped by our booth at # ASCO11. For more information on our solution, visit www.cerner.com/oncology.",,,#,7.88734E+16,https://twitter.com/CernerOncology/status/78873391809036288,,,,,
NaseemMiller,6/9/2011 13:15,0,0,RT @ HspNews: New Cancer Patients Struggle to Get Appointments http://bit.ly/jj3v5a # ASCO11,,@,#,7.88729E+16,https://twitter.com/NaseemMiller/status/78872920092450816,,,,,
ChololoG,6/9/2011 13:15,0,0,"Esos son los mejores, y los que saben a salsa de ajo, RT @ Nathy0307: # CosasQueNoVanJuntas un beso y aliento a cebolla # Asco",,@,# #,7.88728E+16,https://twitter.com/ChololoG/status/78872846163652608,,,,,
NaseemMiller,6/9/2011 13:15,0,0,"RT @IntMedNews: Recession tied to decreases in # cancer diagnosis & treatment, especially # breast cancer. http://bit.ly/jNoF7L # ASCO11",,@IntMedNews,# # #,7.88728E+16,https://twitter.com/NaseemMiller/status/78872845844881408,,,,,
solaletta,6/9/2011 13:13,0,0,mordi la parte fea de la manzana # asco,,,#,7.88725E+16,https://twitter.com/solaletta/status/78872454046560256,,,,,
ivancolonruiz,6/9/2011 13:13,0,0,Apenas medio dia y ya sude mas de 3 litros :/ # asco ».«,,,#,7.88724E+16,https://twitter.com/ivancolonruiz/status/78872392755200000,,,,,
leninsoteno,6/9/2011 13:12,0,0,"Mi papa, dice q perdi mi cel. X andar con una chamaca jajaja # AscO",,,#,7.8872E+16,https://twitter.com/leninsoteno/status/78872041993928704,,,,,
Real_Markus23,6/9/2011 13:11,0,0,"@ ImBenji jajajaja. # asco Si aplicable, pero no ma!!!",,@,#,7.88718E+16,https://twitter.com/Real_Markus23/status/78871779355009026,,,,,
GreciaFR2,6/9/2011 13:10,0,0,ke del super # asco eee :/ # notgood,,,# #,7.88717E+16,https://twitter.com/GreciaFR2/status/78871693736685569,,,,,
TedOkonCOA,6/9/2011 13:10,0,0,General theme of # ASCO11 cancer science meeting was cost of cancer care. I don't know how we will continue paying??? # fb,,,# #,7.88715E+16,https://twitter.com/TedOkonCOA/status/78871539700875264,,,,,
Real_Markus23,6/9/2011 13:09,0,0,"@ ImBenji Sí, si... digo acá echando el taco y zas, el primo de mi hermana tiene y tu, que? y amplificando la zona, # asco!",,@,#,7.88713E+16,https://twitter.com/Real_Markus23/status/78871287728046081,,,,,
MariVirues,6/9/2011 13:07,0,0,Waaaa muerooo! Q terrible # asco tengo =S,,,#,7.88708E+16,https://twitter.com/MariVirues/status/78870758876643328,,,,,
jeshua_moncada,6/9/2011 13:04,0,0,Pollll Dioxxxx!!! jajaja! RT @ Nathy0307: # CosasQueNoVanJuntas un beso y aliento a cebolla # Asco,,@,# #,7.88702E+16,https://twitter.com/jeshua_moncada/status/78870152187346946,,,,,
nathaliiie_n,6/9/2011 13:03,1,0,# CosasQueNoVanJuntas un beso y aliento a cebolla # Asco,,,# #,7.887E+16,https://twitter.com/nathaliiie_n/status/78869961736585216,,,,,
MariVirues,6/9/2011 13:02,0,0,@Karenushka12 :s ya seee tengo # asco jaja creo q son nervios jajaja,,@Karenushka12,#,7.88697E+16,https://twitter.com/MariVirues/status/78869691380146176,,,,,
Kim_Soderstrom,6/9/2011 13:02,0,0,@RobbieRoLed Eeeeeewww!!!! Bloquealos!!!! jajajajajajaja xD # ASCO,,@RobbieRoLed,#,7.88696E+16,https://twitter.com/Kim_Soderstrom/status/78869571574050816,,,,,
ChristianeTrue,6/9/2011 13:02,0,0,RT @ brianreid: @ biotechstockrsr makes some thoughtful comments about the limits of the # ASCO11 Social Abstract Project: http://bit.ly/ifxFs1,,@ @,#,7.88696E+16,https://twitter.com/ChristianeTrue/status/78869571028795393,,,,,
Gicabacana,6/9/2011 12:55,0,0,"E como se não bastasse andar em bando, elas agora aprenderam a dar voadeira nas pessoas. # asco",,,#,7.88678E+16,https://twitter.com/Gicabacana/status/78867786000113664,,,,,
JavierLunaC,6/9/2011 12:52,0,0,En la escuela .. # ASCO,,,#,7.8867E+16,https://twitter.com/JavierLunaC/status/78867026646548480,,,,,
popotesley,6/9/2011 12:49,0,0,"las cuatro virtudes de # xalapa siempre, SIEMPRE, huelen a meados # asco",,,# #,7.88662E+16,https://twitter.com/popotesley/status/78866192017793024,,,,,
vanesluna,6/9/2011 12:45,0,0,Escuche una cancion que se llama # mimuñecoken .. # asco # poresoestamoscomoestamos y miiiiiren que no soy muy exigente! Jajajaja,,,# # #,7.88653E+16,https://twitter.com/vanesluna/status/78865282940141568,,,,,
estefy_franco,6/9/2011 12:45,0,0,@ RichoINTRI mi mami m queria poner MANUELA :O jajajaja # asco,,@,#,7.88652E+16,https://twitter.com/estefy_franco/status/78865238090452992,,,,,
GonchoB12,6/9/2011 12:42,0,0,Vaya perdida de tiempo de trabajo. No hay nadie a quien vender # asco,,,#,7.88646E+16,https://twitter.com/GonchoB12/status/78864614204506112,,,,,
ccccharlieu,6/9/2011 12:42,0,0,@ Fredyalsa jajajajaja querrás decir vasito de grasa de desayuno # asco,,@,#,7.88645E+16,https://twitter.com/ccccharlieu/status/78864524945534976,,,,,
grandjordanian,6/9/2011 12:42,0,0,Obvious but use hash tags to stay informed real time. Like # asco,,,#,7.88644E+16,https://twitter.com/grandjordanian/status/78864432775708672,,,,,
gsamsa11,6/9/2011 12:40,1,0,"Buitres que en la época de la dictadura veían una gorra y se meaban, ahora se hacen los cocoritos con Hebe. # asco",,,#,7.88641E+16,https://twitter.com/gsamsa11/status/78864140659208192,,,,,
J2Novack,6/9/2011 12:40,0,0,Initial thoughts from @ brianreid on # ASCO11 Social Abstract Project http://bit.ly/iBXcbg # socpharm (HT @ eyeonfda),,@ @,# #,7.88641E+16,https://twitter.com/J2Novack/status/78864051735760896,,,,,
Laurap_1,6/9/2011 12:37,0,0,@ aNaMLago desde luegooo da un # asco espero ke vuelva adriana sino el programa pierde bastante :|,,@,#,7.88632E+16,https://twitter.com/Laurap_1/status/78863230952407040,,,,,
rrmoni,6/9/2011 12:35,0,0,Por qué la gente pone 'IMBOX'? # ASCO,,,#,7.88629E+16,https://twitter.com/rrmoni/status/78862900453842945,,,,,
EmanueIl,6/9/2011 12:35,0,0,Me acaba de pasar la cosa mas asquerosa del universo # ASCO en el subte vomito tooodo el qe estaba adelante mio.. mucho # asco,,,# #,7.88628E+16,https://twitter.com/EmanueIl/status/78862842903793664,,,,,
dimt00,6/9/2011 12:34,0,0,@ Ragnarockfdf pinche # EMO me das # asco,,@,# #,7.88627E+16,https://twitter.com/dimt00/status/78862659272966144,,,,,
MariaaHildaa,6/9/2011 12:32,0,0,FAAACK que cursis # asco :&,,,#,7.88621E+16,https://twitter.com/MariaaHildaa/status/78862073630703616,,,,,
izhizam,6/9/2011 12:29,0,0,@ DrHipnosis jajajajaja xD el internet de hoy en dia no cuenta bienos chistes # asco,,@,#,7.88613E+16,https://twitter.com/izhizam/status/78861286422740993,,,,,
F3rCh023,6/9/2011 12:28,0,0,"WTF!! Billie Jean en Bachata, # ASCO",,,#,7.88611E+16,https://twitter.com/F3rCh023/status/78861101705601024,,,,,
untipodenicook,6/9/2011 12:26,0,0,@EzequieeloOK naaaaaaaaaaa # asco wakalaa.... # afeminado al 100 %,,@EzequieeloOK,# #,7.88606E+16,https://twitter.com/untipodenicook/status/78860606274408449,,,,,
preventcancer,6/9/2011 12:26,1,1,# ASCO2011 Annual Meeting Highlights Progress in Cancer Prevention & Treatment http://bit.ly/isXP7n # 2preventcancer,,,# #,7.88604E+16,https://twitter.com/preventcancer/status/78860446341402625,,,,,
Liujulan_,6/9/2011 12:25,0,0,Putas hablando de putas # asco.,,,#,7.88603E+16,https://twitter.com/Liujulan_/status/78860331618803712,,,,,
siarlocean,6/9/2011 12:25,0,0,"qe pasa cuando tienes una migo(a) chakal: te invita a toodos sus parkin donde siempre hay balacera :S, se la pasa bailando passa passa. # asco",,,#,7.88603E+16,https://twitter.com/siarlocean/status/78860259254476800,,,,,
MedNewsProducer,6/9/2011 12:24,0,0,RT @ MedicalNews # ASCO: Targeted Drug Fails to Slow Advanced Ovarian Cancer http://bit.ly/mfDWtC,,@,#,7.88601E+16,https://twitter.com/MedNewsProducer/status/78860112592248832,,,,,
helemity,6/9/2011 12:18,0,0,Wei # ComoTeExplico q me vale marres si tus barros son amarillos o del pinche color q sean aparte d feo chillon # Asco,,,# #,7.88585E+16,https://twitter.com/helemity/status/78858514231070720,,,,,
untipodenicook,6/9/2011 12:15,0,0,"@EzequieeloOK jajaja q # asco buee # suelesuceder, a veces no opto ir a boliches con tal tematica por ese motivoo... las detestoo !!!",,@EzequieeloOK,# #,7.88578E+16,https://twitter.com/untipodenicook/status/78857782094348288,,,,,
Jaavimartinez,6/9/2011 12:15,0,0,"RT @ keilaWalle: bombon asesino # asco ll lose estubo de la VERGA su version moderna"" y me rei ","estaba TODA TRNCA! Jjajajajja""",,@,#,7.88577E+16,https://twitter.com/Jaavimartinez/status/78857688330678272,,,,
Gabapiola,6/9/2011 12:13,0,0,Bueno inician mis tràmites de aki pa' allá # Asco,,,#,7.88572E+16,https://twitter.com/Gabapiola/status/78857211182448640,,,,,
Duh_kneez,6/9/2011 12:13,0,0,@AyyEmma_ haha no all the dressing your going to put on it is going to make you get cellulite. # asco,,@AyyEmma_,#,7.88572E+16,https://twitter.com/Duh_kneez/status/78857197148315648,,,,,
macoroldan,6/9/2011 12:10,0,0,Ay Servando y Florentino ya rayan en lo niche.... # asco,,,#,7.88565E+16,https://twitter.com/macoroldan/status/78856451560443904,,,,,
josefosaurus,6/9/2011 12:05,0,0,eruditos de twitter # ASCO # fake # hipsters # malbañados,,,# # # #,7.88553E+16,https://twitter.com/josefosaurus/status/78855290145095680,,,,,
mafersangeado,6/9/2011 12:00,0,0,Jajajajajajaaja ke onda con la gran cantante ninel conde? # asco,,,#,7.8854E+16,https://twitter.com/mafersangeado/status/78854029576376320,,,,,
Rubens_Alvarado,6/9/2011 11:58,0,0,"Gastó 2 MDD en una sola boutique. ¿Madonna? ¿Lady Gaga? ¡No, Enrique Peña Nieto! # elPRIdesiempre q # asco",,,# #,7.88535E+16,https://twitter.com/Rubens_Alvarado/status/78853475173285888,,,,,
fujijoji,6/9/2011 11:54,0,0,"# xfa alguien pídale que se suicide a la persona que escribió la canción"" ""We No Speak Americano"" o como fucking se llame! # laodio! # asco""",,,# # #,7.88525E+16,https://twitter.com/fujijoji/status/78852514870591488,,,,,
mishamydunn,6/9/2011 11:53,0,0,Thanks to # ASCO11 we have all kinds of American treats in the kitchen. Too tempting on a Thursday afternoon!,,,#,7.88523E+16,https://twitter.com/mishamydunn/status/78852315410468864,,,,,
habermanassoc,6/9/2011 11:52,0,0,"Our blog post on our Multitargeted Therapies report published by @ CHIReports, with notes on # ASCO11 http://bit.ly/lTvejD",,@,#,7.8852E+16,https://twitter.com/habermanassoc/status/78852018676051968,,,,,
osccardom,6/9/2011 11:52,0,0,@ MishVM hahaha # asco,,@,#,7.8852E+16,https://twitter.com/osccardom/status/78852009347915777,,,,,
tinimacua,6/9/2011 11:47,0,0,Esta es la polenta mas fofa del mundo # asco,,,#,7.88508E+16,https://twitter.com/tinimacua/status/78850826633875457,,,,,
drseisenberg,6/9/2011 11:47,0,0,RT @ jodyms via OncologyTimes: 6/10 issue online # ASCO11 study being called big step forward in supportive care http://oncology-times.com,,@,#,7.88508E+16,https://twitter.com/drseisenberg/status/78850756823879680,,,,,
CamiDinocco,6/9/2011 11:43,0,0,"Lamentable las pibas que se pintan la nariz y se hacen los bigotitos, # asco",,,#,7.88498E+16,https://twitter.com/CamiDinocco/status/78849831531061248,,,,,
Bkromero,6/9/2011 11:43,0,0,# 3CosasQueMeCagan # 4CosasQueMeCagan #adios#AlgoAndaMuyMal # aplausos # apocono # asco # awiwi # Chicharito # cosasqueanadieleimportan # chingau,,,# # #adios #AlgoAndaMuyMal # # # # # # #,7.88498E+16,https://twitter.com/Bkromero/status/78849775553888257,,,,,
Rubens_Alvarado,6/9/2011 11:41,0,0,"RT @ luzcuriel: @soybravo2011 sin mencionar, sobre el mismo tema, el aumento en el asesinato x ej OXXO, # elnuevopri // # asco # elpri",,@ @soybravo2011,# # #,7.88491E+16,https://twitter.com/Rubens_Alvarado/status/78849113604636672,,,,,
dmartinezc11,6/9/2011 11:36,0,0,Verg nada mejor q amanecer con clase de mate y que tu novia te salude d la forma mas ojete que existe. # asco.,,,#,7.8848E+16,https://twitter.com/dmartinezc11/status/78847994933415936,,,,,
OncologyTimes,6/9/2011 11:35,4,0,"6/10 issue online, inc # ASCO11 study being called big step forward in supportive care http://oncology-times.com",,,#,7.88478E+16,https://twitter.com/OncologyTimes/status/78847800732946432,,,,,
Cocamidopropil,6/9/2011 11:34,0,0,Alguien se ha dejado el paquete de las galletas abierto y ahora están reblandecidas y rancias. # ASCO,,,#,7.88475E+16,https://twitter.com/Cocamidopropil/status/78847455420092416,,,,,
Nacho_Fardatxo,6/9/2011 11:33,0,0,"El crucifijo dentro de Les Corts, y las ostias fuera http://bit.ly/iSZGcx ¿Será todo por la gracia de su jodido dios? # vlcsinmiedo # ASCO",,,# #,7.88473E+16,https://twitter.com/Nacho_Fardatxo/status/78847285114568704,,,,,
Nacho_Fardatxo,6/9/2011 11:29,0,0,¿Qué pinta un crucifijo en Les Corts valencianes? http://bit.ly/ksp3BC QUé vergüenza me da mi comunitat avalada por tanto borrego... # ASCO,,,#,7.88462E+16,https://twitter.com/Nacho_Fardatxo/status/78846161682825216,,,,,
josyvane6,6/9/2011 11:24,0,0,Definitivamente los hombres mas babosos son los albañiles # asco,,,#,7.8845E+16,https://twitter.com/josyvane6/status/78844988955430912,,,,,
DATATRAKinc,6/9/2011 11:20,0,0,DATATRAK debuted improvements to the DATATRAK ONE™ product suite at @ ASCO Annual Meeting- To learn more: www.datatrak.net # ASCO11 # eClinical,,@,# #,7.8844E+16,https://twitter.com/DATATRAKinc/status/78843969437581312,,,,,
hospitalimpact,6/9/2011 11:20,0,0,"# Cancer patients willing, eager to share their electronic # data for # research http://htl.li/5e1jf # EHR # UPMC # LIVESTRONG # ASCO",,,# # # # # # #,7.88439E+16,https://twitter.com/hospitalimpact/status/78843928069152768,,,,,
FierceHealthIT,6/9/2011 11:20,0,0,"# Cancer patients willing, eager to share their electronic # data for # research http://htl.li/5e1ja # EHR # UPMC # LIVESTRONG # ASCO",,,# # # # # # #,7.88439E+16,https://twitter.com/FierceHealthIT/status/78843925544189952,,,,,
FierceHealth,6/9/2011 11:20,0,0,"# Cancer patients willing, eager to share their electronic # data for # research http://htl.li/5e1j8 # EHR # UPMC # LIVESTRONG # ASCO",,,# # # # # # #,7.88439E+16,https://twitter.com/FierceHealth/status/78843923035983872,,,,,
manolungo,6/9/2011 11:18,0,0,Maldita red de telcel en vez de 3G parece de 1G # asco,,,#,7.88435E+16,https://twitter.com/manolungo/status/78843491928641536,,,,,
marianapdp,6/9/2011 11:17,0,0,"Pk ninel conde se pone una blusa"" asi # asco http://yfrog.com/gyfougpj""",,,#,7.88433E+16,https://twitter.com/marianapdp/status/78843277633273857,,,,,
LauraGonzalez93,6/9/2011 11:17,0,0,"Hoy no e ido a clase y an dado la nota dl trimstrl d mate,mañana no va la profsora y la recupracin es el lunes.Q hago si e suspendido? # asco",,,#,7.88432E+16,https://twitter.com/LauraGonzalez93/status/78843163334279168,,,,,
untipodenicook,6/9/2011 11:16,0,0,@ SebasAmaral bien nene somo iguales en esoo jaja !! si no daa.. # asco,,@,#,7.8843E+16,https://twitter.com/untipodenicook/status/78843004336619521,,,,,
geraldao_silva,6/9/2011 11:16,0,0,@ Ninelconde patética mujer plastificada! # asco,,@,#,7.8843E+16,https://twitter.com/geraldao_silva/status/78842950431408128,,,,,
brianreid,6/9/2011 11:16,0,0,@ biotechstockrsr makes some thoughtful comments about the limits of the # ASCO11 Social Abstract Project: http://bit.ly/ifxFs1,,@,#,7.88428E+16,https://twitter.com/brianreid/status/78842800841568256,,,,,
luis_ebenezer,6/9/2011 11:15,0,0,"El debate de ayer demostro la idiotez de # EruvielAvila, además de su poca preparación para debatir. # asco",,,# #,7.88428E+16,https://twitter.com/luis_ebenezer/status/78842781187059712,,,,,
SabrinaRahman,6/9/2011 11:12,0,0,"Promise & chaos in fighting # cancer: best"" story from # ASCO11 - http://onforb.es/iynLmc via @ brianreid @ matthewherper""",,@ @,# #,7.8842E+16,https://twitter.com/SabrinaRahman/status/78841982499291136,,,,,
Di_Drugs,6/9/2011 11:12,0,0,"Esa maldita de castellano :@por eso tiene la nariz como la tiene, los dedos y las tetas. Nadie se la podrá coger ^^ Ella me inspira # ASCO",,@por,#,7.88419E+16,https://twitter.com/Di_Drugs/status/78841888299425792,,,,,
CarmenWaldorf,6/9/2011 11:10,0,0,@ CrisCookies Igualmente! # asco,,@,#,7.88414E+16,https://twitter.com/CarmenWaldorf/status/78841408454266880,,,,,
a_silverstein,6/9/2011 10:59,0,0,I hope we can translate this to other med mtgs! MT @ WCGWorld @ brianreid: # ASCO11 Social Abstract Proj Initial Findings http://bit.ly/krya6g,,@ @,#,7.88386E+16,https://twitter.com/a_silverstein/status/78838554926653440,,,,,
Ponchimix,6/9/2011 10:59,0,0,El amargado Papa Gepeto el borrego mayor que # asco Para que vean que somo país sin memoria gracias las televisoras Y dónde esta Godoy? jaja,,,#,7.88385E+16,https://twitter.com/Ponchimix/status/78838521342861312,,,,,
hassanconh,6/9/2011 10:58,0,0,"desde q c puso d moda ponerle beat 'electro' al pop, todo suena más igual q nunca ... # asco (Britney, Lady Gaga, E. Iglesias, Shakira, etc.)",,,#,7.88383E+16,https://twitter.com/hassanconh/status/78838309144625152,,,,,
CCO_Oncology,6/9/2011 10:52,0,0,"37 Capsule Summaries have been posted, with more to come! Check out our coverage from # ASCO11 http://bit.ly/kLCdDQ",,,#,7.88368E+16,https://twitter.com/CCO_Oncology/status/78836790080978944,,,,,
delfinapaz,6/9/2011 10:52,0,0,"que lindas las chotas de anoche, esos cuerpos aceitados, musculosos... # asco",,,#,7.88368E+16,https://twitter.com/delfinapaz/status/78836758925680640,,,,,
GeoffreyCurtis,6/9/2011 10:50,0,0,RT @ brianreid: Initial thoughts on the # ASCO11 Social Abstract Project: http://bit.ly/iBXcbg (Short version: there is work left to be done).,,@,#,7.88365E+16,https://twitter.com/GeoffreyCurtis/status/78836488086880257,,,,,
sanlorenn,6/9/2011 10:47,0,0,Q weba d gente la q se adjudica pedos q no son suyos # asco,,,#,7.88356E+16,https://twitter.com/sanlorenn/status/78835637905670145,,,,,
NalliyO,6/9/2011 10:46,0,0,Se me olvidaba que a esa vieja se le ven del asco los pies! # asco,,,#,7.88355E+16,https://twitter.com/NalliyO/status/78835486206066688,,,,,
WiniferCharaco,6/9/2011 10:46,0,0,Qe # ASCO,,,#,7.88354E+16,https://twitter.com/WiniferCharaco/status/78835395109982208,,,,,
valcolors_,6/9/2011 10:45,0,0,RT @ SonJasso: Filosofiaaaaaa # asco// es a ultima hora loca jajajaja,,@,#,7.88351E+16,https://twitter.com/valcolors_/status/78835129564397568,,,,,
inigovalk,6/9/2011 10:40,0,0,@ dasspanther hoy # yomuyfelíz te mando besotes espero verte pronto. hay cosas por contar muaks. no tengo bb volvio a morir nextel # asco,,@,# #,7.88338E+16,https://twitter.com/inigovalk/status/78833788603478017,,,,,
